,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,EGFR_Nuc,STAT3_Nuc,p-PKM2_Nuc,HCN4_Nuc,LC3_Nuc,B-actin_Nuc,PDGFRa_Nuc,Flt1_Nuc,Mlc2a_Nuc,B-catenin_Nuc,HIF1a_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,EGFR_Cyto,STAT3_Cyto,p-PKM2_Cyto,HCN4_Cyto,LC3_Cyto,B-actin_Cyto,PDGFRa_Cyto,Flt1_Cyto,Mlc2a_Cyto,B-catenin_Cyto,HIF1a_Cyto,Dose,Drug
1243,1243,12.890676398032765,12.065834215521749,11.982969974997127,12.514434133123087,8.457145490848166,8.872601237002977,12.749268137961163,12.594905870967855,9.272841285583825,10.252365017870536,8.497515823991392,10.906586165104523,10.12917925132795,10.978815548792486,11.712164164731714,11.321444534507124,10.29684365333074,10.129808738062485,10.144432622566972,10.338364523739084,10.973055541128463,7.4503054595278915,11.679947927220036,10.467319638987766,10.837784150799088,10.88748994596562,7.685208212497415,10.931992606184943,10.553319444870189,10.814660068865138,11.01661536926374,11.131836937539425,3,4
1244,1244,12.829893333436365,11.984441848831544,11.90138119837815,12.449330114776055,9.931267632024847,9.076256650470382,12.834017820437255,13.007660703805922,10.127502892332913,10.712191920994373,8.434559823980692,10.970773909364064,9.951115607291511,10.582782292292569,9.939396219217263,10.867622058815712,9.664850420726331,9.575376489596534,9.573044469051284,9.832465882293732,9.980729565686236,7.005452958795968,11.304073314670475,9.957429641778377,9.617618522709547,10.402236798217682,7.2936984495973185,10.139837418341939,9.727911322347538,11.208786982339737,10.743645750392746,11.320817269520331,3,4
1245,1245,12.660542658276368,11.944034874125464,11.466085541375627,11.620266579278944,12.478461178763506,13.146241019820707,13.455253842073159,11.098408357605374,13.735036704622145,13.8481242464932,11.708684978826534,13.872674880270608,13.153075562706315,12.24951721884415,12.182437793352669,13.343547104316938,11.889316639160135,11.419813306381284,11.230988578130466,11.441530451033266,12.459743385343128,10.90766930014957,12.679929452395632,10.768094629868612,13.2196851242239,13.872674880270605,10.287151977014332,13.789275057326918,12.65532301100702,11.53720045967735,10.58387696596165,12.617238956447116,3,4
1246,1246,13.188258883528194,12.718857455644029,12.684650290103564,13.17942987206705,9.327448572255467,9.075399336941153,11.793118610179071,13.303854487643587,9.484004676156768,10.546727956496268,8.625414278492588,11.8872478690564,10.15556168121954,11.476246007810907,11.155411805618751,11.824003919969693,9.241203163406693,9.530191989617316,9.479448591644863,9.641298342728168,9.276224483374387,6.805446562893343,9.749989876303427,9.83075251414518,8.631237566593473,10.185204960779783,7.446536075763444,11.179946761919787,10.262012462416472,11.86525289376547,12.043205114895587,11.882611912417028,3,4
1247,1247,12.914038521588385,12.111121367884964,12.063429710103652,12.623733114620745,7.330990361083003,7.9837718286100054,11.772346241622962,12.734975572574813,7.558114900797032,9.774248169805317,7.839667439405796,11.141937973526117,10.112635917615432,10.62689172616423,9.453122954544225,10.410791318580818,9.335601804492995,9.456686502925,9.437254287033408,9.673991048642481,9.602826191776876,6.447803945059628,10.00097826139869,9.564465401236028,9.000887260036933,10.118981420044225,7.165616987522244,11.068138420874677,10.565829634193005,11.2194326326014,11.111244885242028,11.328700866795314,3,4
1248,1248,12.965962242426887,12.294550167119288,12.231551060492468,12.727795090437331,9.136052325360826,9.092409614844218,12.732054815769722,13.107223322384904,9.699650002949733,10.404508697411174,8.551791722171062,11.115656576420355,9.378927713834512,11.133964580654354,11.167948358586528,11.715154301336632,9.53763047146474,9.63454419594209,9.6307636931496,9.7941814647592,10.66347322147044,6.900476075554959,10.752616840901263,9.69616201149087,10.439664659667237,10.000671938477248,7.2361241035642045,9.717000317299156,10.211901318200672,10.477126832008032,10.720035188769119,10.923567066432721,3,4
1249,1249,12.723720479917386,11.714106078870175,11.66926159926492,12.187166623555653,10.461576681824297,9.093486482840778,12.777162207430544,12.61045080767516,9.697043022800587,10.680070499221415,8.40768183556135,10.617592298852985,9.780053812096057,11.07935282431071,11.973796695878812,11.286878194371786,10.216046755347083,9.653003834271225,9.91347519344204,10.215687063873196,10.64997868080238,8.043849517995879,12.202557744588232,10.463682331469482,10.098224437176269,11.301747825880446,8.022491711014148,11.241843409468768,10.397134003606373,12.228179121418083,11.883057386211856,12.211752503742456,3,4
1250,1250,13.016109806107172,12.426087686929133,12.400347466040749,12.965867399202669,11.685856336538837,9.13628612699622,12.133064982229849,13.042710179439712,10.78461485082036,10.006898525054087,8.27785861935469,10.620335761085084,10.519530102679964,8.816296175560746,9.593927895984674,9.025058558232713,10.574476192075988,10.61649296708218,10.595598142226287,10.735331945823056,12.15390961643333,8.176152097987911,11.49943815231898,10.686249931890355,11.73292788601498,10.850090896621838,7.899426126660253,11.140035651966945,11.326999969628778,9.661767769251323,10.090373485451414,10.087787058468477,3,4
1251,1251,12.997826985469342,12.571517868298494,12.343826964953886,12.731520527576105,12.13543452191374,10.027973175378962,12.790557000243714,13.035622053151819,11.529545753605811,11.282411663978108,9.1112387680359,11.701067415448525,11.095930756521607,9.791424481218773,11.104977823355243,11.28003864649869,9.812682974473972,11.276304751333358,10.028311315433283,10.090899015496401,12.486279651551213,8.436086156932863,11.647761930495275,10.334623126928566,12.26359556229976,11.084132323315773,7.998341141583724,11.238549013051236,11.722668273906967,9.31769028253119,10.586312096087577,10.438390310153267,3,4
1252,1252,13.24504794181464,12.951978799620507,12.956250339180126,13.237324145303848,11.278651286603095,11.364758794346194,12.825193593036392,12.468925660972722,11.852016610634374,12.104442810604706,10.156872091425736,12.852362316538088,12.72690823479187,12.226861458631658,12.508555019493187,12.983336104488904,10.271571615855887,9.714811944061967,10.061393831357249,10.207415081687627,9.9653352733297,7.776662807748274,11.530297576494204,9.77938327373916,9.885515280562373,11.046019921933867,7.797658760809539,11.689143131558088,10.712054408715883,12.41467229951768,11.98152502644397,12.359228800091591,3,4
