NucleiChannel1	NucleiChannel2	NucleiChannel3	NucleiChannel4	NucleiChannel5	NucleiChannel6	NucleiChannel7	NucleiChannel8	NucleiChannel9	NucleiChannel10	NucleiChannel11	NucleiChannel12	NucleiChannel13	NucleiChannel14	NucleiChannel15	NucleiChannel16	NucleiChannel17	NucleiChannel18	NucleiChannel19	NucleiChannel20	CytoplasmChannel1	CytoplasmChannel2	CytoplasmChannel3	CytoplasmChannel4	CytoplasmChannel5	CytoplasmChannel6	CytoplasmChannel7	CytoplasmChannel8	CytoplasmChannel9	CytoplasmChannel10	CytoplasmChannel11	CytoplasmChannel12	CytoplasmChannel13	CytoplasmChannel14	CytoplasmChannel15	CytoplasmChannel16	CytoplasmChannel17	CytoplasmChannel18	CytoplasmChannel19	CytoplasmChannel20	NucleusArea	CytoplasmArea	CellPosition_X	CellPosition_Y
12124.2097213287	10606.7536947339	10902.8484305522	10992.3687689212	11825.5283270991	1868.54694274045	227.544411703598	150.806608983713	156.613424064577	5463.01255350335	153.675594263299	29.4872064516526	33.915735119073	35.2179407518964	246.923201952794	494.92904202513	94.8683235035386	272.833581961403	16.9162248493165	202.697536394578	2664.2787456446	2952.04355400697	2769.28745644599	2980.91637630662	3096.68641114983	2184.56794425087	216.862369337979	126.3606271777	125.792682926829	1507.73693379791	195.722996515679	34.2038327526132	30.4668989547038	37.609756097561	161.878048780488	578.033101045296	170.162020905923	76.7770034843206	18.684668989547	230.942508710801	129	574	153.170542635659	345.643410852713
7846.50039932813	6769.9540252734	7143.35809096225	7437.99152105593	7658.67966696454	795.812003929603	163.155201456874	161.734283795817	144.548772114788	6674.2466462905	115.891389328816	18.2483523218765	26.3882098367372	33.7869408699462	133.501252556815	208.290431864976	67.8089444455762	35.4390201229734	15.5492866680707	98.4511270765121	1275.41761174116	1320.61107404937	1301.12875250167	1447.17344896598	1444.4122748499	1506.36891260841	119.174783188793	105.485657104736	95.783855903936	1310.2194796531	148.234823215477	17.6724482988659	21.6664442961975	17.2154769846564	67.9439626417612	323.778519012675	60.1867911941294	20.2214809873249	15.68245496998	146.63775850567	197	1499	157.583756345178	927.46192893401
13571.4899130871	12651.8828257009	12609.9805194955	13180.6553101289	13250.2148326071	1752.48066877064	466.262434959412	277.239493520636	260.475852665148	4074.21259940298	238.164348853262	51.0013078388415	53.698221859179	264.93060905055	229.879775800203	659.648416770132	207.365416526794	85.246627657037	34.9841818056609	199.858287108572	2394.39016393443	2727.94316939891	2596.03606557377	2912.44043715847	2782.48524590164	3014.24262295082	369.949726775956	258.048087431694	237.8	1585.33333333333	274.095081967213	50.1311475409836	50.6568306010929	73.7464480874317	192.725683060109	737.327868852459	255.120218579235	64.8579234972678	33.792349726776	289.582513661202	304	915	159.246710526316	319.796052631579
8978.42636325512	7536.3531504489	8008.4332070655	8293.35470822517	8556.92045970673	1740.28449015922	216.58424347005	178.322360261958	150.968363863357	9306.93635360231	159.466910443407	23.4982983203644	30.492594759515	48.6122999800012	173.053418017448	397.71161665815	52.4585016331774	49.8738672986944	20.563759073298	121.723348698717	794.183509513742	876.719661733615	841.280761099366	933.566596194503	939.6	1880.09682875264	110.94334038055	85.4427061310782	72.7479915433404	1264.1733615222	158.529386892178	17.9154334038055	18.6372093023256	17.6393234672304	59.3564482029598	517.907399577167	42.1403805496829	25.9293868921776	16.4266384778013	126.116701902748	188	2365	162.478723404255	760.61170212766
8659.9591062797	7407.65134130124	7687.03716935369	7853.81944895647	8164.2039990111	393.165844471869	97.6194708875553	88.5637922915156	85.2131084168029	3188.15013879787	64.7755803376615	13.2800858092165	19.2809117425702	751.466931143207	134.702991211486	87.3359955599208	105.719458442962	75.5817600238823	9.90698751004156	50.8957910480614	1278.89249363868	1301.45292620865	1252.30089058524	1343.92111959288	1388.05407124682	1746.0082697201	198.845419847328	151.51272264631	145.62786259542	932.293893129771	138.344147582697	26.8581424936387	30.7181933842239	101.956106870229	136.497455470738	400.689567430025	112.296437659033	33.5998727735369	19.0909669211196	244.907124681934	167	1572	167.832335329341	370.664670658683
16975.4635972977	14376.4626219657	14566.081113723	14564.4058406891	14845.7286271741	2848.09282921207	376.451951088444	259.925826288039	224.254396807763	5125.32688208549	209.963478734416	39.3991219305223	45.636040195342	44.375855230516	199.99490737915	440.092707941609	97.5146100751815	115.30626263157	20.0785154219597	193.066691183275	989.233664401464	1090.47726084684	1013.76685833769	1147.14009409305	1134.59017250392	2905.12702561422	270.03136434919	189.106116048092	161.764244641924	1286.30632514375	236.357553580763	41.2556194458965	35.0653423941453	26.6811291165708	163.003136434919	719.752744380554	188.364349189754	52.4830109775222	26.874542603241	326.514375326712	124	1913	178.508064516129	297.177419354839
10405.7615425031	9299.74764185082	9571.34912079328	9908.15760825431	10112.1238989373	2911.45142399775	387.048393863521	288.497965041905	263.555656197953	4130.69939644696	243.98126485903	40.115538192122	51.1316212823946	53.033168531444	201.779153954493	501.345469762201	100.562334335014	50.0686355878229	20.4585419354373	154.371264758175	2624.73805309735	2868.51681415929	2812.21238938053	3065.70265486726	3057.31150442478	1895.3982300885	230.012389380531	184.414159292035	164.670796460177	1536.89557522124	165.152212389381	30.8814159292035	36.7115044247788	33.0938053097345	119.451327433628	427.796460176991	100.23185840708	34.6725663716814	19.4867256637168	199.290265486726	146	565	181.383561643836	318.952054794521
6683.43795627203	5851.9415301543	5961.72916996785	6310.35579933264	6465.18396216172	1181.11536850073	167.618204190181	128.193609580016	116.444223110492	5218.97617902511	89.4783670718853	15.7024718064528	24.1137076891386	38.1978155282828	107.462856097099	175.597050373371	60.7340062703842	100.21238339253	14.4542391605866	105.183523275913	1383.32447817837	1398.28336495889	1339.92536369386	1493.56799493991	1504.88678051866	1280.2972802024	139.17394054396	106.836812144213	92.4566729917774	1480.03984819734	87.6053130929791	17.8349146110057	21.5009487666034	18.741935483871	56.3997469955724	253.084756483238	83.404174573055	36.6546489563567	17.2827324478178	151.159392789374	156	1581	179.615384615385	484.570512820513
10880.3727451673	9748.02944224221	10021.3520733802	10573.5035244146	10836.5854466422	1791.90219132703	306.860492603522	190.908666452967	172.25013211377	8270.17108937792	151.696460382084	25.9128053325758	38.947908575971	59.6705839878933	246.093278306469	214.465616018252	66.5687373287994	139.615361992877	20.4282607530293	73.3069086624566	1215.1	1337.67555555556	1245.08977777778	1407.05377777778	1422.07822222222	2007.53377777778	220.024	170.034222222222	154.136888888889	1495.75244444444	154.589333333333	30.6631111111111	34.4675555555556	26.4684444444444	180.930666666667	391.851555555556	98.5542222222222	43.1244444444444	23.6155555555556	208.696888888889	399	2250	191.047619047619	411.486215538847
7526.25824015481	6564.9937279565	7016.62878077371	7279.89626407623	7428.89927809579	2817.35449395861	298.713327816554	130.168769836426	116.429800033569	4397.90738323757	91.6521308081491	18.1614347185407	25.4892227990287	35.7244295392718	148.27615737915	295.082627296448	42.2716665267944	54.5003870555333	17.0976686477661	81.5291047777448	444.032375674493	472.077293276943	462.00729181858	503.966165961791	500.025229692285	6209.39346653055	129.408633513198	55.9235817412863	45.1707743911332	454.11185649701	259.259588741432	19.4961353361528	13.8722473384862	12.6654513635701	42.5486364299256	636.501093772787	49.5982207962666	22.9884789266443	16.8744348840601	60.2571095231151	448	6857	194.839285714286	890.433035714286
9256.43436102082	8551.73315857362	8891.06452276143	9214.67039146287	9499.62723368734	2196.00036635888	257.5729958186	209.862907664588	184.408469484643	7057.13271779263	193.04679923638	24.9036834826048	39.6521692276001	83.008582923179	219.29860666316	426.685401759455	101.192683829897	88.0208865441115	24.3930892921575	88.8503735298758	1061.23137744486	1217.57261756138	1178.40532667499	1332.83187682064	1337.45193508115	1896.13982521848	204.547648772368	164.728672492717	145.826883062838	1476.71951727008	209.329171868498	26.1793591344153	32.3216812317936	29.2247191011236	82.9275905118602	557.250104036621	97.8252184769039	36.5139409071993	23.5759467332501	132.270911360799	419	2403	197.448687350835	188.36754176611
11022.2976193362	9553.92712032171	10319.8486868146	10525.7694992691	10831.2567530072	745.911988547354	236.031374353351	123.146989533395	116.08424218233	5642.77698428046	59.9961144759964	14.132859600477	23.095695398399	26.1732870264815	178.788984514137	222.316959252371	58.7362842953895	61.2582087792641	21.4765426147083	72.64718083048	1100.58751983078	1246.23691168694	1201.04336329984	1325.65785298784	1324.58170280275	1150.55896351137	120.326811210999	90.7773664727657	83.783712321523	1080.74087784241	84.0624008461132	16.0973030142782	20.5748281332628	16.053410893707	92.3273400317292	553.468535166578	71.2411422527763	27.7265996827076	19.2575356953993	159.344791115812	363	1891	207.550964187328	540.011019283747
12414.8036873878	10863.5476747604	11859.6598698985	11993.2487884756	12354.9861104639	1680.89424352961	252.964762286739	192.603172989579	169.201384117653	8584.63822568716	144.001524845043	22.7870178909989	35.529046104477	45.215775796243	217.973135607379	246.186043212364	40.9731492595272	167.070260500407	22.613340569688	107.626581718972	1635.67286245353	1949.98141263941	1875.7249070632	2130.80669144981	2117.62546468401	2181.59200743494	225.03624535316	182.563197026022	155.174721189591	2123.85594795539	230.736988847584	30.0018587360595	34.2156133828996	27.4479553903346	151.456319702602	532.791821561338	66.5975836431227	50.9702602230483	23.2379182156134	203.973977695167	333	1076	210.069069069069	455.093093093093
6455.765680631	5619.80771605174	6166.93830458323	6248.71397240957	6435.13588523865	1689.68187491099	238.606184959412	101.147936503092	99.4923000335693	5418.10678799947	66.8277260462443	12.7529525756836	20.0480025609334	36.2891616821289	151.578240712484	201.478460629781	41.4070831934611	142.806934674581	11.1705853144328	28.750830968221	1297.65358851675	1272.66842105263	1308.42631578947	1391.15263157895	1406.75358851675	3062.7004784689	159.203349282297	98.1162679425837	84.522009569378	1388.00622009569	119.155023923445	17.5904306220096	19.1277511961722	19.1784688995215	79.3583732057416	415.266985645933	86.8593301435407	43.6765550239234	16.7588516746411	138.86985645933	96	2090	208.4375	652.239583333333
11137.5444430688	10637.3215531164	10826.130624235	11501.7623243996	11683.2459598655	2381.98706769706	346.139922521601	161.979870582694	149.16705127735	6463.21173202932	95.9365568920154	21.6035433717035	27.8660995758588	36.9822586970543	204.142917329399	312.073609883512	51.8846951337596	43.93100183876	16.9252494935373	82.691751366231	564.708152312803	694.723485816509	640.188090978789	738.440071556351	723.777919754664	3858.00894454383	161.839509327881	99.6601073345259	84.2195246613851	825.298492205469	183.699207768975	21.4860720674674	19.5563506261181	15.9930999233325	67.4311270125224	510.434449271659	59.3455149501661	23.0431893687708	16.1300792231025	129.782264247381	402	3913	216.169154228856	118.261194029851
10391.7135972977	9026.46691694881	9780.99800123101	9835.34513978445	10200.7098937372	411.288844929876	99.3994746194683	65.8126260687204	61.3269317616147	3984.17244545934	40.6862010226371	9.07226914792155	16.553019085957	25.2064775461516	102.620261486799	98.1114870698188	22.6993400395423	96.7524611146187	11.6007670896925	27.5538290796469	1770.06621226874	1924.13631937683	1957.66309639727	2076.68743914314	2109.11197663096	1029.17916260954	84.572541382668	68.8140214216164	64.4070107108082	1112.24342745862	113.922103213242	16.3515092502434	18.2667964946446	15.1830574488802	69.5043816942551	340.368062317429	40.9221032132425	34.2814021421616	18.381694255112	141.084712755599	353	1027	214.082152974504	373.155807365439
6275.83794962927	5716.33292114673	6108.72970138807	6270.37270513841	6423.58471943554	8271.88875099044	531.585621487909	329.263491339016	274.687248220098	5741.48248964023	453.644867669733	69.3421688969271	59.9267806265638	882.018760127725	190.050606861016	1155.84525683013	403.613473521613	113.455142792025	45.3028176114967	439.7912022981	1624.0510788199	1644.82915015412	1631.96521356231	1750.85645090269	1763.04447380009	4993.39233817701	321.865697930427	211.283575517393	172.901365037428	1945.89476001761	258.81417877587	46.9722589167768	41.5072655217966	176.411272567151	96.1787758696609	785.874944958168	236.725671510348	61.0079260237781	33.887714663144	337.028181417878	193	2271	216.461139896373	616.227979274611
6813.15645444053	5865.92944224221	6551.26360220228	6488.18510336195	6727.02517095293	235.008958244324	134.837434959412	104.58573412214	87.1815857478551	4234.49577609471	45.7646308081491	13.850274004255	21.4735977990287	27.2016616821289	120.54490737915	111.062984439305	30.7975593839373	151.861101341248	12.4271329334804	47.428211920602	1908.58624127617	1896.94317048853	1998.12163509472	2056.40977068794	2101.78364905284	839.403788634098	114.63110667996	97.406779661017	81.790628115653	1830.38584247258	119.095712861416	17.8873379860419	20.5842472582253	19.9371884346959	89.6520438683948	326.21036889332	42.1256231306082	60.7397806580259	17.7507477567298	121.545363908275	140	1003	213.428571428571	838.335714285714
11296.5401033218	10686.9939861321	10745.3935505672	11531.4975818473	11736.3873912627	2010.06437993107	376.97960363411	177.493393330402	168.023324129955	7526.65816852156	129.357746126566	23.2861604070089	31.1678318782025	41.4679267423699	224.585871234572	365.499042959098	46.9536695388426	43.4749567629343	23.0721415393324	108.785871128864	551.620927664274	657.119547211485	605.952236333517	720.290447266703	712.533130866924	3645.60905577029	170.612644947543	105.648260629486	94.7076200993926	993.041137493098	187.143567090006	22.9006073992269	20.0916620651574	17.4908890115958	73.1267255659856	657.941744892325	59.8440088348978	21.6184428492546	17.9668691330756	148.808669243512	415	3622	220.436144578313	99.2602409638554
19078.5945496786	16468.2596009724	17141.4794752182	17015.4763732032	17443.7370757148	2236.39467253004	455.137434959412	347.251607138013	314.529998446268	4423.18863323757	195.274154617673	51.884400988382	67.9855025609334	67.9905505710178	229.522685156928	632.984413010733	137.446765733144	125.022212452359	41.3580853144328	284.486942079332	1828.22023047375	2190.18309859155	2095.86939820743	2359.58898847631	2361.84250960307	2322.3290653009	301.274007682458	237.222791293214	218.542893725992	2531.43277848912	206.628681177977	44.6978233034571	47.5633802816901	38.0665813060179	185.038412291933	591.523687580026	140.95390524968	51.7003841229193	31.7810499359795	262.104993597951	126	781	217.47619047619	306.380952380952
8437.49394411848	7087.43819533883	7924.63742548882	8015.68175901843	8295.39094304212	487.279478475538	176.492926288891	130.669673015617	116.175103501777	5114.06229137134	60.0620709402713	17.8300840785738	22.6579495744209	32.6970374046723	163.9529998647	154.067815157719	56.1479309776615	161.009367237201	15.8128059310031	89.9008791377779	1192.45670852611	1285.36351619299	1307.30337078652	1399.18572372769	1414.89160608063	996.597488433576	128.064771976206	109.18968935889	93.9345670852611	1317.40118968936	121.02181097158	19.6576338400529	22.6715135492399	19.8023793787178	99.2405816259088	375.463978849967	61.6318572372769	44.8420356906808	18.5492399206874	161.202247191011	173	1513	223.838150289017	817.156069364162
12417.2986313113	10696.6688980245	10913.5758471002	11519.1351033619	11660.7540825176	1428.25521674773	308.569407748527	240.007842965677	233.926823843093	6344.69203459811	139.468032168693	38.743811419221	52.4684957582123	46.5914576004963	188.676880168266	391.290535459713	90.1723893159101	104.700216987506	28.9023030015076	174.406443213119	2201.84285714286	2388.17777777778	2322.24603174603	2634.65238095238	2606.47142857143	1317.21587301587	210.798412698413	176.155555555556	168.430158730159	2081.65555555556	133.957142857143	31.3444444444444	37.5142857142857	31.0619047619048	115.292063492063	400.614285714286	124.469841269841	45.552380952381	27.0285714285714	171.380952380952	147	630	228.897959183673	326.768707482993
6668.71359729767	6052.25766523873	6075.068131819	6493.62987688111	6628.71210475084	2167.43822653701	561.491093495997	214.084166177889	199.446568326252	9679.01964369053	244.2555715747	44.4473123317812	43.8960716666245	57.4065397309094	162.049785427931	582.648176076936	202.667245795087	108.862320853443	31.6182479160588	320.993717147083	1426.68916797488	1415.37637362637	1378.96389324961	1497.43210361068	1500.74686028257	1767.36734693878	294.579277864992	182.090659340659	155.724489795918	2840.24921507064	166.722919937206	41.3473312401884	35.5992935635793	31.5145211930926	211.677394034537	554.519230769231	173.529434850863	60.0769230769231	33.4462323390895	348.399921507064	82	2548	227.951219512195	273.268292682927
7591.98997920722	6327.83561596799	7132.34120449948	7297.75893681493	7527.17797066578	996.955691912666	163.964068125241	144.399768580144	123.579611591358	6751.24534536966	109.033546816764	19.5621548369901	28.0441290265951	37.1519129384103	143.17706818317	258.114348401975	27.8082557227743	31.2628601352174	13.0632779442485	68.552547886144	1344.07748184019	1359.89669087974	1426.73930589185	1525.53349475383	1537.33252623083	1160.1985472155	130.220338983051	109.238095238095	92.0839386602099	1538.0790960452	135.664245359161	20.1848264729621	24.865213882163	21.7078288942696	100.566585956416	451.235673930589	59.9741727199354	26.4334140435835	18.5690072639225	130.947538337369	199	1239	229.653266331658	772.055276381909
6756.79101665251	6048.14649293346	6573.36821049721	6763.23003423752	6965.47701427091	601.383151792711	101.579370443283	74.6242133848129	74.9043968077629	3022.23010789194	66.4521884118357	9.3233154789094	20.1102337437291	30.4306939401934	127.54490737915	89.8636756835445	45.4210616880848	53.9627142444734	19.9494831638951	21.7812073123071	1398.30839160839	1376.78321678322	1415.41608391608	1511.62797202797	1528.86293706294	1337.79020979021	124.160839160839	103.309090909091	88.7573426573427	1006.39440559441	132.432867132867	19.2839160839161	24.4181818181818	21.5027972027972	85.8237762237762	358.503496503496	51.0020979020979	30.9426573426573	22.8909090909091	128.995104895105	155	1430	239.303225806452	720.574193548387
9380.50337002494	7979.22343574871	8650.08129700747	8731.80961634896	9129.6813397841	1619.47827642614	229.853344050321	158.898883472789	153.691163669933	9106.51493193887	155.155377561396	20.2330662120472	28.8567146821456	861.982343500311	169.892634651878	254.446263660084	54.9392801631581	21.4395104321566	18.5721004659479	89.3095430894331	1699.59976525822	1810.56572769953	1811.63262910798	1921.779342723	1960.28873239437	1454.77464788732	141.079812206573	109.388497652582	104.913145539906	2259.07981220657	123.159624413146	19.2018779342723	21.7699530516432	171.522300469484	98.7969483568075	337.076291079812	50.4107981220657	22.4964788732394	18.9319248826291	161.284037558685	176	852	242.744318181818	491.6875
12943.9439496012	11442.3240609027	12533.2740938786	12961.9605001873	13310.7825654554	1352.18619401668	188.087299458057	146.647851814746	133.911337973949	5778.67140520814	95.3002870218541	12.0977188358462	23.801220718115	35.8035587010991	172.853308463161	113.820262797803	35.9748338709679	72.7484997152313	14.4691964255439	73.9381615915273	1749.11612021858	2101.6393442623	2030.97677595628	2229.90027322404	2220.30601092896	1781.76092896175	160.464480874317	131.724043715847	115.605191256831	1664.60245901639	132.57650273224	18.2691256830601	23.3292349726776	22.7950819672131	104.602459016393	312.439890710382	76.9535519125683	29.8838797814208	18.8483606557377	163.26912568306	369	732	257.49864498645	638.734417344173
7129.87173683255	6185.34439240833	6699.32905070726	6971.93776116926	7150.93762942469	645.013609407114	100.139760540807	70.6500198364258	68.9731139870577	3036.45906513125	86.9500128679497	9.49495838963708	17.2568203903908	26.4737547053847	112.312349239616	90.4236156685408	78.7846025733061	50.8041245970615	16.5007209733475	18.1890092627947	1513.03125	1486.1083984375	1525.69921875	1647.2265625	1666.0830078125	1055.0537109375	92.8125	73.7783203125	69.48828125	1095.568359375	95.375	14.3037109375	19.2890625	16.70703125	70.9296875	211.234375	69.888671875	30.982421875	20.861328125	131.14453125	215	1024	256.344186046512	711.66511627907
9555.47922229767	8251.7243827184	8871.8862212499	8893.9691807429	9393.63588523865	6208.05687491099	293.236393292745	181.205228169759	153.820425033569	7350.8151213328	261.312101046244	31.2789942423503	36.6782108942668	41.4454116821289	176.724074045817	467.098252296448	81.2143748601278	224.119434674581	20.8164186477661	230.026872634888	903.691221608349	1060.11479435236	1062.79251074279	1144.67833026397	1163.32719459791	4995.53100061387	106.338858195212	49.8367096378146	42.1731123388582	986.073664825046	214.748925721301	16.2387968078576	14.0306936771025	14.8084714548803	40.3947206875384	409.332719459791	38.8324125230203	41.3314917127072	16.0908532842234	105.433394720688	192	1629	277.703125	366.640625
13629.1256454904	12313.0204921562	13800.4007794828	14150.0855336545	14413.6404033109	1608.63546426842	243.249483152183	189.38977887257	176.577540997425	5406.00756611192	138.834854560301	18.4283290817077	30.6112053721784	43.4149146941771	182.113582077946	280.197838139821	53.1030671292041	70.1978483291994	20.8986475634288	181.009967514406	1659.8325203252	2095.45528455285	2050.8406504065	2261.42764227642	2204.53658536585	1965.84552845528	200.440650406504	162.014634146341	145.138211382114	1497.13333333333	176.708943089431	22.209756097561	29.2422764227642	25.0016260162602	108.227642276423	442.105691056911	125.073170731707	35.5121951219512	24.9691056910569	232.222764227642	415	615	276.920481927711	635.026506024096
8469.40431894715	6968.19291794177	7848.56448585471	7960.59165711747	8329.53923575411	1280.20174174948	183.931249392401	116.001566228178	108.689464982023	9571.23060672799	131.757708864114	17.39953762723	23.1212413925486	296.467641063572	126.801608410078	277.914457193355	31.8589732278254	99.6585240216599	20.3409031838486	58.2435285627227	989.160270880361	1039.94977426637	1062.97573363431	1131.24435665914	1157.15180586907	1683.85835214447	82.7782167042889	63.706546275395	55.1015801354402	1533.6467268623	159.605530474041	13.5451467268623	15.2262979683973	45.1027088036117	44.1856659142212	487.915914221219	37.7855530474041	31.489841986456	17.2720090293454	106.871896162528	194	1772	280.788659793814	796.773195876289
10661.9081918923	8727.37229938507	9795.94815818683	9984.27641610326	10413.339263617	1629.49544473081	237.637434959412	186.531100917507	153.068651384921	7453.61720466614	184.454978298497	25.8068377108187	36.1548719303028	40.1503103307776	162.290853325096	421.729586755907	65.1539300403079	97.5381283682746	22.2373645937121	124.569524661915	1149.83483483483	1319.45645645646	1305.91966966967	1401.69744744745	1414.63813813814	1557.63588588589	130.676426426426	107.892642642643	87.2777777777778	1244.26426426426	195.210960960961	20.9376876876877	22.8528528528529	17.3115615615616	102.675675675676	508.647147147147	48.8175675675676	32.4894894894895	21.6786786786787	129.547297297297	185	1332	281.605405405405	753.8
