,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,PCNA_Nuc,Ki67_Nuc,p-STAT5_Nuc,MCM6_Nuc,Oct4a_Nuc,p-Rb_Nuc,p-Aurora_Nuc,a-ACTININ_Nuc,Mlc2a_Nuc,Cox4_Nuc,mTor_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,PCNA_Cyto,Ki67_Cyto,p-STAT5_Cyto,MCM6_Cyto,Oct4a_Cyto,p-Rb_Cyto,p-Aurora_Cyto,a-ACTININ_Cyto,Mlc2a_Cyto,Cox4_Cyto,mTor_Cyto,Dose,Drug
3858,3858,12.394313220271634,12.744549219856953,12.802476452129044,12.452761011975179,7.149662215968269,10.935703974651435,5.4685361234266185,8.044191515296685,5.564558198248532,3.417170828567245,6.1382083358348,9.74977625644081,6.96798617457386,7.0875124876280085,7.361952670107247,7.916302068579537,12.666121257235348,12.67718187806828,12.579544680535015,12.585080452259884,8.360848464226446,10.746928284223776,4.852178557525344,8.336023625975715,4.9984486507019525,3.0278767498861034,3.2422919787741526,9.304613514694204,8.87181291015555,9.816955089033128,10.142179199242019,10.39566882424398,3,7
3859,3859,13.077899707640235,13.221867447162404,13.256115807419427,13.16409309235065,12.045534470214156,10.010547468933195,7.728749332655653,11.457181349085744,10.507277738693887,7.62778424285028,8.845070104407197,12.198763065133159,10.270482807981548,9.72950388896226,10.629000375913826,11.721696884570198,11.579337372893109,11.634641491143244,11.425013847808994,11.78052000840749,12.490360252972396,8.882729542587802,7.289511416545629,11.02162776068012,11.122948383374494,7.704433357754822,9.372606399360102,11.49027670004562,10.608662326898347,8.824337985621069,9.967740431479024,10.474344226429103,3,7
3860,3860,13.338382759962025,13.52825181496598,13.531405095826445,13.56660575116001,10.3558908448015,11.154524721569024,7.869067211928026,11.620093384504175,10.154856308778145,7.7475536633733295,8.900894905992791,12.163148169506755,9.717378234739403,11.735764320182431,11.542766094057605,12.419060829188089,9.98440479357416,10.42968228535883,10.162690017801935,11.032626667988836,9.927902043711564,8.325597004874659,6.969061280863524,10.786987532169857,9.847258246410608,7.207197069142787,8.921752801400409,11.036011848564646,9.524695988439158,11.221481489259004,11.554097905672656,11.937124508933413,3,7
3861,3861,12.650833012158435,12.838378134194484,12.903995371557762,12.661646156852761,12.452085347927616,9.737768696145414,7.676576846110864,10.824299460115647,10.625750319781957,6.859142531738041,8.04285937134361,11.338231921670456,10.17799080888725,8.518118040648693,9.151896342331359,9.913264061273726,11.932920865546851,11.847787508151589,11.70847805793342,11.906591251649571,11.954699607264052,9.309240745598775,7.797088196158729,11.452518950341661,11.122620436863672,8.41903206185638,10.082031586621275,11.810095660824262,11.000077369141588,11.898820031275624,12.52995142949465,12.475459630051976,3,7
3862,3862,12.485295721529894,12.773986569716515,12.842357167628979,12.496487613060035,11.773219275782983,10.127144054919329,7.591573483261731,11.2912860508891,10.344313958294604,7.343343741868617,8.960860422601474,11.979514086072635,9.981952722992565,8.858182861294502,9.859651839405949,11.523724997999174,13.242272225608803,13.152125178309872,13.08527585406675,13.061751840046346,12.572815589352196,10.600355753180825,7.894365510996634,11.576212544898848,11.327833567289607,8.45552556022979,10.470458892944887,12.039971678464331,10.735155551253934,8.357437782896017,9.760100067697653,11.574822901798072,3,7
3863,3863,12.561216526986652,12.851788251087433,12.912175611454431,12.608679264712846,11.989168702326019,10.106095496597732,7.5493422460907285,11.260813974581675,10.559187193819216,7.510968412870881,8.750808624254471,12.016648011762626,10.317872212319312,9.346791663373228,10.190821045094731,11.541670654344836,11.038561508226094,11.13389402004892,11.004777749889367,11.421564603961391,12.525822623948564,8.481409475059271,7.017627999493677,10.722212808575328,11.18003651178234,7.121251465999305,9.009198481077624,11.257432227809453,10.791798765639491,9.364467041516788,10.002573604622553,10.969765038397048,3,7
3864,3864,12.760266605125507,12.940545944952994,12.987296784724414,12.744051137585538,11.917579626324306,11.060596859210495,9.591840342898614,10.904464023963325,11.570225683880777,7.210260454690433,8.607940285388487,11.61342614873965,10.378800667434856,10.058866234219588,10.074664292569867,11.015439469044399,11.715951449452314,11.755723088568288,11.249562374933577,11.566195861806758,12.884304236024091,10.26768465582992,7.523700858398407,10.109165145754792,11.73422990343807,7.556019085203935,8.811788976040443,10.472073925864603,11.198314771052146,9.298203713702863,8.768211966340893,10.526430237529363,3,7
3865,3865,13.121390511992734,13.1919937492241,13.267640651178729,13.181927317847315,12.113778939419285,10.850638310683838,10.46882043120598,11.273644088617802,11.869332790474946,7.343536491971087,8.330335906121363,11.768357009584866,10.756097280447307,10.683963953062623,10.658959264151674,10.81168838775306,12.203462768949006,12.283253168981652,12.156351935031886,12.208744927595108,12.646530543562555,10.013606983815132,8.350655727456667,11.354252391546698,11.72848452628907,8.137480284908044,9.763488292601144,11.538966371850169,11.356327747353294,11.23443161002028,11.738184015966684,11.697278056485715,3,7
3866,3866,12.707180205601412,12.967097965804285,13.008322021512651,12.79413364519568,11.997262743650484,11.389842105847793,7.724928620172004,11.420056955042135,11.179396441310029,7.541409919775734,8.841248464155726,11.991926751852755,10.884806278767881,10.042359675302396,10.569670366420333,11.646102610045345,11.01092634683832,11.180941261661427,10.953078440546589,11.430778719737189,12.240918885948535,9.861684576384246,7.317031317629205,11.007292309091357,11.642699744907846,7.780278950065945,9.53056800910003,11.424002360299747,11.117140577603564,9.636859742553158,10.39443142263132,11.352510283063918,3,7
3867,3867,12.547874141746748,12.835886476208806,12.936651157087288,12.698266155866966,11.917688063788571,10.686153101556904,7.71923767428772,11.256708569341708,10.872820899274055,6.980071510049206,8.549830167325366,11.649962546817115,10.237671396196347,10.131329876631405,10.172864786782492,11.304356794090193,13.03628960375557,13.101617207626795,13.059584125532831,13.011109113340215,12.669433887000116,10.856502952282277,7.776862141751527,11.285161667130806,11.688295517447335,8.194548437179265,10.188583009036453,11.571327906827188,11.228151908664367,10.647386778018511,10.939290704900039,11.577580710948315,3,7
