,Unnamed: 0,Unnamed: 0.1,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,PCNA_Nuc,Ki67_Nuc,p-STAT5_Nuc,MCM6_Nuc,Oct4a_Nuc,p-Rb_Nuc,p-Aurora_Nuc,a-ACTININ_Nuc,Mlc2a_Nuc,Cox4_Nuc,mTor_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,PCNA_Cyto,Ki67_Cyto,p-STAT5_Cyto,MCM6_Cyto,Oct4a_Cyto,p-Rb_Cyto,p-Aurora_Cyto,a-ACTININ_Cyto,Mlc2a_Cyto,Cox4_Cyto,mTor_Cyto,Dose,Drug
0,6198,6198,12.775905138186829,11.968297967323466,11.844828267987983,12.001902225386994,10.27214478599442,10.196191011490152,7.1525699822879885,11.401632340411744,11.699940900817973,10.22112412257874,9.017158926204877,10.305963370136652,11.473973843899062,11.747388103659427,11.905129268228247,12.201076969978194,11.006130471314128,10.918525919976744,11.217257718724143,11.431191011115274,9.264497667657418,8.688911293709566,7.9447801731400505,11.304004549061954,8.586012716750734,9.915166493161152,8.96063203649601,10.817894002061491,11.150112666292,12.009886271492915,12.088619890397684,12.25196642543232,3,11
1,6199,6199,12.754901174225571,11.994141567864444,11.818198765150907,12.02639360999238,10.344479681144943,10.13377397989102,7.015654604341811,11.359642153870585,11.718485293489382,10.188607313070632,8.949266020054559,10.235199346507718,10.999738899175641,11.707533320597186,11.77088614269883,12.19585903807739,11.42564398357295,11.420446387426445,11.60723769671441,11.808042332912311,9.517779834911243,8.589326420711147,7.6707353488287815,11.128029876221433,9.263373096962422,9.742600580023042,8.71996712831879,10.660769836409658,10.741502294284857,11.867499210832653,11.851192368730901,12.034185900484285,3,11
2,6200,6200,12.976564444670096,12.360614768368047,12.303031454904074,12.326230718244116,11.785978379161634,11.358557675908964,7.8890692890823635,12.257136277274526,12.252747640102324,11.478094522121143,11.111862645326635,11.098468960340679,12.179018044399006,12.408301755922695,12.506123652055841,12.863688052783825,11.155530250043283,11.230823929799687,11.411833159601615,11.46648656244543,11.800239624538836,10.056545238503217,9.008437889719657,12.313788436462154,11.453783427672699,11.605861979911742,10.348609483548724,11.737414147207453,12.55103896179472,12.453011497447335,12.70933060272258,12.917324938896213,3,11
3,6201,6201,12.859943177119055,12.087309813298733,12.021594982591159,12.201431708072946,11.597501297979285,10.872889616033987,7.4384515270787634,11.975943797237745,11.859735034443286,10.96146812311976,10.822158386207542,10.805003869858025,11.777585948864724,12.045735221709585,12.228382387597179,12.653020504764182,11.042974011151996,11.043954270805493,11.300945379873015,11.472305983874376,11.548006535309739,9.777391979299173,8.646088386099834,11.982112056096856,11.063231725753953,11.247962909948706,10.14419163131207,11.347663438031544,12.121132294013,12.017959105337601,12.333519132498767,12.664960330935411,3,11
4,6202,6202,12.626483829139968,11.65348649845093,11.488538530207029,11.628580446208836,10.569976165096405,11.023601146109913,6.813423598547124,10.925856703362262,12.845491968158429,10.58255159461301,9.032904873028427,9.708839541789581,10.930912309054012,9.392049165390796,10.421957003970226,10.96610125255862,11.641646489569162,10.794778804872696,11.115570438029751,11.256586012417284,11.1195139082185,9.938340271807133,8.312643205378711,11.126893638380578,12.347580841429856,10.580803989006402,9.114536152501358,10.357071976188001,12.055103153640255,11.317446281621068,11.575940709294114,11.826868604492727,3,11
5,6203,6203,12.89904074433258,12.27049621727494,12.100251018199588,12.32517746920001,10.762879308908623,10.377070542573056,7.1862199161479685,11.531231757934851,12.087725491787856,10.833623552163232,9.070149725404908,10.406840099292426,11.69184045807117,10.778652820156973,11.565102576736336,11.979326472971758,11.046154570493181,10.793430554948154,10.36130298494301,11.443096747769227,10.417928408441117,8.807056164997409,7.6977547468714285,11.240418033990288,10.919716816223481,10.334638472496767,8.466572834547055,10.506038155037851,11.349917135967646,11.301674135433972,11.492517957111723,11.959748704627586,3,11
6,6204,6204,12.723598307654695,11.8700424495018,11.701621680887266,11.882554717421405,12.805861388327225,10.485510281643801,6.8819020976258845,11.160294728297183,12.227309488320547,10.585925257827858,8.718586625365402,9.95405292386383,11.918895576668243,9.47853103795868,10.26289625643815,10.971379823971844,10.212306782907136,10.125235386760863,10.560809412443401,10.700741304560754,13.260804309220006,9.355936312287346,8.209038364039605,11.222167593749605,12.514988935686624,10.658185400214263,9.092415888207304,10.750892034029206,12.553895274875162,9.929352132608534,10.742685043881826,10.706950547956627,3,11
7,6205,6205,12.776478771797334,11.969418764272179,11.87401259171808,12.0073038896664,10.301803457400581,9.696244767491756,6.7402853910126135,11.173792007043298,11.462081183272526,10.280780562029245,11.153287054042421,10.035713687704336,11.436698206745687,11.92038178713168,11.876804449065206,12.142458750624433,11.066427946913528,11.116051135565028,11.344331155103536,11.465392744819225,10.447295032693036,8.771716059268815,8.281806058323482,11.556165727685508,10.61442297249799,10.765366180056713,10.346729703668599,10.983514200786688,12.120786809568925,12.217380951535732,12.407582804836336,12.568025303765488,3,11
8,6206,6206,13.044348168819447,12.421571422788908,12.382292577392619,12.470730196113248,11.639382598490275,11.355840673628713,8.635173131321134,12.226333642353197,13.09905606726006,11.504434547399294,10.119591323671404,11.047292710746984,12.226418864063234,13.067837332668695,13.210149944952574,13.488440956443341,11.134732879755221,11.142251748797701,11.347757415011245,11.52323276473207,11.269394036492045,10.096135745429862,9.23317091703468,12.384583498613212,11.584700205529408,11.551159092977596,10.079736068305447,11.795340636358116,12.57347637295076,12.969716324783542,13.208741863762414,13.391978269248545,3,11
9,6207,6207,12.579348759040046,11.769496780599079,11.566492306820836,11.785852758810785,10.786142334528147,12.068155245136511,6.533031640444842,10.916636557208694,11.304297196774154,10.537213330398169,8.453131405074535,9.586855936994178,10.13594424104878,8.591081092058497,9.197734985966324,10.035873148544493,10.22289090660251,10.090332778244084,10.592883163186825,10.769713470593542,10.35935774639359,10.126552069274004,7.825842173961381,10.89066166160084,11.171547944532753,12.32779530635144,8.865686140998267,10.265400726362154,11.661177094500207,10.174816882281569,10.883266346665303,11.330447166818145,3,11
