,Unnamed: 0,Unnamed: 0.1,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,PCNA_Nuc,Ki67_Nuc,p-STAT5_Nuc,MCM6_Nuc,Oct4a_Nuc,p-Rb_Nuc,p-Aurora_Nuc,a-ACTININ_Nuc,Mlc2a_Nuc,Cox4_Nuc,mTor_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,PCNA_Cyto,Ki67_Cyto,p-STAT5_Cyto,MCM6_Cyto,Oct4a_Cyto,p-Rb_Cyto,p-Aurora_Cyto,a-ACTININ_Cyto,Mlc2a_Cyto,Cox4_Cyto,mTor_Cyto,Dose,Drug
616,11825,11825,12.676669661736758,12.023423100323312,11.976669344361612,12.175396393694447,9.482793291851618,11.847511120790873,6.338688846948174,9.848242992469043,7.168529516378015,9.328202689412796,11.960808648959825,7.961501576594367,9.473051016314416,8.226330228943574,8.703855209183072,9.09794413546334,10.599731389427973,10.736668625294401,10.781103486047463,10.806962400161149,12.397089132852154,11.565122338570385,8.29335262332784,10.9362831612308,10.951603715325014,9.101004343580351,11.604960352169812,10.190550626682322,11.402388026454613,9.292368427166652,9.406762284633649,10.170717989112298,3,11
617,11826,11826,12.632414681319904,12.07161957313334,12.005784021422512,12.448111628544009,6.918787772645787,10.616233175851017,4.9062817350631285,9.416084562587358,5.069628212051595,7.474174274214853,8.545566609446968,7.555850254098238,6.079850092749799,7.827746889073982,8.123541321401076,9.039728034177758,10.944341626172994,11.612219480424367,11.51956432869684,12.074730379626635,10.66530578758863,11.108315783297241,4.9491594939397965,11.311222123876258,4.975360731176118,8.408405492270585,7.0242339107636775,10.197178112395573,8.549038559846398,11.268446918910987,11.543225073523304,11.813163596227962,3,11
618,11827,11827,12.652467206455867,11.947933905335915,11.907096039718445,12.099551310467366,10.730103990388963,11.443573161249798,10.62581578400917,9.67722614872763,10.753860420765774,9.555616707431843,8.082026412553278,8.062214424649715,8.693119020412842,8.505441921883964,9.070995492672214,9.830636540322956,12.312947176098227,12.249948663545892,12.28345007741576,12.23951994481205,11.976644349720392,12.973205182340966,12.276946928610165,11.556519786202948,11.382039825798106,10.217005027117676,10.178466370687357,11.004531584371104,11.160080971803405,9.658040832337168,10.097307418511623,10.22590911448237,3,11
619,11828,11828,12.906199543769095,12.370119227738318,12.376143217791133,12.633636516720404,9.417431299585548,13.56459382571563,12.332940871765238,9.680250195504504,11.09386030518416,9.25601353210108,13.504373040049362,8.364571128813969,8.79301696376939,9.0289441186889,9.559188973160694,9.452045594320243,11.600162638787305,11.520121703219745,11.582861817988178,11.60088417847833,9.299194267534263,13.872674880270605,13.438354339022537,10.48764299362791,9.727201822554203,9.261322001364283,13.872674880270605,9.988893711805122,8.100109577497443,11.687981649017356,11.983512236534127,11.997942688128195,3,11
620,11829,11829,12.826773410806894,12.367048265564842,12.356384366484544,12.552507990334535,11.757881578686234,11.547753550670128,11.260631438703095,10.1495324718014,11.68339917581494,9.804156350461644,8.20726198349759,8.666325852821917,10.152793574048834,7.2230495845044125,8.061050653486852,9.909287102982491,11.595417326028619,11.8315484543761,11.826497581771974,11.821738633573109,13.033544246240703,12.399515528600569,11.95170124050593,11.382749804163716,11.948428076217064,9.925231185111617,9.393499379635504,10.894477862994204,11.848241201191616,7.071513257778364,8.676439632069679,8.681395096303973,3,11
621,11830,11830,12.708792370764847,11.951787208453956,11.959991425693165,12.155042438613867,11.008303508598237,10.717015048610062,7.734750815800424,9.635699248064595,10.786346038412473,9.342213439824075,8.170536807413699,8.085498938730824,9.206138687016187,9.924149690016193,10.464040898558931,10.660904436594432,11.187863973663314,11.291005040786828,11.321116879376955,11.304677656171007,12.479751868926284,11.412794557872019,9.189384391383273,10.94713367458791,11.354012682097926,9.398059598862119,9.067801495547778,10.012928013451132,11.348574438279574,11.514830682026842,11.713526680538495,11.686543062428687,3,11
622,11831,11831,12.938007574310413,12.510287281991475,12.502581593931826,12.744982064778096,10.09499356063053,13.496074722631636,12.364619535618699,10.283783303592967,11.327816047666133,9.719316022448927,13.463884557294357,8.855723050745565,9.60414099516175,10.453531888086335,10.882912456909759,10.916508604461011,10.580800711694176,10.678579336429657,10.705320111553325,10.7592658772487,11.374449979713981,12.455110622848787,11.305463529243465,10.82121930244395,10.365773386731695,9.515515044019839,12.7613136125665,10.284517246679076,10.588061411849582,11.985079934337199,11.88161107159972,12.029420323607022,3,11
623,11832,11832,12.621580794464162,11.746436566625107,11.726185484679252,11.925887863735325,9.312007838104153,11.378983798358352,6.7895225203186325,10.002362723494606,11.095235675406961,9.702886572533638,11.886317825784216,8.594716915403275,9.195746029640784,10.337457483257552,10.468449601595974,10.719382376824775,10.151194886777494,10.182392620160623,10.308687625833182,10.299282953221553,9.028141359719257,10.826466174994268,7.338976891921583,9.931858137430352,9.595391329447333,8.794820757408646,11.487174725500822,9.52074840406194,9.103227669752828,12.049706799903591,12.000485157164904,12.17120425175781,3,11
624,11833,11833,12.928388514072426,12.456838799458305,12.437164907323876,12.730287801460689,9.850376549211301,11.513551517593793,7.120252315835228,10.739582879778215,10.086183245284957,9.858380906349328,8.603871663334914,9.019046382127684,10.67738355886434,10.614964232386004,11.075792746814445,11.327001797228744,9.477287773130831,10.116325880914234,10.109260085341633,10.164681085425274,10.58118802039916,10.174531990081343,7.654316375953512,10.389679200587308,9.128070596421152,8.893107560381553,7.849977656963596,9.501559940572577,10.587491213796485,11.374441933254989,11.310288352167895,11.166544086415167,3,11
625,11834,11834,12.624132135858796,11.718875135466346,11.645349776601806,11.92166201694647,10.354103292215335,11.953484756877446,7.510078187728918,9.671361019408632,9.58525407054166,8.833378001053198,7.106187834027264,7.794557655912545,9.030640817316891,6.35969363738587,6.720189475067753,8.264301447824321,11.132467643715243,11.11817362628396,11.052802287891383,11.193513256849739,13.017153801279935,12.645940197667676,8.737792081796771,11.250543724855136,12.018161892402748,9.421539391853573,8.715349521434987,10.60870101358109,12.24685482538203,10.439584510423817,10.387813639786543,10.397436813959882,3,11
