,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,PCNA_Nuc,Ki67_Nuc,p-STAT5_Nuc,MCM6_Nuc,Oct4a_Nuc,p-Rb_Nuc,p-Aurora_Nuc,a-ACTININ_Nuc,Mlc2a_Nuc,Cox4_Nuc,mTor_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,PCNA_Cyto,Ki67_Cyto,p-STAT5_Cyto,MCM6_Cyto,Oct4a_Cyto,p-Rb_Cyto,p-Aurora_Cyto,a-ACTININ_Cyto,Mlc2a_Cyto,Cox4_Cyto,mTor_Cyto,Dose,Drug
7553,7553,13.12604349699491,12.78318248343658,12.812076398831973,13.032398820323039,10.961942634072466,9.311397201893696,5.966862378334877,10.661851083582622,11.060377903067169,10.55030328715639,8.075064442423889,8.468034148669181,10.654065624635852,12.954750312543998,10.894930615483231,13.091974231165024,11.93063237378558,12.323712053152938,12.262773063243273,12.24845637614173,10.596659416317276,10.282818772771853,7.272996581158451,11.831196463994484,11.041276266509144,11.050669207830556,9.710271372735024,10.35265704239692,10.975504279625273,12.507956465258104,12.134397440642891,12.967525411129227,3,4
7554,7554,13.06471457729744,12.748998090789405,12.780594062367095,12.937311652839522,11.955230118961616,11.225986227726994,7.585080696550012,11.299886552647454,12.91961610944147,11.147048483299336,12.049347025372144,8.718280886641049,11.105889900303724,13.18882323621378,11.584644334364102,13.76562895916333,11.73074112190804,12.076251987042179,11.986775372848976,11.881529117581355,11.542937817118013,11.783830083844006,8.277753595690731,12.629956827673047,11.98437258757946,11.809013102281812,12.440013720475855,10.666142161687713,11.126282414917206,12.987169737227427,12.852410108301994,13.872674880270605,3,4
7555,7555,13.025096193605282,12.702570119684413,12.812916844477456,12.99079825778458,9.678637436862086,9.926586972198326,5.605675185605153,10.677202776680923,11.118021317921851,10.49982721846312,9.473324101174164,8.220445707712951,9.444577350017056,11.583100012679749,10.131437046399556,11.493653749625134,11.410050105269454,11.879109529867424,11.851772474477215,11.75479621567707,10.24486933408524,10.678190291156415,6.996448754128933,11.787149111453473,10.483757090047904,10.824871539677746,10.72343177445588,9.844755615253188,9.875600635131065,11.456388433291789,11.923102357023199,11.929204986460915,3,4
7556,7556,12.91281358510708,12.51834326188965,12.62185730781783,12.85131857303879,12.883537681054664,9.634139700430977,5.589076057179175,10.757269285913342,11.55378544379129,10.48921415859331,8.007504901491039,8.375320732562024,11.046817542799893,7.514746225457727,8.333368483576097,12.132168685722995,10.53342129000202,10.835946069789506,10.905511642990144,10.882955570161435,13.1737704553341,10.172474767072732,7.247169394924237,11.901720684553055,12.983826234366054,10.65960866875382,9.715120362655501,10.138850329654666,12.086915571652975,10.141539259673053,10.254017815423314,11.471344318173912,3,4
7557,7557,13.297759087922843,12.980004854925046,13.063508636879703,13.224024228162813,11.100492637674082,9.484637528380075,5.653953362661269,10.109315472464113,10.592491358941617,10.254544034110618,7.464129263426898,8.259998211590133,10.099987958070198,11.64032881074468,10.08180846640695,12.661585921446214,11.538090369059384,11.914747986541405,11.908377940694935,11.854588082181033,12.068918698655587,10.06143978953524,6.334393514166818,10.640448543703377,11.917415421127863,10.249694252640207,8.792524190662128,9.698437784480074,11.133729026339626,11.540406928960804,11.022705403653493,12.104271149438656,3,4
7558,7558,13.012261537930687,12.682811605346627,12.794570647228838,12.998669873770124,12.668080583107765,12.747108858215782,11.70376471200108,10.585863470222893,12.52148055219643,10.090628169188783,12.586317840584238,7.830332141666343,11.41383686410344,8.675188090850844,8.662683538466045,11.938622862084385,10.562201643869876,10.955391091992984,10.94514843731745,10.812932601790378,12.79263337667752,12.561111032134333,10.74229696838633,11.752882821419382,12.566529232409525,10.280898956637945,12.224043384304712,9.261360654259256,11.916820042420413,11.27638687330797,11.653044593095062,12.303564196247573,3,4
7559,7559,13.027928250323868,12.660900539704695,12.72719648843436,12.849956025332814,12.828370745880175,9.890362722332908,6.067122706043037,11.164385645392494,11.55336957490452,10.680572611744076,10.661051688099061,8.457071694733411,11.721644279139626,9.970391646286824,9.540525583206213,12.43017823308332,11.424511516104925,11.773089114102046,11.790895431315551,11.67964422144248,13.342071853335819,10.888340916690742,7.567656555066111,11.862511000049146,12.87675987532109,10.992250202747304,11.236191877705076,9.575201097051027,12.149276300914519,8.506577776809339,8.498144591602376,11.862254328226836,3,4
7560,7560,13.09037845333635,12.726008586125186,12.810661337121985,12.997289517463123,11.221292859549338,9.152782582676627,5.634446624542315,9.99650834950264,10.029328187196626,9.862568372565704,7.082684305931598,8.150492029189557,9.694343926600064,11.660694607544613,9.935366299659162,12.3890119422644,11.339751607786866,11.643171665533151,11.725226166011455,12.054717007017596,11.727690108719257,9.40574369587675,6.612482293419683,12.444457575135038,11.451863856486096,9.939700592621437,8.931003833119563,10.799366692122016,10.641714165163783,11.904802497501668,11.363143838262037,13.022339815450625,3,4
7561,7561,12.946121773381094,12.577439431294227,12.625983766806565,12.734945369765212,12.740175969480147,9.831169084406417,6.029316796570183,11.212327803148108,11.278071470245376,10.43955729972164,10.459378738382014,8.427468340613261,11.610572231013446,9.7270357861294,9.061801833391986,12.111989792201259,10.850545887001836,11.171560035480962,11.121511148513806,11.046872177742326,13.43225497244277,10.669464414337131,7.798464693499111,12.028219379557186,13.037262071606222,10.807207036264513,10.711057308273109,9.87986805952329,12.293874863747543,8.206928160839162,7.513551786376017,11.544351533589358,3,4
7562,7562,13.071991268085627,12.692825296445196,12.830130293976142,13.082532820553196,9.849364261272088,9.89741067872027,6.699377553050443,10.928488928248287,12.020605888730742,10.651306726518277,7.680140577598273,8.596904617164991,9.25594786194502,10.665188774554746,9.745995122235758,12.058939355391665,11.681263738662246,12.127345355756272,12.1514510305731,12.056081725672088,9.65568738524351,10.715345740515179,7.536234553863691,11.366787338615875,10.8192995507033,10.889168739866305,9.506460882943507,9.51868858139686,9.56616314145094,10.651185030265207,11.085866283147944,11.859838467330501,3,4
