,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,DNA-5_Nuc,MLC2v_Nuc,p-c-Jun_Nuc,p-STAT5_Nuc,p-p38_Nuc,p-PKM2_Nuc,pMEK_Nuc,p-p44_42_Nuc,p-STAT1_Nuc,p-Rb_Nuc,c-Myc_Nuc,p-CAMKII_Nuc,pTyr_Nuc,p-STAT3_Nuc,p-SAPK_Nuc,HIF1a_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,DNA-5_Cyto,MLC2v_Cyto,p-c-Jun_Cyto,p-STAT5_Cyto,p-p38_Cyto,p-PKM2_Cyto,pMEK_Cyto,p-p44_42_Cyto,p-STAT1_Cyto,p-Rb_Cyto,c-Myc_Cyto,p-CAMKII_Cyto,pTyr_Cyto,p-STAT3_Cyto,p-SAPK_Cyto,HIF1a_Cyto,Dose,Drug,DNA-1_NC_Ratio,DNA-2_NC_Ratio,DNA-3_NC_Ratio,DNA-4_NC_Ratio,DNA-5_NC_Ratio,MLC2v_NC_Ratio,p-c-Jun_NC_Ratio,p-STAT5_NC_Ratio,p-p38_NC_Ratio,p-PKM2_NC_Ratio,pMEK_NC_Ratio,p-p44_NC_Ratio,p-STAT1_NC_Ratio,p-Rb_NC_Ratio,c-Myc_NC_Ratio,p-CAMKII_NC_Ratio,pTyr_NC_Ratio,p-STAT3_NC_Ratio,p-SAPK_NC_Ratio,HIF1a_NC_Ratio
6474,6474,13.601940151341061,13.267375643909919,13.458257113475812,13.516840249092562,13.533051059474056,11.445918584902445,8.013210199641838,7.9424897384726165,7.883619850994048,13.385762270061967,7.844674207981488,4.948055642925943,5.6386190184338965,7.013967220669764,7.7535828512465725,8.576915655024562,6.165001446229553,7.3011216244696335,4.977865120540353,7.5274132035571935,10.106824515780822,10.193539477854426,10.232029694695145,10.339236251400562,10.371395474705276,10.358707940759663,6.806026344204178,6.304675780846933,6.235394719429738,10.805439462286756,7.13003009764775,3.6702040423313904,3.994187331101275,4.429028573650155,5.973925370578264,7.989959354642103,4.933740714879682,4.316674154704838,3.621623190167039,6.6053777333696795,10,2,1.345817386074425,1.3015474823767972,1.315306690367926,1.3073344994183258,1.3048437977781988,1.104956202101693,1.1773698476006729,1.2597776657447195,1.264333727972084,1.2387985066948066,1.1002301674111452,1.3481690897443495,1.4117061997888867,1.5836355769746704,1.297904203730627,1.0734617379550802,1.2495592700355145,1.691376592905902,1.374484549926565,1.139588606042844
6475,6475,13.31641441842985,13.033608583583614,13.23883237377547,13.275868623492107,13.313022046542768,11.247492248636243,8.404854178272473,7.817284427706088,7.716917832522931,14.019889283336827,8.292541509553457,4.913418369280902,5.555137038030095,6.625035520198418,7.855954227113522,8.748185588280576,5.504539293914942,6.375536495160557,4.871204939844554,6.728440811795363,8.847245955222009,9.175081012610855,9.125257854262806,9.243230634175294,9.285144004891581,10.046675166356868,6.261423177200825,5.998973499335159,5.8435146205055775,10.079881935227027,7.1646975719299295,3.5509779019790537,3.8534846585207214,3.713699151173432,6.103169682724148,8.295558331753782,4.959896600361512,4.3890798711615435,3.8846831921936076,6.156944792874175,10,2,1.5051479845623545,1.420544250853953,1.4507899486468794,1.4362801436985475,1.4337981230586438,1.119523828768798,1.3423232930296638,1.3031036774162188,1.3205952810391477,1.3908783231220516,1.1574168241297762,1.383680356485047,1.4415879470926984,1.7839451313941463,1.2871924975887317,1.0545626030732886,1.109809283829371,1.4525906755652889,1.2539516606227743,1.092821364840337
6476,6476,13.622183229269453,13.41422474574381,13.512634316684856,13.551219651436849,13.576376719158196,12.254075474903313,8.765977127861749,8.511782005745674,8.417827533703033,12.390610051729816,8.265711667499207,6.325761124573607,6.069335288785665,6.298913457928398,7.964959757275937,9.216704326949962,7.314296342145097,6.45241118507407,5.606585741056464,7.554596602138853,9.675899508970307,10.015796526853196,9.872600717810093,10.078666416966847,10.118039816579273,11.216512669495312,7.63220349367813,7.296000049404273,7.2019360401156645,10.289889937110873,7.2297671205579555,5.323710709270037,4.9652209117380925,4.793800697109043,6.414017198837299,8.33749272571599,6.863943498861379,5.247167030130264,4.559568394275175,7.460164489939173,10,2,1.4078467037240967,1.3393068349361075,1.368700578795633,1.3445449120752881,1.3417990999513703,1.0925031545883046,1.148551284713876,1.1666367801684254,1.1688284215264761,1.2041537982872506,1.1432887850558184,1.1882240546164027,1.222369638063309,1.313970658339432,1.2418051761257805,1.1054527578203637,1.0656113855480345,1.2296942613076842,1.2296308019188582,1.0126581809726893
6477,6477,13.235503800729644,12.913464622015352,13.135750004784004,13.165989713899439,13.199993556657624,10.819508305828943,7.658832780122068,7.3514611878811085,7.223716632735808,13.242362173470097,7.647175573998622,4.24501262482717,5.094363730081086,5.608138333670974,7.4231371531095185,8.710445575314685,6.020525810190621,5.29198960398721,4.7049820182204005,6.292217973939585,10.313544760775311,10.369920539594482,10.425530830575482,10.51441957340997,10.562968115848477,10.109188568672014,6.581773910504059,5.934147541813955,5.710597480254446,10.806252442301616,6.729931918274566,3.156614633317641,3.706466110578495,3.785988007303089,5.8079505201106105,8.210257860563233,5.889132590198075,4.249234728310697,3.745507072536789,5.917016931843524,10,2,1.2833127802060051,1.2452809616726666,1.259959825379838,1.2521841668935347,1.2496481492595441,1.0702647628275708,1.1636426416743209,1.238840311279808,1.2649668721553708,1.2254352046813386,1.1362931552447593,1.3447991338637397,1.374453071496173,1.4812879287660172,1.2780992412738645,1.0609222905353595,1.0223111329181547,1.2453982757716624,1.2561669026655369,1.0634105067499209
6478,6478,13.705298922799154,13.34800867449835,13.54915108555315,13.556964896514168,13.576167192982654,11.726515943187357,7.859784829476119,7.844833976333001,7.655175397903467,13.395506961274927,8.138981833850952,4.851632031670618,5.385698020164421,6.897869218787491,7.828302548931088,8.510089120181425,5.171438701654134,5.063225635866519,4.369472557193084,6.642766452826282,9.812069379960832,10.159502017943444,10.04297652038574,10.179195907629753,10.228168579566473,11.151834577096608,6.999468513788477,6.826419516365421,6.722771749009786,10.493895543809328,7.6290636954916495,4.091999513033627,4.280717191971677,4.725615934636972,6.68113947580218,8.578423232183546,5.133751996060425,3.610962478468947,3.5345498257785297,7.086732032922416,10,2,1.3967796590176438,1.3138447781124951,1.349117072817048,1.3318306297998086,1.3273311920283277,1.0515324507477017,1.1229116630774005,1.1491872067818376,1.1386933371687085,1.2765046979314891,1.06683888858611,1.1856384675065206,1.258129836342633,1.4596762229932245,1.1717017100576503,0.992034187384722,1.0073409673125286,1.402181735771825,1.2362175588317394,0.9373525656065971
6479,6479,13.534015724233267,13.212762961924145,13.413425392030744,13.435973141032346,13.470352831776292,12.951754465450005,8.648598642707192,8.111901381221294,7.896780935156914,13.293013226522756,8.311538154918729,5.210134561282605,5.720580785052956,5.746240715468142,7.512849730400168,9.329915187958084,6.586861425653501,6.467164722280918,5.258910613407743,7.411160797852298,9.015945744830855,9.304778516462482,9.26047284176128,9.407626645235943,9.429779394126475,12.645465588903962,7.297475339094722,6.704054036131735,6.406161098120967,9.872243762866946,7.937395623802235,4.287523729149947,4.147125176694978,3.98864718823332,5.734353900019404,9.005578647241386,5.994134709375538,4.495432109819111,4.0742370832173815,6.190634351912391,10,2,1.5011199165648013,1.4199975785073724,1.4484600971498127,1.4282000814558655,1.4284907704380199,1.0242212415503944,1.1851494168639538,1.209999402973472,1.2326853499630488,1.3465037478635355,1.0471366867483,1.2151850089738343,1.379408756986673,1.440649033190952,1.3101475530442488,1.0360150694831864,1.0988844503862865,1.4386080279479843,1.290771868694209,1.1971569271512321
6480,6480,12.56721773869514,12.37711321711519,12.523197898544774,12.566039255664963,12.606919097604315,10.417407684356585,8.306767386038292,7.182732172787483,7.218867875082557,12.290829719574651,6.621154632593052,3.8046417395514576,4.83929203811563,10.170674084186587,7.203022521193504,6.901706833086161,4.379929659175227,5.666091193281827,4.2313647025608745,5.772770714361028,10.341483139134835,10.350438390370217,10.371796338312668,10.46778347550214,10.490721483222696,10.038579418248991,7.455097065133502,6.966847994341122,6.80538837080362,10.535741434864162,6.733260970282288,4.191852375479029,4.536726786939284,7.8045306875072455,6.063612352887744,8.350011443013258,6.199184851982678,5.1998296256694925,4.554170791971766,6.306222048884523,10,2,1.2152239257769084,1.195805699266858,1.2074280568241573,1.200448909272282,1.201720884284837,1.0377372385398402,1.1142400043170382,1.030987353050004,1.060757664625408,1.1665842214865552,0.9833503649741151,0.9076277976312745,1.066692411817127,1.3031756157313648,1.1879094674914576,0.8265505838151942,0.7065331593998845,1.089668624008484,0.9291185807128831,0.9154087296025589
6481,6481,14.106517011013109,13.862912480972106,14.004398685987999,14.02368816500341,14.024454537245724,13.410587278765314,8.939987188926837,8.557576027779144,8.468818262849332,12.962758867118664,8.74742622931239,5.83775116735834,6.1840984608527325,10.552486346602011,8.186093610721874,9.626879542722973,7.519559995124045,6.536097920123898,5.4936315967410065,7.93364518113424,9.203533336787654,9.748787016345963,9.577579239088507,9.748117159515047,9.764334809679358,12.769492684196047,7.524539506736766,6.974414585296081,6.7560309732386585,10.323143394248863,7.898527938153447,4.615450997165764,4.5938376274587975,6.211597995435369,6.099956321738106,8.98819785837913,6.357610914215313,4.652177669954892,4.3596506516830384,6.413372377747447,10,2,1.5327284092759925,1.4220140882889243,1.4622065071341335,1.4386048029095564,1.4362939012848392,1.0502051734101159,1.1881108712264468,1.226995602730699,1.253519750929977,1.255698809176705,1.1074755065508324,1.2648278945964675,1.3461726256688855,1.6988360087624104,1.3419921682962723,1.0710578131909323,1.1827650506750371,1.404954493104575,1.260108214088254,1.2370473307712027
6482,6482,14.350897579438145,14.182975210286104,14.23750672052078,14.29751912296458,14.299545858120387,11.977073390008456,8.911342385374683,8.541994295690253,8.526682642685536,12.803514275539689,8.271565906216122,5.515276694986129,6.175375536953423,11.296557725107359,8.261623743236612,8.783356402427088,7.453406629286299,5.809039065759006,5.330660440407671,8.015018240900947,9.546013561497377,10.150262870883703,9.745814111318877,10.037304184639993,10.111242508586594,11.21183370087455,7.644879509530481,7.187314252831223,7.237173588379376,10.529387743599854,7.490812213431281,4.515280009252008,4.73419229428014,6.672921413364403,6.846886282798003,8.380801987669049,6.721053791629733,3.9368209488601527,4.0236570227681145,7.345088338704535,10,2,1.5033393245239723,1.397301270981892,1.4608842891826976,1.4244381618765685,1.4142224208327545,1.0682528576100996,1.1656615875064305,1.188482094312962,1.1781785442284687,1.2159789901670335,1.1042281758692232,1.2214694733626894,1.3044200896559532,1.692895364012953,1.2066249389876638,1.0480329227859495,1.1089639899279817,1.4755659810845412,1.3248297283401136,1.0912078754269372
6483,6483,13.363970062981252,13.095307325046882,13.232437926167414,13.323045852243993,13.357335184679638,11.900324397295874,9.076256224874307,8.085813642544734,8.00215094288028,13.96153590220376,8.934676346514923,5.341275499219923,5.780290134114437,6.585577876947777,8.111856880987704,9.942635036590424,6.648364580988855,5.920316851021044,5.377988817753472,7.533798711283082,8.847029599967682,9.184205419223543,9.050141890978056,9.242940573186806,9.272920317387367,10.716905901788897,6.749913345194215,6.374201750971227,6.276418444916684,10.03467398685047,7.566871795884657,3.938085886345439,4.09895521136393,3.9675253415752194,6.5491741792671325,9.13228802620154,5.12843711730189,4.162121667321122,4.052683913504874,6.479263638915452,10,2,1.5105601164745817,1.4258508741144853,1.4621249131307679,1.4414293532183167,1.4404669432599038,1.1104253882932236,1.3446478140843683,1.2685217629505863,1.2749549784019387,1.391329296846025,1.1807622208392858,1.3563125978891868,1.4101862147918034,1.659870400306786,1.238607595239655,1.0887342808356362,1.2963724481595302,1.4224276280783388,1.327019065028054,1.1627553887503406
