,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,p53_Nuc,c-Jun_Nuc,Bax_Nuc,p-MEK_Nuc,pRb_Nuc,c-Myc_Nuc,B-tubulin_Nuc,CNX43_Nuc,p21_Nuc,p27_Nuc,Bcl2_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,p53_Cyto,c-Jun_Cyto,Bax_Cyto,p-MEK_Cyto,pRb_Cyto,c-Myc_Cyto,B-tubulin_Cyto,CNX43_Cyto,p21_Cyto,p27_Cyto,Bcl2_Cyto,Dose,Drug
646,646,13.087891795262527,12.52179045544616,12.617376435535656,12.929536784646864,12.415070309948025,9.820780995076984,10.337845043803798,9.563573165705836,10.370781268757009,9.239042673277376,9.418222798616103,11.005157058325665,10.140515005340758,10.318557291233825,12.819641888843913,7.999261554415801,10.829097600629222,10.978190058914096,11.401691345677836,11.396664542929054,12.988987132426194,10.677615440231218,10.797070518891251,10.639567320311043,12.052059889313913,9.866449461484633,11.048037257544367,10.747235955055695,11.118005565605635,7.665551901196853,11.10999663887552,10.689024078745149,3,3
647,647,12.980502901426243,12.496658205157,12.5988436137239,12.897352679905152,11.394009933807421,9.626154859572885,11.16897302693958,9.919788833369848,9.435546989174412,9.228576136571588,9.947224285250767,10.68712917663808,8.632461101494782,11.802144007564877,11.84801683841814,8.616491564549374,10.369453450327986,10.438550954060249,10.898330631197355,10.89219726107462,12.318215279286832,10.080389864113604,10.814166265810439,10.601585136007396,11.500992647315982,9.407294633512366,11.198570583984209,11.409369787462337,9.95829444212897,8.484708230359852,9.239685056625163,10.746930487993474,3,3
648,648,13.234812653457146,12.950771077904315,13.02655456669518,13.292158448062484,10.959676427293283,9.997489622606807,10.964707778436004,10.202337836804668,9.584762623172557,9.182151793882838,10.178101315099713,10.700501714483119,9.1295841914479,12.752417775394811,12.846043107020671,8.78661161487507,9.543350797207346,9.869501816848713,10.17235445430606,10.077340136054877,13.133225849359794,10.53099276844668,10.392796736320296,10.112490425953693,12.81191376371048,9.068772537069107,10.899319026579926,10.294601390658544,11.501746952564638,8.990382238956268,9.886754763226202,10.68951445033322,3,3
649,649,12.964757854253184,12.571880506892846,12.601580976122953,12.905474109041588,11.87909295102899,9.85013754016452,10.498032544818287,9.753352004250443,9.34513243924884,8.764307228565883,9.72444830295974,11.369127177706222,8.620733335009797,11.869696123335904,12.021826307390494,8.067571523570171,11.383943899131095,11.754052574792302,12.117724758040405,12.097627594519453,12.434532724256876,10.859181593004472,11.057676989906463,10.98062149656949,11.366032880139509,9.713712417434673,11.363760803934982,11.797044409279705,10.354532573544251,9.620313072328287,10.738757964434702,10.909565828299126,3,3
650,650,13.174599590249468,12.708778598367765,12.771873265061748,13.128222424008596,12.149084442434999,10.37732746064316,10.667394967375662,10.54642978622902,11.097286920440226,9.029401896347329,10.394850359928467,10.020341019587503,10.367424037334047,13.872674880270605,12.120152885860696,8.862208524691159,10.749944000043357,11.027648849990603,11.41156145484632,11.45220666156914,12.025844073526649,11.0401332168146,11.317930856944166,11.60100132317436,12.328286493735087,10.433993981907516,12.088633819121945,10.695812418448089,10.880517195788226,10.939172973983666,10.354426866246564,10.943088030701466,3,3
651,651,13.016211924378945,12.608920390491129,12.652308016239347,12.975167316513751,12.01172327485595,10.052905070051903,10.672365202453836,10.313139170660246,10.35459919410933,9.317536444784645,10.167862612885404,11.560020047508145,9.437430912892527,12.887575521241573,12.579485757338992,8.821338559253599,9.281805113199873,9.318917296899254,9.59739684957938,9.732671061874603,12.997523267534255,10.280872792039997,10.208142433082584,10.125330510937664,12.946930887098494,9.092439783641428,10.741627434325263,10.636349729137363,11.564131183607815,8.847537917112795,9.223278323085788,10.735916263656973,3,3
652,652,12.79794267357898,12.177967847093797,12.225457186348136,12.626004837200822,12.736161910518286,10.292769555150642,11.195991706378663,10.395416300933404,11.279369298210005,9.654597734467826,10.07066040934452,12.057826815802276,10.514597638731948,10.939812688140922,12.446403103167189,9.175477794257814,9.698901187650943,9.66996527902601,10.000615586618428,10.171562947700515,13.10221975708917,10.708485145501973,10.613195286747326,10.450397853027944,12.409176554226368,9.44434760982761,11.04457071473269,11.376643011662276,11.355218193395364,7.448039779514116,9.71981108172676,10.765785505377494,3,3
653,653,13.042113284440045,12.681651972398187,12.75058450274344,13.033639215982845,12.234991016846271,9.961741936251283,10.647778555255972,10.207395558813444,10.3491304747876,9.169481479839632,10.022151846297668,12.044184212152294,9.38586506030037,12.717274777163356,12.512275531997018,8.217720385424153,9.489122214451896,9.688962202694539,10.059044119578653,10.045918793028065,13.025800301954643,10.747020936325052,10.488679870701636,10.579292261242829,12.888358465368883,9.101075983721922,10.879731511850936,11.824163723961133,11.470906193929475,8.380071224536662,8.878665114071598,10.440996870387183,3,3
654,654,13.367845937459359,13.067750459375693,13.149020282379212,13.442359857802026,11.075470594386209,10.062566307754027,11.248270859395983,10.546304561176669,10.353037469689994,10.423495381200564,10.290073898861932,11.989894987565458,9.40076418476145,8.837072838115821,12.924598983080616,9.359396193567603,9.808781529887646,10.287739781745572,10.623622840921568,10.491577513217651,10.215293596216346,9.663950752932964,10.50556179745704,10.332494567516347,10.61228714506299,9.532929072744814,11.201086593973116,11.692416029289749,9.33245242867694,5.245990532583957,9.948901224237883,10.787726788521345,3,3
655,655,13.089467513826788,12.699618731155786,12.81781644276335,13.143965937265994,9.623044977901825,9.541412624534496,10.72982283070273,10.034101570185538,9.524708053449386,9.037092911049248,9.725658197752617,11.559621886898187,7.372321273597013,10.833999272002128,11.055974087229307,8.753324736268429,9.777065588874322,10.093122078683301,10.423211808314218,10.292899493327882,11.570931821782056,9.564534246662586,10.297271647053092,10.408959647153097,11.217896021371702,9.34045752005632,10.912021268176934,10.452366823028363,10.081511677068423,7.402615646497593,7.643507426296537,10.43898808880116,3,3
