,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,PCNA_Nuc,Ki67_Nuc,p-STAT5_Nuc,MCM6_Nuc,Oct4a_Nuc,p-Rb_Nuc,p-Aurora_Nuc,a-ACTININ_Nuc,Mlc2a_Nuc,Cox4_Nuc,mTor_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,PCNA_Cyto,Ki67_Cyto,p-STAT5_Cyto,MCM6_Cyto,Oct4a_Cyto,p-Rb_Cyto,p-Aurora_Cyto,a-ACTININ_Cyto,Mlc2a_Cyto,Cox4_Cyto,mTor_Cyto,Dose,Drug
8768,8768,11.218064621270107,11.595114830633113,11.845037433063906,11.71961732356218,10.244540005287883,10.8164042785826,7.027105606003738,11.417618303023312,12.103118520337222,10.811703097474933,9.0087757606281,11.566145145237876,10.290862116595637,9.373102116451971,10.421211824531238,10.52177244507196,10.597165289868023,11.226574813628506,11.271332160537392,10.500757859221963,10.401756812742867,11.424040495838971,9.626126384886676,11.164682137775971,11.929645338449365,10.840821178468984,11.176686939224947,11.017629462375826,10.941224249059708,11.474647710561097,11.163013079828072,11.750879883357214,3,6
8769,8769,11.738704181055262,12.151875104372461,12.35243975180291,12.29059402450113,7.889534622278028,10.04917800739386,6.522214555983443,10.632435156635498,10.15084962025682,9.744242756901244,11.73488315097708,11.262766566556802,8.605928462508537,11.411590727504704,10.036453768531935,10.482847048740062,11.777486379383472,12.700136184044885,12.532349942475117,11.826584636197975,8.926552755083856,11.593493788171818,9.303549562716764,10.632315485956713,10.358843788771932,10.937627606153184,13.021289372708445,11.266789370096404,10.286250300894633,12.443271669690066,11.449629209035999,11.704417379308113,3,6
8770,8770,11.027554656238301,11.467371795454024,11.703379447320266,11.57898277021665,9.926434410767783,10.532451420090442,6.433632463885613,10.880000115987144,11.150898242785884,10.065093920553704,8.722118366474069,11.141268658034074,8.937116785214338,9.124944253423994,9.035622331291922,9.798369609359632,10.854791557518642,11.456343567991452,11.477490665119634,10.836338992440377,10.360467292054015,11.22930924506139,9.275672083620382,11.075905783343652,10.889072251203118,10.658953062125489,11.017786644840868,11.085639507166075,10.479609548513851,10.972052180679189,10.727222320878607,11.250041942586725,3,6
8771,8771,11.390060456207348,11.726732264294984,12.022026257728125,11.948347477352955,9.633418921872936,9.964096572219727,6.081060214033671,10.569753114700816,9.790938705822622,9.901928391923104,7.518351490441858,10.900266450138894,9.188032360756704,8.447256421009108,8.909064602973501,10.033560260714918,12.022515779643113,12.685371402267704,12.715069153814097,12.071867633906587,11.129247456776273,11.794850991356617,9.408469797935448,10.907562067863584,10.728298192518858,10.416103043751935,10.77465054063543,11.305462368320631,10.486874379051363,9.135843665279085,10.305964547525576,11.053771419101352,3,6
8772,8772,11.461484770852161,11.754335496227874,12.082902226703252,11.983272826372245,10.226924342803864,9.648012975822393,6.104730381950415,10.510142465294608,9.258601593693044,9.44252382423455,7.375585193417157,11.089955741916377,8.906586381414694,8.274902615461679,8.584665097191763,9.541934932975376,12.611770386510846,13.129739643002347,13.260787935764544,12.685952017952275,11.193290622027984,12.421283288424167,9.778424223583393,11.218307862722867,10.84985831768953,10.391874786573553,11.087249415339858,11.66002955900155,10.48969434096386,9.12316752490078,10.578964677590745,10.97991130405762,3,6
8773,8773,11.619319316250046,11.932911270567308,12.258042169257154,12.189075784239481,10.663734697532659,10.642063331635782,8.550303107695795,11.267083677572039,11.41504013530468,10.260581574099817,9.210453519958667,11.970177878687945,9.736206203464926,9.082941540213463,10.064363232411822,10.709028332606476,10.659432056550514,11.312295759637252,11.470090608573534,10.721904669138077,11.476069960771186,10.71585293627525,9.662006591870693,10.589094291521207,10.480024358096218,9.096460261699104,10.785384799848826,11.09730082935983,10.401844792417329,9.296524752591662,10.107782353869066,10.843810325859893,3,6
8774,8774,11.793335861882058,12.09291230141247,12.38001612007937,12.318851415958132,8.640118027249294,10.29018175583626,6.768414337951629,11.023059366628948,10.535025211828136,9.95555640429934,8.622860920305587,11.671818088136575,8.519879443572378,9.785158534133485,9.4684592640354,9.807309382980234,11.548456079152928,12.316200151423976,12.375726776884225,11.705541435230474,8.18737847064486,11.193936565880044,9.153997141747704,10.420624709067797,9.843554957816137,9.416707282394901,10.454765301079837,10.952717946391168,9.49951510774882,10.772111455616633,10.744717252038308,11.123540761723586,3,6
8775,8775,11.574939038273516,11.871107606804626,12.175587291426892,12.094130936558768,9.310457823564487,10.431896855424613,6.14322064518082,10.834648269607609,9.388971159322113,10.007119803966866,8.336013949612466,11.49512696370826,8.712026738139068,9.73636314751675,8.988558997963578,9.785922510846069,11.200669821473923,11.430218435876187,11.694756884367724,10.965603754156856,10.892849332763438,10.890362542234051,9.919503688267547,11.386645532119351,11.331242483585276,11.174491942842767,11.599266781872046,12.012806074742661,11.092987286538158,10.977742466295252,10.879224978697668,10.911303600620878,3,6
8776,8776,11.466504320456727,11.489485574787324,12.003299220160795,11.97526813593128,10.156419243024844,12.533360047037359,12.813255206950467,9.76715782992448,11.187291405644023,8.506235790216028,12.806639664630179,11.362115168980178,6.673460369627872,6.181721358074281,6.2960552142059125,7.135120238859912,11.138874343096184,10.764181650139644,11.664376250578055,11.035337008945769,11.04726487322141,12.702155049152472,13.202999830248975,10.56290853649362,10.264075537129123,9.640267928167383,13.59046114958713,11.362608177535238,10.262627276309304,9.933347621934438,10.144763180613037,10.678364060841695,3,6
8777,8777,12.056005845579845,12.261844330606436,12.28041464220184,11.945620742670519,8.973793666960322,10.408332516213651,6.478970996840975,11.451759707865394,9.436419918337338,9.239776251852824,8.094507780718732,11.184422463370614,8.105968667094924,8.979836800899994,9.095199946299825,9.613439252532213,10.834463581871463,11.592177765828106,11.482165417481124,11.491136977586892,8.734922624933214,9.982499424891973,7.179893915533331,10.285445877268886,8.760357554779718,10.69105536087107,8.498355006777688,9.170996618601515,9.853246154693695,10.773240341360816,11.236867236282398,11.001841808109845,3,6
