,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,p53_Nuc,c-Jun_Nuc,Bax_Nuc,p-MEK_Nuc,pRb_Nuc,c-Myc_Nuc,B-tubulin_Nuc,CNX43_Nuc,p21_Nuc,p27_Nuc,Bcl2_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,p53_Cyto,c-Jun_Cyto,Bax_Cyto,p-MEK_Cyto,pRb_Cyto,c-Myc_Cyto,B-tubulin_Cyto,CNX43_Cyto,p21_Cyto,p27_Cyto,Bcl2_Cyto,Dose,Drug
4541,4541,12.342397413242084,13.144369141898274,13.089930633465677,10.583911927058978,11.104744096555457,10.575865080653694,12.261145253546815,12.021661631919196,10.391652697067537,9.984472293768023,12.01596400258192,12.454855478313775,8.612810870160244,7.842722675789678,11.016442182594893,11.552103532824693,11.601070387031395,13.625970283824394,13.705458044146367,12.902553433763629,11.074514750179192,10.935317843055339,12.992100511041306,12.622054399589171,10.660874656950837,11.028611243743736,12.768910188966215,11.894289377218845,10.149932394063605,9.443435350645018,12.467223867098012,11.806168769133587,3,8
4542,4542,6.4357272704455974,7.610043995599423,7.771133464426144,13.872674880270605,9.316198736585164,8.310836377255669,10.220408474265117,13.178687078647194,9.695029586183256,6.597751166464581,10.401541413675812,13.548563269523239,6.732540890748647,4.446768127046408,6.135516557884045,12.783011702332285,7.597202748918729,7.3265849679012724,9.075814954182901,13.759072765883857,9.452118946851128,6.721543665081312,11.345961340599748,13.836486683681397,8.117256068394742,8.809699572034958,11.640166098708956,12.410863154511723,9.119555860858297,4.818924665437532,8.722777405014726,13.483145208839405,3,8
4543,4543,11.228753356115535,11.885379486046293,11.858477979683306,11.821539658620827,10.651640579873387,10.522887116353367,11.082965738386646,10.889338466587859,10.047343083879444,13.872674880270605,11.483185038647184,11.390087551595895,9.256891260254848,7.426920513849223,8.989517577399312,11.110726077879452,10.524435841721322,12.23763385723183,12.387151274124784,12.441676181356204,10.433174375421345,10.21360160548708,11.582090029536124,11.62397205125469,9.995319062256886,13.872674880270605,11.944372220828786,12.027797822272827,9.88813112061313,8.480536362106946,10.04345315883399,11.433138572104768,3,8
4544,4544,11.900286445558224,12.423884869329074,12.415616857004904,12.445017787970269,10.745402595152225,9.874160471643519,10.981051889152852,10.788023868863897,10.38613738614426,9.957400749451898,11.09865272181725,11.229500377948083,9.10254704890473,8.43539346566094,10.833359255959637,10.375323833488334,11.364885205790337,13.18555357529091,13.303439868069866,13.335853967736535,10.634916329649183,9.83192347192859,11.453974080369,11.456702852674587,10.310918092638449,10.47546312081022,11.891456392708387,11.158649612167876,10.688513525284524,9.51840357393316,11.802277352322635,10.353921260037104,3,8
4545,4545,11.297683137784595,11.976270298215598,12.087449177862162,12.002647438026374,11.738003662622692,10.855848504746758,12.260917252578006,11.555353118476255,10.773500439129403,11.14516817443435,12.141723542248421,11.809655664767318,8.464418502712276,8.530570483129859,11.073370744634119,11.62388468909051,9.393828331539062,11.065930925545864,11.354959250120926,11.345367682395265,11.819051550818601,10.832473975484021,12.138001902434633,12.191612313259366,10.985708575379515,10.613138380396698,12.620816297511931,11.446620895038981,10.25884286344358,8.290141106000181,10.840421548062134,12.356892580402322,3,8
4547,4547,10.969649998766123,11.799267464001398,11.883683602111757,12.114845800745499,11.529477439448895,10.646025251836617,11.386932897890322,12.590671588322632,10.886755292661233,8.339937799692674,11.97775753267154,13.592601234854493,10.22830040667404,12.458247306068072,10.980173325119988,13.872674880270605,10.145253494074844,11.940794089239875,12.162789125409429,12.66928059487392,10.899996334023934,9.82797899412848,11.230587607576869,13.012927367068253,10.471885265005426,9.265232766522693,11.688828650029722,12.255934372980757,11.426330544716466,12.888155419781395,11.403604038120346,13.872674880270605,3,8
4548,4548,11.919772489680385,12.458108886573708,12.454994514095631,12.481413949226114,11.112373697460448,10.133478902069408,11.994306565178206,10.758925029082656,10.64482207325325,7.867661976621287,11.275795892141408,11.84861084172858,8.130984806346838,11.13165004018044,12.557870992038085,11.002760459345767,10.594159636361859,12.594138966986382,12.683407144258142,12.674954072630534,10.805300931831331,9.614257388679878,11.985246081842899,11.289732496210412,10.569033364273869,9.228047415574697,12.060619383443857,11.03931781448932,9.668406467041011,11.861687659761673,13.151420005092726,11.367398683454216,3,8
4549,4549,11.818411731334894,12.42871859951515,12.460483926734714,12.42989566936378,11.364231522827385,10.960005595984596,11.462981823040009,11.375726337721035,11.150855245966337,8.528742402757304,12.159754607107642,12.11181239538231,9.016767107466839,11.166496435101712,10.534959906105657,11.363920579152875,10.617665462334156,12.626117781804318,12.688544808900255,12.623871033017153,11.087758288277735,10.69920965929298,11.898677119707699,11.931965367214065,11.112441299370436,9.93504927397796,12.622397881907004,10.961299537557164,10.565648382458829,11.830200746770101,11.316456873632331,11.4776341338794,3,8
4550,4550,11.431785938549329,11.91441896485708,11.995911910855696,12.016479012139895,11.936369939897046,11.384213193735135,11.711207089959126,11.702322603450158,11.620929530194454,9.063481694783848,12.520391045983775,12.536710308432324,9.684214236930707,11.792864994845084,10.783683234200002,11.711756696560533,10.292854090612982,12.000435425580127,12.313741645622553,12.402975580050528,11.436090241234085,11.014830532783355,12.227289095266988,12.177622317778,11.36250855344306,10.161242480103297,12.959434185595985,10.895671707874069,11.031522881973348,12.379802474770393,11.623496637253867,11.765686331825345,3,8
4551,4551,4.513727595952436,6.6087168540205745,5.3726613439920285,13.286726309432211,7.627989784315702,3.7448338374995456,5.422271779923415,12.566832605869806,3.4918530963296748,4.362477133660743,4.95597100783642,13.123353490982929,6.442943495848727,5.212384597974613,5.786027298143171,12.685509046986056,9.194443133271568,10.954137408937148,11.309498203513579,13.580208366836006,10.174101138040244,8.476269857393083,10.32540201202183,13.024752233795862,8.898916487849752,8.390757570616971,11.094082255317701,12.078880147071226,10.473419700726236,12.252140266302526,10.919114744788489,13.337034384831085,3,8
