,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,PCNA_Nuc,Ki67_Nuc,p-STAT5_Nuc,MCM6_Nuc,Oct4a_Nuc,p-Rb_Nuc,p-Aurora_Nuc,a-ACTININ_Nuc,Mlc2a_Nuc,Cox4_Nuc,mTor_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,PCNA_Cyto,Ki67_Cyto,p-STAT5_Cyto,MCM6_Cyto,Oct4a_Cyto,p-Rb_Cyto,p-Aurora_Cyto,a-ACTININ_Cyto,Mlc2a_Cyto,Cox4_Cyto,mTor_Cyto,Dose,Drug
2601,2601,13.687465721857267,13.872674880270605,13.796027224247803,11.122055794417493,12.47906737607708,9.253075667951776,8.481664786649013,10.786915406358345,13.872674880270605,13.872674880270605,11.044155045005986,8.701261370544753,11.054829948935602,11.233045516607197,11.942119318127244,9.459068833934497,13.313648515005251,13.268671146143664,13.197516101496394,11.153526890484397,12.354259819973347,12.256176076563465,10.822151891449707,11.30549665848099,13.642776519881822,13.872674880270605,13.099009422904878,10.00286721686689,13.447508827123555,11.77231848933083,13.036490375402764,10.40544970834474,3,5
2602,2602,13.141802309821319,12.554110908730099,12.622842735550757,12.784701001658506,10.355003355624987,9.29118377406037,6.081329881794004,11.800776405120676,10.477508563228783,11.443266018024678,8.308726447023176,9.271188750041572,6.86244490841012,10.927330000711805,10.534438485704316,11.959831459044842,11.133303499379279,11.834389226662548,11.824949678997688,12.270469278432904,10.564853146060589,10.236253182397599,8.139871548116512,11.98594699717597,8.986590798800094,11.003209704536548,10.443285570753233,10.4641008244811,9.827006742675671,12.956495856256462,12.629600281962668,12.170272911412935,3,5
2603,2603,13.11275726596276,12.466392911991301,12.55097949833418,12.754969887767613,11.064878519965283,9.43552740003647,6.112188450478666,11.746086787185217,10.739467928855284,11.313068793477767,8.25724727271281,9.080347315666751,8.014314716119424,10.969075966726363,10.325617427620047,11.479715896857224,10.940772565557149,11.780188186144766,11.749230379466793,12.13479087840268,10.67941224887379,9.942135673033212,7.761301469451697,11.62297495252824,9.219888293380393,10.790013569747114,10.24705321684934,9.988391264058539,9.198228304058667,11.96023669260026,11.99538392284379,11.493310344617413,3,5
2604,2604,13.568976046099394,13.229889089589255,13.281482084312652,13.252519111349981,11.354980167954752,11.426727219854893,11.24076453265396,12.330580947768762,11.625166317259131,11.939346390149426,8.708822425263357,10.000710985499373,9.214939823100984,13.335149056117169,12.35969618423449,12.979819255514906,12.192147106301384,12.69751363880985,12.618002399640307,12.900710367288461,10.890996379769609,12.130813163260436,11.331671614022644,12.03387932902255,9.87631352219463,11.084877906141749,10.431012500589153,10.786996911874224,11.137555593525297,13.233002251822553,12.82102623053478,11.988292208053544,3,5
2605,2605,12.997025717785696,12.655932253723455,12.580120507224507,11.369306476066008,11.186295229258409,8.230490305878938,7.011350682369446,12.302179607644913,11.572059322904215,12.731466587427375,9.346210163663217,9.981780470510557,9.004875421784423,10.387916508751498,9.85761891024181,11.981509973057053,13.007713755194994,12.896551545991757,12.801280858392255,12.795990205037073,11.535595103452273,11.43020901166508,10.05159358571602,13.29884176240775,12.812176798857351,13.019123582854451,12.331083901706455,11.662608221662488,12.124580469000545,11.276611361891751,11.628747401945805,12.017548411231767,3,5
2606,2606,12.905262840431812,12.029984940996366,12.058203613806365,12.272322802775097,10.160009216648714,9.548399168212823,5.693455002523246,11.373946856009136,11.247957619364284,11.061620613033359,8.300272607433781,8.759959152834229,8.530629112790054,10.877691980889153,10.293475778214194,12.270119819399374,11.61740443112392,12.113250817892961,12.100154092572774,12.476879867036828,10.952491288354445,10.500454934862276,7.710160200982727,11.309431732734401,9.677629077853405,10.359819103965954,9.964539310362827,10.086791590951409,9.660981570834581,11.84953576370709,11.787489733400733,11.878019211980488,3,5
2608,2608,12.919517190580722,12.044245645123715,12.127826575882409,12.284127546865527,9.873192506929556,9.290037068641094,5.737020657765528,11.05176745975549,10.712196780307329,10.833973246917573,9.032417208360293,8.641187852953061,8.144996169287587,10.24878088583543,9.67232219788391,11.26973853685744,11.817316973637807,12.26177831247046,12.297185047186186,12.672671928263311,10.005358077809472,10.42708674344622,7.948143379942789,11.078530605207217,7.217958432989493,10.157578427408732,11.381093102367954,9.91068919002542,7.604479464043911,11.60303920057709,11.335231763506274,11.202672060523353,3,5
2609,2609,13.134461229981227,12.564359703510076,12.616693841030061,12.749816172469261,10.164986209199688,10.212499846696057,5.972710431697665,11.819000443745644,9.381855059916383,11.519685572855144,8.450536639185781,9.352842294876893,8.273226662700395,10.523003773044064,10.005381315605003,11.249403943188762,11.509302314190213,12.028918209456318,12.0275738617191,12.380756094485283,12.111574091642813,10.732640330563383,7.970191895610328,11.886223973289113,10.913294149612641,10.967513357796566,10.348866789938178,10.350994246243877,10.830408343180444,11.350924943666673,11.750632850522184,11.233461337771764,3,5
2610,2610,13.532992641033134,13.265084268726726,13.289398015331528,13.048250248869234,12.200524514036017,7.845092606397368,6.904295598837331,12.724563799122384,11.832604305369935,12.654730708554778,9.182961898963782,10.312013644570056,9.93468451700735,12.418990195065279,12.018463056769429,12.74132556771862,10.358013763473464,11.296181078782494,11.174119381718869,11.57675984036457,12.03935519729633,9.930507329032457,8.622806447553264,12.326766320831142,12.326174574280953,11.918186429979091,11.061878018203931,10.929665661329077,12.531465244104488,12.56208031050329,12.624210808125634,11.977533868506525,3,5
2611,2611,13.04669434116835,12.32372964844501,12.383408477598419,12.421764691873962,10.647493849624244,9.2939041834595,6.803415413476361,12.29394003657871,10.682397760674103,12.202552553730435,8.908037230817143,10.050665746116312,8.108550698214446,10.327578761943496,10.148340890520606,13.055411268759155,12.878260735544107,13.060443367283881,13.09165493494877,13.284729885443713,11.468330302500913,11.142695555754608,8.979655586911218,12.116087393097649,11.552049348421507,11.790676585253975,11.085241579567434,10.865502798839104,11.464580749907133,10.837711442879677,11.391321451623973,12.538002653862929,3,5
