,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,DNA-5_Nuc,MLC2v_Nuc,p-c-Jun_Nuc,p-STAT5_Nuc,p-p38_Nuc,p-PKM2_Nuc,pMEK_Nuc,p-p44_42_Nuc,p-STAT1_Nuc,p-Rb_Nuc,c-Myc_Nuc,p-CAMKII_Nuc,pTyr_Nuc,p-STAT3_Nuc,p-SAPK_Nuc,HIF1a_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,DNA-5_Cyto,MLC2v_Cyto,p-c-Jun_Cyto,p-STAT5_Cyto,p-p38_Cyto,p-PKM2_Cyto,pMEK_Cyto,p-p44_42_Cyto,p-STAT1_Cyto,p-Rb_Cyto,c-Myc_Cyto,p-CAMKII_Cyto,pTyr_Cyto,p-STAT3_Cyto,p-SAPK_Cyto,HIF1a_Cyto,Dose,Drug,DNA-1_NC_Ratio,DNA-2_NC_Ratio,DNA-3_NC_Ratio,DNA-4_NC_Ratio,DNA-5_NC_Ratio,MLC2v_NC_Ratio,p-c-Jun_NC_Ratio,p-STAT5_NC_Ratio,p-p38_NC_Ratio,p-PKM2_NC_Ratio,pMEK_NC_Ratio,p-p44_NC_Ratio,p-STAT1_NC_Ratio,p-Rb_NC_Ratio,c-Myc_NC_Ratio,p-CAMKII_NC_Ratio,pTyr_NC_Ratio,p-STAT3_NC_Ratio,p-SAPK_NC_Ratio,HIF1a_NC_Ratio
10043,10043,12.909672234608033,12.873006900962244,11.95957640671442,13.152542769862,13.140297175266054,11.991527412322727,8.523150898523996,6.821525413413156,7.6685026510297,12.862583563212464,7.948035446183645,4.978071651172272,4.2508780828630535,5.505096629353722,6.513306439860831,9.725248016474652,5.7724400222559975,4.246459905176904,5.143924392262269,6.690106091394809,8.096772634397261,8.393625851548007,7.977942684747533,8.534358117697233,8.720502975090849,9.78765819381671,6.041293892263753,5.699899007718496,5.846236309468208,8.988300522518491,5.8004822111305465,3.3211750372405837,3.3654504489270907,3.601012222656064,4.5027666946895435,7.424183481931691,5.3553426486029085,4.5907703972856995,4.654630012189347,6.1844867408861015,10,2,1.5944219774387987,1.5336646079582068,1.4990802615791028,1.5411285287628476,1.5068278988952655,1.2251681837334998,1.4108154727314977,1.1967800489404836,1.311699056469931,1.4310362154656142,1.3702370176969352,1.4988886750480725,1.2630933503175594,1.5287636611500384,1.446512085012637,1.3099417653325895,1.0778843485882086,0.9249994091814372,1.1051199297885286,1.081756073170312
10044,10044,12.976624910501352,12.868107644129465,12.555707333672686,13.170654641247534,13.03822021533579,12.343196379047926,8.366684747415801,7.740313399785465,7.750311001317911,12.658913588153089,7.569767307773713,5.366233401830853,5.254746078776028,5.6586846019040085,6.895271954679682,8.351833143851445,5.4678601325534375,5.444076224887943,5.276845422336279,6.374482189190291,7.670618833836007,7.7542007922518925,7.356204465848045,8.037998400161845,8.142895214408393,11.793529586014069,6.497909168513157,5.9060651797989845,5.774588816850122,8.459634925907661,6.931982926317469,3.880199278067528,3.649584780173893,3.9062094261791542,4.920987761406836,8.160445024100298,5.4783060792401885,4.455531083961472,4.42148789000155,5.469330855228138,10,2,1.6917311616710669,1.6595014739607286,1.7068186986867862,1.638549049845835,1.6011774524944635,1.046607488371056,1.287596445324005,1.310570263643604,1.3421407561872933,1.4963900569024702,1.0920060519818764,1.3829788155889307,1.4398202522440522,1.4486383049459364,1.4011967289893095,1.023453147369527,0.9980932159438233,1.2218692053310831,1.1934546816850897,1.1654958088880139
10045,10045,13.078078158405877,12.964313844391086,12.443654716229474,13.277775765734043,13.158443436511476,11.682023847117444,8.756556660789732,7.408108588038306,7.889368931537902,13.138654740714948,7.448123147266264,5.213602813328888,5.018267532836937,6.023437942756879,7.0307138231040796,9.054263080373369,6.117388155552617,3.898462803075798,5.251679548480605,6.543463601938553,8.934724963062479,9.150183170736476,8.749642538211706,9.28280344554799,9.609626553385393,10.49267348983551,6.867223118929687,6.290809865745106,6.403495988439998,9.611869709762317,6.5274690963144195,4.0019809504036665,4.052800750315178,4.232854804014616,5.322594910621179,8.754380787084648,6.128524295672944,4.336610941724263,4.640420988257259,6.116389673415557,10,2,1.4637359529781448,1.416836537857812,1.4221900679810822,1.430362696314768,1.3692981057495792,1.1133505544067566,1.275123366335957,1.1776080896002192,1.2320408954390378,1.36691977080907,1.141043034806809,1.3027555298090583,1.2382221189745575,1.423020212515676,1.32091845071177,1.0342551118785166,0.9981829002247425,0.8989653108069098,1.1317248072470487,1.0698245127152775
10046,10046,13.04235093891019,12.980002517870574,11.326695324054391,13.350430612261768,13.166026412731284,12.726812148497846,9.06092132772494,6.459187987247995,8.004021512269185,13.28584904106766,8.269719742957681,5.707495684780332,3.9690870882327016,6.255171778378086,6.849235523234648,9.520076138327164,6.322577212006407,3.378571939395392,5.605746672972146,6.9541427025835585,8.45241222433489,8.807824547114055,8.264284221674396,8.89561227881067,8.946215223038571,11.426982622572146,6.577353199835763,5.584426905777012,6.0270040387423895,9.036740600290925,6.495368766177688,4.0340007266843125,3.81457301671951,4.167751651666872,4.6245707599274075,7.906487633436319,5.743661257881497,4.116139736193044,4.4402671349160165,5.56653579773992,10,2,1.5430329937482998,1.4736899501618208,1.3705597508793728,1.500788275593178,1.4716867507083582,1.1137508972279435,1.377593851574094,1.1566429458618315,1.3280265718785425,1.4702036529232612,1.2731717075124804,1.414847460741913,1.040506256096278,1.5008504107667646,1.4810532433808323,1.2040841116435854,1.100792147749054,0.8208107974779746,1.2624795992320794,1.2492765618083375
10047,10047,13.45401795860105,13.095462319025009,13.253097282295698,12.903532195795396,10.627393642463575,10.207650899404591,6.966547860985882,7.354872551117812,5.754468507871089,10.231751317440107,6.1087176574192235,3.0024903745488967,5.002656947621579,9.763549091358147,3.2240883822968573,5.805358309882847,5.506770404259743,5.18627459371915,3.1251743580270066,2.355351055060105,10.97798827933445,10.28563459223391,10.821149534799677,9.28979174033351,8.942741193808526,9.713217873803886,5.2864464976188685,6.409653033263209,4.428099905607907,9.058889639995565,5.73117807518546,2.6359829564298467,4.350917378775175,5.869563947656318,3.726886258510222,7.014767110534855,5.016145810201532,4.519006587113453,2.5699427539828417,5.1852291066587854,10,2,1.2255449374023846,1.2731798122512186,1.2247402403668053,1.3890012345241392,1.1883821092599003,1.0509031128534827,1.3178129891456893,1.1474681254896857,1.2995344799207038,1.1294707987462707,1.0658746905576733,1.1390401319648304,1.149793598018144,1.6634198346636422,0.865089020340977,0.8275910259606902,1.0978090774515383,1.1476581177173986,1.2160482381110158,0.4542424272122137
10048,10048,13.200763722629647,12.986563691413714,13.067353099635124,13.39903477140641,13.189993928649995,12.27769783250134,8.450668661774749,8.080011954169331,8.009215420021302,13.227182751508488,7.800742044352343,5.426152638251993,5.617050123003696,6.244186120708447,6.960659669430188,8.920420261853437,6.209773756045487,5.461268303294902,5.5943807546237005,6.663233686965658,8.99232237681246,9.087986005272503,8.969378368299301,9.241986187303873,9.218577324707118,11.655024220446911,7.252047352563503,6.912132642341695,6.67449408675676,9.537817927506847,6.963285539841527,4.361192292646752,4.474229658279332,4.4898051872712905,5.5237606567297375,8.441677672830304,5.37049257052553,4.280413441615315,4.410678972185378,5.949651569082687,10,2,1.4680038336558134,1.4289814799317917,1.4568850329493734,1.4498003459270756,1.4308058026805186,1.0534253383156464,1.1652804030281945,1.1689607784251057,1.1999734086082776,1.38681434810803,1.1202674369332088,1.2441901833589937,1.2554228441558948,1.390747673954957,1.2601305708186035,1.0567117826073809,1.1562763888970111,1.2758740195979674,1.2683717835514627,1.1199367911880913
10049,10049,12.911002093111419,12.761164477156274,12.832105706894646,13.031290980873829,12.900709645213055,12.02638495578101,9.226658446185098,8.032657953089306,7.885953585933072,13.887774293994436,8.175906505780617,5.3924081588324215,5.7544796553677156,7.022503087154262,7.137264488654884,10.724646089222704,6.606598531265571,5.7791290981738825,5.5439373464205906,6.734027986396438,9.074265872750829,9.10770153098581,9.044964425290487,9.257853026475024,9.289734154327183,10.935669136465961,6.9817551943984135,6.519519169286131,6.261304499697133,10.80143314991621,6.836350865155008,3.9175699112346023,4.285862923770827,4.466456290529655,5.1516567951070975,9.33960826009822,5.772929125918968,5.057008251998346,4.505404583630644,6.500246258996249,10,2,1.422815054591022,1.4011399510338385,1.418701622641543,1.407593201534715,1.3887060093322336,1.09973928487631,1.3215385228040952,1.2320936168010161,1.2594745370257148,1.2857344114657754,1.1959460049736983,1.3764676268745977,1.3426653529797814,1.5722762365422136,1.3854308958301846,1.1482972080362093,1.1444101230350536,1.1427960584976662,1.2305082137491532,1.035965057027899
10050,10050,12.740162969816225,12.5050964936378,11.11475875262515,12.867679362670765,12.832912446602961,10.853913953318283,8.795242122767336,5.608977747103522,7.636085619161933,13.552225311431458,6.581613244448464,4.749486338234816,2.812594971897709,6.143361045606882,6.863805458233633,7.697098557590611,6.105961875404363,2.2016176131659484,5.207342695862353,5.983831691253909,8.41785204518012,8.498343098882929,6.698483671981999,8.819432619658716,8.879039564564028,9.75335670811008,6.240102954349843,4.348286997512358,5.891256814057773,9.505050310212821,5.374410545011423,3.4241991283679063,2.408965976337053,3.966477306774565,4.633604550435462,7.401130590185344,5.817301231748984,3.9290604214930642,4.332922382137624,5.683343598347571,10,2,1.513469576494988,1.4714746566635493,1.6592947444382482,1.4590144193616736,1.4453041180060417,1.1128388182801796,1.409470674940765,1.2899281372900182,1.2961725927378744,1.4257920651792972,1.2246204842980553,1.387035671753876,1.1675528004651992,1.548820419346481,1.4813101514216571,1.0399895615674921,1.049621058314801,0.5603420097900459,1.2018084416488761,1.0528717097086482
10051,10051,12.941515579562804,12.806573217084546,12.806387473820743,13.140053737190414,13.077854073825725,11.262120661035485,8.707952955745847,7.487064870910693,7.339992608169244,13.321863959278822,7.408367991153447,4.560106702066996,5.228627534216276,6.062697847759923,6.6378993386118905,10.30117234387717,6.328334532409684,5.8955417765941505,5.102642899856028,6.279269797301454,8.763225688322692,8.904587913039489,8.744720963781925,9.040781734718992,9.149595059661609,10.510810838480893,6.567287919452468,6.3194090431434855,6.013625859590013,10.119417760162346,6.712076684655428,3.608107952089545,4.022189057192379,3.952370374156552,4.915160858822857,9.459775218047481,5.606130266440546,5.068035896605424,4.2717612871748845,6.498891199560068,10,2,1.4767981608425116,1.4381994250773986,1.464470682010444,1.4534200827710653,1.4293369256835067,1.0714797206514257,1.3259587614474275,1.184772946298532,1.2205602376250355,1.3164654602682495,1.1037370905028274,1.2638498522268784,1.2999457409558046,1.533939705499822,1.350494832065703,1.0889447271669268,1.128824025066346,1.1632794038698484,1.194505628199708,0.9662063272772622
10052,10052,13.13736265593549,12.885137940618346,13.007682416653731,13.263391922234195,13.116699546818525,12.50745627083345,9.210596087088565,7.824143870899523,7.5824808995801725,13.196251078450745,8.048281473667418,5.160680715210273,5.509310330118822,5.973080476324703,6.802229706161401,9.042168898979067,6.267900028976272,5.116269350076365,5.239767068555215,6.417689738010599,8.548196128365896,8.64747679742313,8.532164908828463,8.768725023853436,8.758470554930915,11.60319245430225,6.592141939131437,5.858501719498293,5.579150566033501,9.286152092228182,6.608487570096456,3.4956356913038067,3.609380683030524,3.642720814855332,4.2187086073453095,7.807322784927613,5.314626205793363,4.282511556406213,4.12159223428614,5.375674278847718,10,2,1.5368578889224522,1.4900459686064729,1.5245465313491924,1.512579295867299,1.4976016034482162,1.0779323294078358,1.3972083993540538,1.3355195996374243,1.3590744343311278,1.4210677304644865,1.2178704110886218,1.47632109605948,1.5263866058852709,1.6397305146103873,1.6123961949677803,1.1581651160158744,1.1793679905735919,1.1946889769445999,1.27129681218034,1.1938390246713828
10053,10053,13.448943568087206,13.156572290041776,13.280825508792772,13.515235980030624,13.420340032081487,12.660348361315235,8.802446065495985,8.217197091628996,8.02253520725309,13.109862720289467,8.23050183862874,5.499960011217917,5.767142961970616,5.85517653572372,6.861016189119197,9.360327954447293,6.200472655954282,5.735823930960798,5.379868353880025,6.504317070545177,8.83941166204266,8.89666267746972,8.773185870313917,9.015390756230797,9.048198385879882,11.432938903591747,7.021623327840196,6.745654966136493,6.467255538009238,9.192156851827077,6.8391060474881025,4.030885103404716,4.383279990730961,4.286951410556342,5.480198923391721,8.733747556482149,5.654454665107851,4.347200801741772,4.171284274665477,5.664785629112824,10,2,1.521474967144968,1.4788210778587827,1.5137973485471778,1.4991292496878024,1.4832057675729708,1.1073573005220807,1.253619804781462,1.2181466637234954,1.240485266138502,1.426200937561644,1.2034470267721138,1.3644546718963375,1.3157140256077686,1.3658135992177856,1.2519648073053673,1.0717424443416732,1.096564217627522,1.3194292586306695,1.2897390826501443,1.1482018025744487
10054,10054,13.243508428815913,13.047009199283721,13.152441367162032,13.385421903653455,13.213435081502455,11.324528392760458,9.109747297044844,7.760641673215798,7.600277340731893,13.220116389387796,7.2757045774099804,4.94002978160977,5.531772013881446,5.714873724126647,6.870263779663662,9.247661620257091,6.487766536183552,5.77024811245794,5.387108395754577,6.1049160143432415,9.598297917831845,9.617817656204238,9.621167360707934,9.753665085957296,9.723375945067136,10.136938643809406,7.017606430673142,6.653798818319322,6.360637323018688,10.574188267029589,6.286309115259413,3.921350596940084,4.456817364663032,4.034444877295255,5.3296963622641815,8.448436193927902,5.623329520195407,4.914636612101264,4.500199698165715,5.744830599966456,10,2,1.3797767627333122,1.3565457014947033,1.3670317617460366,1.372347910830456,1.3589349168593954,1.1171546746686,1.298127415243351,1.1663475084111505,1.1948924226864872,1.2502251762065022,1.1573889294990132,1.2597776351506502,1.2411933362451546,1.4165204626511032,1.2890535056194103,1.094600397988874,1.1537233435962877,1.1740945603689015,1.1970820757021887,1.0626799011930634
