,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,DNA-5_Nuc,MLC2v_Nuc,pS6-240_Nuc,p-Src_Nuc,c-Jun_Nuc,CleavedCaspase3_Nuc,pan14-3-3_Nuc,pRb_Nuc,Oct4a_Nuc,B-actin_Nuc,B-tubulin_Nuc,pAKT-S473_Nuc,pS6-235_Nuc,p-mTor_Nuc,NFkB_Nuc,mTor_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,DNA-5_Cyto,MLC2v_Cyto,pS6-240_Cyto,p-Src_Cyto,c-Jun_Cyto,CleavedCaspase3_Cyto,pan14-3-3_Cyto,pRb_Cyto,Oct4a_Cyto,B-actin_Cyto,B-tubulin_Cyto,pAKT-S473_Cyto,pS6-235_Cyto,p-mTor_Cyto,NFkB_Cyto,mTor_Cyto,Dose,Drug,DNA-1_NC_Ratio,DNA-2_NC_Ratio,DNA-3_NC_Ratio,DNA-4_NC_Ratio,DNA-5_NC_Ratio,MLC2v_NC_Ratio,pS6-240_NC_Ratio,p-Src_NC_Ratio,c-Jun_NC_Ratio,CleavedCaspase3_NC_Ratio,pan14-3-3_NC_Ratio,pRb_NC_Ratio,Oct4a_NC_Ratio,B-actin_NC_Ratio,B-tubulin_NC_Ratio,pAKT-S473_NC_Ratio,pS6-235_NC_Ratio,p-mTor_NC_Ratio,NFkB_NC_Ratio,mTor_NC_Ratio
8128,8128,13.236227063040037,13.144448599540212,13.443663157916452,13.383385971036615,13.532592360662091,9.349932908391636,9.091249165589227,9.137485801666317,8.491201902796456,7.0608465326534775,7.132736183954477,4.781282291468005,5.277050180410744,4.04651289839207,9.344841010222703,5.913687111067516,5.723864723870131,9.468901738979367,10.789823344711234,7.078334186026309,9.508275590291547,9.741686369031873,9.95584025690632,9.863310155040928,9.99694888760867,10.728422404246494,8.98514030661559,8.172308343185483,6.6983699884427885,5.723317268831313,6.727369162127517,3.539271112111535,4.089315285816498,2.943706828607114,9.714461535446445,6.963958534036406,6.2079564299197205,7.2435805431888625,11.952995496207276,7.437598051035807,10.0,2,1.3920744026976801,1.3492990947979477,1.3503293354461614,1.3568858487327047,1.3536722566858264,0.871510512551293,1.0118093714013026,1.1181034070117597,1.267651968679989,1.2336982559234015,1.0602563962312368,1.3509228708437326,1.290448354205855,1.3746317598844497,0.9619515169343089,0.8491847104149631,0.9220207629492255,1.3072128738711926,0.902687811447338,0.9516962515930173
8129,8129,13.072883494332324,12.935645410976566,13.229004030972307,13.14974752025416,13.310911911675671,11.473614172309434,8.327457459384357,8.878740585190265,8.855928336952633,6.670709742834719,5.985818855875569,4.801759795674747,4.9578973089445615,4.4907052372869405,10.653536708765227,6.298861837418133,4.4203490996952315,8.62795617696656,13.080800816835627,8.200708093841412,9.603116218823494,9.819434770126552,10.009931689480084,9.976309804667453,10.0694034965041,11.606964240355694,9.482963413590436,8.029102677759138,6.782010902294233,5.586438047145309,6.872351135943501,3.5881681121927147,4.058808582136683,4.87927574089646,9.81873193146166,7.318664888695562,6.46393050777139,7.49865611761455,12.04099540156929,8.059381245918294,10.0,2,1.3613168055498053,1.3173513255905922,1.321587843089409,1.3180973503952336,1.321916627563585,0.9885112019573024,0.87814927635911,1.1058197835462549,1.305796829957444,1.1940899883859764,0.8710001479069912,1.3382204081682259,1.2215154296176665,0.9203630775869763,1.0850216487353774,0.86065722822579,0.6838484872912508,1.1506003264637317,1.0863554366220272,1.0175356945664649
8130,8130,13.668843935352692,13.57795902998673,13.885145093725072,13.82156081546096,13.956913450347534,10.70342265644458,9.916383417698654,9.39532716358235,9.35920584260398,7.105994149842293,8.417248985944951,5.07178631038825,5.668100493938764,4.812801634109089,9.624848261818327,7.630300947657973,6.173142613231171,9.096829744610904,10.547183578876666,7.911135422584495,9.817759283566668,9.913501632358852,10.051313680572155,10.030219581026936,10.109579194574804,10.48120767244422,9.393242218778507,7.8549396575360975,6.640299109610674,5.373524529411533,7.231354847832747,3.61962690608542,3.969008650853164,2.938492656359016,8.722315563875148,6.859229002155829,5.663712092411741,6.9147401699212905,11.979929240105298,7.3874021344334855,10.0,2,1.3922569845679669,1.36964309217105,1.3814259046121702,1.377991847915841,1.3805632441988642,1.0212012766987317,1.05569335770713,1.1961043080157072,1.4094554609834011,1.3224084324819276,1.1639933543667298,1.4011903552439116,1.4280897303462337,1.6378470858839798,1.1034739790522097,1.1124137924626512,1.089946401319016,1.3155707258794154,0.880404497179147,1.0708954621151368
8131,8131,12.77040307498308,12.253893552561488,12.910177574868325,12.809417738074865,12.980082693944139,10.553072677216461,11.21677457009604,9.63080928511779,9.159150123484274,7.370763209004526,8.210167285171687,5.042117761353817,5.636705888261938,5.316752911087119,9.796524972161174,7.6507972397536435,7.641089302566463,9.210806820776284,13.494181103206362,8.040772881555588,9.532935606449145,9.198550394540137,9.628170541212087,9.578860484776683,9.692045012980307,11.891583262805051,11.297260673431715,8.237814900436085,6.892140919834576,5.975533066866268,8.056662932335707,3.759849213546695,4.417857813471025,3.924812082457432,8.64993032249313,8.225971080862797,7.641319021232282,7.128947154638446,12.090984844499722,8.034338249981293,10.0,2,1.339608658044826,1.3321548534250431,1.3408754570360015,1.337259036023375,1.3392511772861402,0.8874405067847244,0.9928756089053554,1.1690975582138856,1.3289267050715077,1.2334904897229453,1.0190530935854205,1.3410425458518715,1.2758911957452264,1.3546515857029655,1.1325553625196794,0.9300783049861118,0.9999699373020311,1.2920290501498917,1.1160530987965769,1.0008008912960953
8132,8132,13.199195843527956,12.872682352007814,13.22141390948179,13.131638173817539,13.309874994737044,10.09223880237398,7.72864821387186,9.267460878829263,9.58231143819144,6.765779681995233,7.188227833919929,7.870550430738715,5.358165404194419,3.9748654812441546,9.75773704717422,5.821169958549183,4.658831368281718,9.426417251856346,10.871933486309748,7.278954255085175,10.057793399430572,10.067054819918338,10.251331394653725,10.211307129962124,10.32097874202683,9.666180559824026,9.966262232505883,8.307470481592416,7.320574846121068,5.826998205837761,6.889865483764447,5.045075248852207,4.226816267543369,3.165421671178928,9.68498089778566,6.4248101933316075,6.97543631109234,8.166280743958747,10.254487736442584,7.7395676771890844,10.0,2,1.3123351533821759,1.2786939757731681,1.2897265145849273,1.2859899331875493,1.2895942649837544,1.0440772071153728,0.7754811215647288,1.1155574852012995,1.30895614615139,1.1611089351661301,1.0433045247194674,1.5600461920819366,1.267659880401802,1.2557143705166327,1.0075122656571471,0.9060454368894898,0.6678910336939416,1.1543097215742701,1.0602122471386721,0.9404858977509195
8133,8133,13.742926950172805,13.586633378307662,13.898660279225115,13.844918301910464,14.009725398809554,11.375882205171866,9.949128961407556,9.56000224950401,9.458429411453992,7.308358462738662,8.369912128377024,5.122724402893082,5.913371483482193,4.991455412665822,9.24565346424304,7.683469341353331,6.548820936791063,9.219299724475011,10.540968177421842,8.244970488570454,9.554455512140374,9.758424829996207,9.80888728140876,9.844714045652793,9.914112673613724,11.508086051614209,9.42963780186988,8.048733839199448,6.796532677152778,5.564725366881168,7.321561657419754,3.6944770651519487,4.166375532231077,3.116392234566679,8.100951887810112,7.474377091911764,6.030192805298244,7.075447203759597,11.39923746748664,7.5771445357141625,10.0,2,1.438378872842136,1.392297795495028,1.416945661672338,1.4063301623295064,1.4131093583489571,0.9885120909029179,1.055091316384884,1.1877647392120594,1.3916551072062737,1.31333677421618,1.1431867298276261,1.3865898508920347,1.419308326322569,1.6016775286824132,1.1413045765838228,1.0279745384625874,1.0860052320445115,1.302998871870072,0.9247081839892547,1.0881368897885682
8134,8134,13.869150306343807,13.719511007130619,13.97838942201536,13.880348247787794,13.976910307441376,13.9793707443394,11.069139869899972,10.760474393529147,9.4487602512745,8.415244550718011,9.905871852246351,6.049236021356868,6.592198894011072,5.786928005955023,11.218705215010743,9.905201047756409,6.581830558533058,9.495440203945996,13.698322440449333,10.016674911098633,9.366031417112502,9.441238095458663,9.610716410070733,9.537310918015283,9.79831451012944,13.346908973586032,10.497039515451721,9.53322301096403,7.885577086237912,7.003742137898763,9.009131853956973,4.579366788278883,5.064239763677758,6.000821961775307,10.070736531541687,9.305702682119236,6.5144376434169295,8.139635455800589,13.31619625128374,8.986163258780271,10.0,2,1.4807926312315949,1.4531474440550176,1.4544586298861024,1.4553733612237418,1.426460672699588,1.0473863852675576,1.0545011146815362,1.1287341522540355,1.1982331981466126,1.2015354627608723,1.0995367825475342,1.320976523837354,1.3017154008568659,0.9643558903792232,1.1139905388124893,1.0644226864016513,1.0103451623616708,1.166568239512399,1.0286963470614783,1.1146776018465345
8135,8135,12.993769871287473,12.912193413163399,13.222001605013116,13.165292397442885,13.39261420417382,10.976101306143585,11.252400627016476,9.448588476395392,9.270364482755248,6.8152741954423295,8.283889609015645,5.103817115058246,5.476568913157481,4.264785302899312,9.22690356127762,7.719901062686584,8.478866913690972,9.879543916013164,11.038698915832699,7.656091292319703,9.702832527635561,9.886975985203275,10.029173728726684,9.990670504167104,10.14895456677814,10.202506746754588,11.697474373269474,8.157270756229718,6.960172839932898,5.571406701627795,7.60103354332052,3.745396882167116,4.010449884529123,2.7715800929003342,9.220289213330439,7.51577015285206,8.947039683611486,8.347130695309026,10.17722289025855,7.887849046828406,10.0,2,1.3391728481635317,1.3059800521906422,1.3183540302169834,1.317758642120331,1.3196052968858054,1.0758239694019391,0.9619512954633985,1.1583026674920032,1.331915844038813,1.2232591444905854,1.0898372651302388,1.3626905974528225,1.3655747037967283,1.5387559298120104,1.000717368815028,1.0271603449391093,0.9476728855044559,1.1835856268029123,1.0846474558790236,0.9706183836515114
8136,8136,13.114915984942154,13.065835489365087,13.37979622762711,13.29566089052617,13.495872724443764,12.949196657665553,9.50366453651453,9.80872151138041,8.98465431673673,7.3779847931565845,8.534917186035653,5.293446317842098,5.7343719606731876,5.1598863530926105,11.324256384299481,8.881353428427145,6.5505285597008935,9.11721797138518,12.88598984716764,8.828501394418227,9.92107068044706,10.202366931737537,10.345840333984684,10.277305108020519,10.320698179022736,12.42668687220129,8.708446709989241,8.617296812212157,7.229033663001044,5.889455415274032,7.840318719377216,4.2361520655752765,4.668119081300584,3.841457878834413,10.036543438702148,8.4878266229602,6.405043730633202,7.752103091727581,12.245734820720706,8.041521961193597,10.0,2,1.3219254662492912,1.2806670821375645,1.293253693822849,1.2936913666356071,1.3076511385513343,1.0420473929083323,1.0913156907319779,1.1382596799358013,1.2428568928543158,1.2527448249327298,1.0885931416208563,1.2495883613005379,1.2284116709112602,1.3432104466177928,1.1283024333488911,1.0463636715201539,1.0227141039446594,1.1760960688350932,1.052283920550327,1.0978644884665365
8137,8137,13.18024598371078,13.140226128159306,13.477876970962036,13.384149228665445,13.612440987015507,11.884136545501091,9.965961920037511,9.389531837137335,9.283037240329207,7.036047880033609,8.675914633104318,5.340493023772028,5.799053984150636,4.814111363123813,9.106230472037344,8.407448146264185,6.564513485937621,9.735053614487528,11.284365070379476,7.667745619505812,9.443274866388249,9.618917963443572,9.818979335709287,9.729222018055957,9.849671758692562,11.425500078654196,9.66446688231068,8.444893202531848,7.10893051078942,5.633122286927182,8.058167340599695,4.0305444387196365,4.425485709755737,3.5568241986545863,9.16568514860043,8.21902863102653,6.296559620779256,7.334281905271138,11.11867692427385,7.457000392237401,10.0,2,1.3957283008486443,1.366081525811777,1.3726352312349015,1.3756648993955014,1.3820197586789849,1.0401414785952126,1.0311962409720365,1.1118591570018053,1.3058275399147714,1.2490493764643107,1.0766610156371672,1.3250053696141648,1.3103768409797245,1.353485889166187,0.9935133407269435,1.0229247912005535,1.042555598818455,1.3273356192500536,1.0149017861778054,1.0282613941508965
