,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,PCNA_Nuc,Ki67_Nuc,p-STAT5_Nuc,MCM6_Nuc,Oct4a_Nuc,p-Rb_Nuc,p-Aurora_Nuc,a-ACTININ_Nuc,Mlc2a_Nuc,Cox4_Nuc,mTor_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,PCNA_Cyto,Ki67_Cyto,p-STAT5_Cyto,MCM6_Cyto,Oct4a_Cyto,p-Rb_Cyto,p-Aurora_Cyto,a-ACTININ_Cyto,Mlc2a_Cyto,Cox4_Cyto,mTor_Cyto,Dose,Drug,DNA-1_NC_Ratio,DNA-2_NC_Ratio,DNA-3_NC_Ratio,DNA-4_NC_Ratio,MLC2v_NC_Ratio,PCNA_NC_Ratio,Ki67_NC_Ratio,p-STAT5_NC_Ratio,MCM6_NC_Ratio,Oct4a_NC_Ratio,p-Rb_NC_Ratio,p-Aurora_NC_Ratio,a-ACTININ_NC_Ratio,Mlc2a_NC_Ratio,Cox4_NC_Ratio,mTor_NC_Ratio
6371,6371,13.244711998393287,13.323630742361072,13.34865629515168,13.341556795791893,12.25087404155458,12.710132521287447,8.783918258780387,7.849809702394067,9.26688834807774,5.733692110949884,6.22508545490811,5.847999410998839,10.905797103483293,11.568903165604345,11.699144837072485,10.65909778408334,9.911559500402523,9.992486397958993,9.964918731242909,9.967806579916068,11.200478825242168,9.431872452253556,7.723939503530272,6.879997344400477,7.8573581142414435,4.7967369553499255,5.065360280119746,4.950396312922082,10.211367521159604,11.404055808633686,11.517123957963431,10.421299692741961,3,2,1.3362894101433178,1.3333649115682038,1.339564993470521,1.3384646550700057,1.0937812778097638,1.3475725616126857,1.1372329178349527,1.1409611529549362,1.1793898424053662,1.1953317774815542,1.2289521595018604,1.1813194421896551,1.0680055419496672,1.0144551517229385,1.0158043691961132,1.0228184677873717
6372,6372,13.466015438879376,13.304229300520095,13.35979987929959,13.215174741864915,11.985216749183758,12.156411194512641,8.548480196093907,7.486592153506473,8.797253812020283,5.496080748014319,5.928107264208232,5.582928995636275,10.437073402250293,11.129327979213528,11.642893027430587,10.158152607739677,8.658280810195897,8.798722693300629,8.747076957748202,8.769839000646915,9.93068293318642,7.743386035584148,5.838158772587337,5.045209452724777,6.2121105263709575,3.1781428973782035,3.4457951427811384,3.358534942602173,8.492453686479307,10.10745678076738,10.223043788425167,8.924493507555264,3,2,1.5552758953049828,1.5120637124579424,1.5273444996348655,1.506889093504463,1.2068874648219292,1.5699089698807172,1.464242499918415,1.4839011588434994,1.4161457325453506,1.7293372027256197,1.720388769084976,1.662310826312456,1.2289820807462257,1.1011007240110666,1.138887132676964,1.1382329539642813
6373,6373,13.119545975216374,13.128983479644592,13.165179851058149,13.153313082087806,11.854358950495651,12.646963239210569,8.444460110091917,7.435608302378664,9.188916235229325,5.510875865615462,5.953726573872326,5.507963841765473,10.748391169207695,11.521580345280167,11.852322535023793,10.523780739988114,9.589064332282208,9.627770869177596,9.59911651411419,9.57255189564376,10.738446179544306,8.848759115034467,7.2090229555308785,6.361772861898061,7.681317394329652,4.351950202475861,4.607798579924669,4.441685908289751,9.614775124747835,11.171706963484745,11.573839225387445,10.228465759366507,3,2,1.3681779077285539,1.3636576584592182,1.3714991199138535,1.3740654765291545,1.1039175270140154,1.4292357916854999,1.1713737301409466,1.1687949984684332,1.1962682653905932,1.2663003042820384,1.2920978360060307,1.2400615341768475,1.1179035421787455,1.0313178087233223,1.024061446181617,1.0288718745869758
6374,6374,14.123052249440294,14.118308005986007,14.138204364637131,14.211067844038865,11.373594691327064,13.210369031592196,9.23999350760294,7.470805923784318,9.281414625882645,5.494008301011077,6.062541883152232,5.554854145149957,10.521376379906293,10.629122644990977,10.762295274742836,9.681616038351637,9.352619437718404,9.567149772870758,9.400194111750633,9.479329244777006,9.964640886260772,8.756781977982513,6.862001680805503,5.97058111307916,7.543676376998443,4.305830375672003,4.259124059192247,4.22140132110404,9.317821306418212,10.004004085529166,10.43521294764576,9.016940311651991,3,2,1.510063821530372,1.4757068030878762,1.5040332355439117,1.4991638624503933,1.1413953419042882,1.5085871801773179,1.3465449204784068,1.2512694798532698,1.2303569456111307,1.2759462918122122,1.4234245818850386,1.3158791885954053,1.129167005237486,1.062486835682729,1.0313440970239969,1.0737141096343656
6375,6375,13.560934155498266,13.632198765105805,13.61239373290828,13.759313967820045,14.81812479396687,10.305621840633343,8.779205512002376,7.631491541501245,10.711760688262533,5.678192027035567,5.716629882307412,5.460749508127698,11.924389880420149,10.388399939987648,11.197971181399224,9.812064165754526,9.600411541194834,9.518013863947843,9.432771318886832,9.542450403466065,14.407157162044511,8.926116560578329,7.7374082359084735,6.633966629823915,9.9706857764137,4.521523783075285,4.6088610485626775,4.598292618672794,11.25932364723123,9.892906874137825,10.700342739788427,9.248186970880923,3,2,1.4125367540036227,1.4322524593856283,1.4430959124019862,1.4419057355354246,1.0285252411214787,1.154547083347255,1.1346442173309448,1.1503662842066191,1.0743253702370097,1.2558138139823256,1.2403563097416885,1.1875602448510194,1.0590680447623924,1.050085689894155,1.0465058413279047,1.0609716473779176
6376,6376,12.619367204447274,12.45185971526925,12.49895745424161,12.698644235974744,12.600936368114894,12.210530563884358,8.938243732620577,8.118022622421664,9.971948590775574,5.835737697109492,6.3854188445196405,6.160673418704868,12.41335653959765,13.213575805782144,13.455514516962044,12.612731016695962,10.160244956004806,10.263168023804727,10.241797101778364,10.181052659532071,12.535787000497422,9.80355213800337,7.966106296664064,6.986248042518924,9.545587281877088,4.893290809106208,5.253416263627834,4.977139001572169,11.62667241534662,13.382489050905068,13.518990774872167,12.439287093569165,3,2,1.2420337559862769,1.2132569286976498,1.2203871381196683,1.2472820503570976,1.0051970704045057,1.245521051145366,1.1220342033803405,1.1620003431047194,1.0446658017268313,1.1925998116133687,1.2154793231842784,1.2377941256530802,1.0676620185163768,0.9873780397293506,0.9953046600173656,1.0139432366036847
6378,6378,13.370993501538573,13.326726354157467,13.325681942008348,13.449130163988869,13.628669565982875,11.616634370177927,8.842832294201873,7.892159235745948,9.37762103554755,5.677700938726256,6.43905011072655,5.9249777807253325,11.061526432337306,10.297102258286243,11.22893258484599,9.870913890084266,8.73617713907937,8.730639732697053,8.683681513059366,8.812054211708983,12.250149003990257,7.781061783973786,6.888011879191437,6.006602427668517,8.204984248329124,3.7969451793139712,4.073748330048852,4.0068806336254195,9.846639732033942,10.472231875843026,10.858063560077989,9.597649535289529,3,2,1.5305314084951838,1.526431826553058,1.5345659467091106,1.526219635158212,1.112530921994793,1.4929369143558342,1.2838003838111711,1.313914035560585,1.1429176158939274,1.4953339251930147,1.5806204971550937,1.478700845491477,1.123380841928337,0.9832767628111095,1.0341560926325373,1.0284720080463423
6379,6379,13.576839916147465,13.490370646540418,13.511758125790312,13.64884214853533,10.988676633400583,11.825186675167005,8.224777604637884,7.230424802684243,8.566328636008464,5.219620320017516,5.66826939410445,5.4574916477276085,10.017732143586716,10.875016923046017,11.039446729810226,9.969333254447493,9.86423775235308,10.067092734533563,9.99172060166167,10.13353780843765,10.125773741603732,8.67081202405242,6.953162869780233,6.158884424518527,7.052408930657661,4.189119777774854,4.381159653410893,4.36018073010319,8.82712659016624,10.564073987674837,10.735067975709468,9.515960235706817,3,2,1.3763698987191135,1.340046327403327,1.352295431834157,1.3468980336927028,1.0852184646642307,1.363792300232608,1.1828829208624367,1.1739828683746545,1.2146670336669807,1.2459945279459248,1.293782889124229,1.2516663839295599,1.1348803080208296,1.0294339982599476,1.028353686701331,1.0476434335065294
6380,6380,13.255643439124244,13.029155964136756,13.093942444255012,13.14080808292704,11.665087235591345,11.916352606465356,7.971914114536072,6.807026190967532,8.528617760451535,4.779619170321351,5.533276800789461,4.834385815607768,9.979430530936527,10.218012818518712,10.104620902344925,9.019206935730033,8.596787435043037,8.66377962840771,8.628297240378835,8.663079133018067,10.120218692995637,7.529396317983216,5.839119843239289,5.055025587395527,6.50551341717814,3.1377792851726913,3.570850108911233,3.3769906185656717,8.6857628535998,10.056122664941798,10.049669263725104,8.715375784817583,3,2,1.5419298824454282,1.503865116953736,1.5175581090296453,1.5168749911151982,1.1526516955275814,1.5826438273682486,1.3652595474241203,1.3465859021446969,1.3109830406207887,1.523249003812038,1.549568487061637,1.431566255775121,1.14894116949101,1.0160986653575046,1.0054680046853057,1.0348615089485564
6381,6381,14.032263216886001,13.874982110694598,13.932303392396545,13.915955620213095,11.206083032922333,13.014522489053654,8.903688121790458,7.246732509305285,9.022994882143882,5.204309510023365,5.5976796337618335,5.2274916039981845,10.539073547312091,10.72105536318241,10.971851700471504,9.75387281851356,9.405266926783586,9.587358438171583,9.430352162495037,9.467052893535977,9.706795202510207,8.717127631832241,6.607689442405754,5.7386808274991425,6.918105654334763,3.5745070903833867,3.9234796208422567,3.774063361854905,8.923457493849599,10.284471618983687,10.547744345724393,9.158732821476454,3,2,1.4919579982282072,1.447216373537476,1.477389513384875,1.4699353406713078,1.1544575525838234,1.4929828997258985,1.347473757566422,1.2627871678417313,1.3042580343493646,1.4559516538726947,1.4267130646036528,1.3851096557713694,1.1810526978557403,1.0424507704793362,1.0402083460544838,1.0649806047012915
