,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,p53_Nuc,c-Jun_Nuc,Bax_Nuc,p-MEK_Nuc,pRb_Nuc,c-Myc_Nuc,B-tubulin_Nuc,CNX43_Nuc,p21_Nuc,p27_Nuc,Bcl2_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,p53_Cyto,c-Jun_Cyto,Bax_Cyto,p-MEK_Cyto,pRb_Cyto,c-Myc_Cyto,B-tubulin_Cyto,CNX43_Cyto,p21_Cyto,p27_Cyto,Bcl2_Cyto,Dose,Drug,DNA-1_NC_Ratio,DNA-2_NC_Ratio,DNA-3_NC_Ratio,DNA-4_NC_Ratio,MLC2v_NC_Ratio,p53_NC_Ratio,c-Jun_NC_Ratio,Bax_NC_Ratio,p-MEK_NC_Ratio,pRb_NC_Ratio,c-Myc_NC_Ratio,B-tubulin_NC_Ratio,CNX43_NC_Ratio,p21_NC_Ratio,p27_NC_Ratio,Bcl2_NC_Ratio
6355,6355,13.723187922916775,13.605694723230755,13.761068171762394,13.687809674728936,14.943231286545627,10.514783011049529,10.129617816175623,9.152429744805412,9.988416449622576,7.291045798108205,7.56815769847937,10.523665757964405,11.337969687472803,9.294693470696991,8.226050285047803,7.130887966076754,10.733689213670596,10.761779510127438,10.817804069753194,10.992984539160096,13.271866261998742,9.118544310000882,8.746537241806701,8.06441917195984,8.621477558150081,5.959641165505388,6.323891750564427,10.75760603230952,9.919417148486627,8.415785137060901,6.93996897752368,5.9370649456451625,3,2,1.2785154898502844,1.2642606838791888,1.272075929923581,1.2451404462517996,1.1259329314772026,1.1531207891940936,1.1581289298990316,1.1349149330715111,1.1585504204183998,1.2234034895102468,1.196756364117695,0.9782535004867723,1.1430076503237492,1.1044356907076454,1.1853151378182418,1.201079663328807
6359,6359,13.633048612770803,13.438954639956037,13.58781765737322,13.681801062587535,11.546999813560696,7.969975881645478,8.212660964290198,7.550522837630414,7.44437025524213,5.032023546393728,5.696350841333783,11.126253856968349,8.695824313434125,12.279687395597582,10.54467930466614,4.948426981544378,9.295140455141182,9.603381846294344,9.594712457808775,9.749604354449293,9.619735639241338,6.044536197093193,6.081627885874788,5.684163943366042,5.845017877339983,3.2084750095859347,3.948872912967913,9.328434762354815,6.396803941555449,8.021269674514668,6.311061697351327,3.2607558740504965,3,2,1.4666855953995086,1.3993981344334159,1.416177682981485,1.4033185927533316,1.2003448168011561,1.3185421712716727,1.3504050425980443,1.3283436074081905,1.2736266015716615,1.5683536668852314,1.4425257451631919,1.1927246253432235,1.3594014124684342,1.5308907310039508,1.6708249436210723,1.5175705182116144
6360,6360,13.44277995012976,13.207327913829394,13.373046560196572,13.433150462721953,10.580988220978664,7.362375900054481,7.857997102102475,6.92254704118311,6.6394492414728425,4.8087898113241385,5.739973834045402,9.725275350345656,8.80559391977633,10.854348704752477,11.03177919287084,5.16993771281513,10.293399683980084,10.568458368509381,10.580470654924618,10.780330535297034,9.479664480133527,6.278769758206604,6.630545739713083,5.86333020752224,5.99395642435333,3.6155441557418433,4.216684586824141,9.53279928276885,6.678192194828844,7.813014704877063,7.8669179557518145,3.8632060461765914,3,2,1.305961136537926,1.2496929498424292,1.2639368319567303,1.2460796465135309,1.1161775021840883,1.1725825573443842,1.1851207141272968,1.1806510628212563,1.1076906089101495,1.330032106975461,1.3612528316633112,1.0201909283797381,1.3185595237278147,1.3892651063330193,1.402300018243494,1.3382505750455138
6362,6362,14.153199244452722,14.048739983872617,14.162583310216244,14.14344172288418,10.895590733515236,8.090661758882284,8.067613176937687,7.4290408834766195,7.362666957468505,5.122407731860137,5.6220104665102495,9.302989877399963,8.86640363630594,7.336850595034053,6.454926912105912,5.608457168805231,8.853602516269039,8.840177898628125,8.811814653208685,9.344810249399414,10.568972194719107,6.415978617513294,6.231843978769375,7.197970105183176,6.565990081401199,3.4652364897059247,4.205330323797784,8.890273379459712,7.6983664883461165,6.3365637652117766,5.005139797065995,4.161785994962205,3,2,1.5985808283628442,1.5891919987326033,1.607226645996141,1.5135076417194422,1.030903529007232,1.2610175689796896,1.2945788123743798,1.032102214223848,1.1213338531113488,1.478227459244736,1.3368772566320255,1.0464233753366685,1.151725323771999,1.1578595066483712,1.2896596646291039,1.3476082565500016
6368,6368,13.709750270755029,13.435438929966244,13.603177818936366,13.727608751450761,11.744723751724932,8.249161807931909,8.59858029115944,7.903931710674652,7.6367978517165716,5.521525549369078,6.041204106266776,11.393165452752276,8.961223292812875,12.146602919001586,11.226160413453961,4.851745613399117,8.864011880932516,8.96127614663617,8.97381382001884,9.210191692755696,11.443920472045225,6.241492144631853,6.127542878591803,5.611952760839313,6.78390414443048,3.1532647396356173,3.9050683910569615,10.068029364510043,7.447798649481029,7.080173715937087,6.276445242153272,3.0808101448144565,3,2,1.5466755296488535,1.499277414301038,1.515874754231062,1.4904802429083266,1.0262849851512423,1.3216650148357234,1.4032672576149343,1.408410235707785,1.1257231365785598,1.7510504208432338,1.5470162110609387,1.131618218448325,1.2032042908997416,1.715579787493101,1.7886175980725325,1.574827848955722
6370,6370,13.398289102931653,13.316044638856154,13.441279791379788,13.430250569863018,12.929483425542882,9.103206544221658,9.150540763237883,8.097042403918383,8.362696951381025,5.861210916702733,6.257467242708852,10.613623181828151,9.482201663193703,12.778350530882895,9.761634231612408,5.6901900032195165,9.971601803192387,10.197954589305754,10.227050362430903,10.39548672995417,12.886354317437501,8.265016101818214,7.741978335216008,7.044145456261588,8.196048931282471,4.916427631125772,5.303871202333607,8.674964009302679,8.982427655232282,9.156042114330187,6.5043368131515615,4.748973846931275,3,2,1.3436446187253706,1.3057564163719884,1.3142870441663577,1.2919309041263358,1.003346882061672,1.1014142540168859,1.18193830659726,1.1494712104107487,1.0203327263533648,1.1921686550607526,1.1797924579985428,1.2234774888341362,1.0556390796724426,1.3956194577658623,1.5007885526276399,1.1981935859462447
6371,6371,13.780152864664085,13.527213003574099,13.768085529782029,13.717744682777955,10.943303406197556,7.849496473277752,8.540276484032509,7.103635775230285,7.114571839726274,5.070384440221979,5.4640307676098585,10.350556206963713,8.814615580778598,9.889743819866851,9.819066516709851,3.9536439961249434,10.451617625322413,10.59931309647675,10.720858263733149,10.762822073636727,10.843293238672258,8.159761613070533,8.060238887089534,6.845187836907384,7.777470918162162,5.315547046890253,5.603291380422782,9.10418927208877,8.810348901520843,7.569896633650724,6.995877314492412,4.916335242170484,3,2,1.3184708203711186,1.2762348730004582,1.284233518538076,1.274549053113053,1.0092232281580853,0.9619762004694121,1.0595562493453976,1.0377561499378323,0.9147667557473126,0.9538781983292385,0.9751466409011884,1.1369003760385346,1.000484280396321,1.3064569172455578,1.4035504162385781,0.8041851910773018
6374,6374,13.686533741623359,13.481286890183949,13.708057084923745,13.656507678223493,10.99803672790496,8.214121035144068,8.57793211150052,7.272708648056338,7.092053597776077,5.372202284745237,5.8614424478147376,10.755457829610062,8.585479128658317,11.891785410779946,10.839931607921248,5.020517887314476,10.113041328439461,10.422172204194846,10.570981574052462,10.63162583006007,10.694608938871733,7.159598541115277,7.229393858597515,6.158017786118593,6.639594762343211,4.108391709847783,4.823993413962884,9.858319243699725,7.0567830296337535,8.467622512249964,7.491507160256712,3.8286966479806233,3,2,1.3533548709164942,1.2935198753248227,1.2967629343495926,1.2845173350261079,1.0283720321862688,1.147287936323944,1.1865354522494667,1.1810145570625796,1.0681455497855092,1.3076168642508232,1.2150602094208902,1.0910031987941233,1.2166279014963428,1.404383035920213,1.4469627240601601,1.3112864112549782
6375,6375,14.382005511335382,14.469661859713945,14.67186067671231,14.605016876288968,13.391151126955178,10.666808333514336,10.412857675843163,9.204083801833047,9.765562278321237,7.564551073540707,7.927318563390862,9.674270544168653,10.988279802143175,9.164328003612804,8.178103350519375,7.177149815331783,11.814523542233367,11.895160693159376,11.969661784786474,11.950232894108453,12.785933586095489,9.970261319387156,9.6825378245205,8.617594030587899,9.202791454820431,6.923620028089986,7.29057740192175,9.588670160798776,10.361438812374905,8.546306540328388,7.5476874585372595,6.5780230473977825,3,2,1.2173157436204718,1.2164326513079478,1.225753988751825,1.222153325856046,1.0473346382400934,1.069862463160594,1.075426490921953,1.0680572523100322,1.0611521869493223,1.0925716666787582,1.0873375490535593,1.0089272424574407,1.060497485061594,1.0723144507358928,1.08352437689627,1.0910800651832637
6377,6377,14.615507001692267,14.626878542516925,14.715581422579913,14.727482284426046,14.004890758876554,10.95350993365143,10.53271494449147,9.457461906400956,10.071123765739364,7.774264946960288,8.059797000152944,8.161165707014558,11.199097579500117,9.461894829162915,8.276343795253412,7.325470497766527,11.361648937676193,11.742578994399528,11.719081357282072,11.801846672656856,13.211662549431065,9.848085293948458,9.448132150142095,8.496327141328743,9.26987376515966,6.760623720334233,7.102429408372374,8.638425371681867,10.340617374197619,8.278677632727122,7.2586673657600675,6.335429611068889,3,2,1.2863895973080108,1.245627434100552,1.2556941089444573,1.2478964261201138,1.0600399992414011,1.1122476711673328,1.1147933556722176,1.1131235590490576,1.086435912815896,1.1499330932406844,1.134794383264411,0.9447515439293088,1.0830202080046611,1.1429234533493997,1.1402015519121094,1.1562705210974007
