,Unnamed: 0,Unnamed: 0.1,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,EGFR_Nuc,STAT3_Nuc,p-PKM2_Nuc,HCN4_Nuc,LC3_Nuc,B-actin_Nuc,PDGFRa_Nuc,Flt1_Nuc,Mlc2a_Nuc,B-catenin_Nuc,HIF1a_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,EGFR_Cyto,STAT3_Cyto,p-PKM2_Cyto,HCN4_Cyto,LC3_Cyto,B-actin_Cyto,PDGFRa_Cyto,Flt1_Cyto,Mlc2a_Cyto,B-catenin_Cyto,HIF1a_Cyto,Dose,Drug
394,3442,3442,12.984067173671944,12.666631301641704,12.75575326401025,12.923413707147686,12.615295260230164,11.649912058353006,12.265631205982675,13.183817273102354,11.249231720003774,11.87638308416257,8.785145240203372,11.181099732749814,9.140681691402504,10.749855803672716,9.786675654004847,11.1502397440678,10.105370802113717,10.460620797603667,10.895802799007932,10.203904027483745,12.013019592057777,9.682485050947003,11.3316214659182,10.319527492684188,11.082086163778419,10.691407880774113,7.662635135647491,11.161138537602218,9.234675116580863,11.036049246961298,10.798115524839325,11.431574459486544,3,7
395,3443,3443,13.080601795398936,12.932232505848436,13.006046660702625,13.093753168436187,10.652484665456745,10.578472216891287,11.962130348630593,12.898350639929705,9.593192009289332,11.26473489286776,7.9018761512327025,10.731296456620234,7.908942747985378,10.811445473184849,9.634676429358134,10.563453953790736,11.001441578352273,11.427625468725415,11.661916132747564,11.230132792864085,9.602253932846171,8.39796564814413,11.37445812381134,10.995632758248878,8.636915986958494,10.792084851894693,7.807577223036147,11.757318216252644,8.729358203506866,11.804013643199847,11.704079322197034,12.008404922800093,3,7
396,3444,3444,12.831636064799746,12.534143859454913,12.586345117916926,12.743925194428506,10.1454817256144,10.604527547483887,11.858028104306204,12.09806407437582,8.844966966486252,11.20786889551924,7.755828940237744,10.734230270457012,8.743190636354793,11.077465678582865,9.648837920954996,11.090706603863788,10.837115225310924,11.096317221638047,11.190692671224976,10.887627010860436,10.011040235875786,9.051292119044804,11.090964952796698,10.324670103310568,8.822420617764884,10.631364675187452,6.764832971656859,11.588641655859098,9.214502228260393,12.39423742224751,11.211466465703683,12.528172397047848,3,7
397,3445,3445,13.264431483196692,13.153277941533661,13.221153488247944,13.30730550047889,10.97366138339872,10.980106383978166,12.235183996968743,12.952820000821776,10.308449463899901,11.693617578181687,8.555996426909536,12.133492705700636,10.452710844078007,10.483277631101377,11.650807029214857,10.947971285992178,10.553782172072454,11.098058488517088,11.399469149053767,10.941378181390851,9.539176986077964,7.49451901037809,11.358322729304357,10.545458298255033,8.950328522034217,9.596559093860078,7.533475022788043,12.142560352632618,10.31657260815269,11.377677694207012,12.425456255345633,11.69752035539841,3,7
398,3446,3446,13.114040369493376,12.998351368413019,13.075818803093155,13.16246139947703,11.48475588198272,12.248358618568153,12.346607661955792,12.671621625118616,10.648918292581591,11.97190834532916,9.860549471873727,12.275355086602547,10.135886979181716,11.89663545680664,11.371723559165961,11.839327386821802,11.567414908339751,11.953717680380475,12.120185354598222,11.786622630698126,9.828736630306928,10.187535155429146,11.887199972983652,11.058561892392174,8.486612124985808,10.997613631158021,8.885849389405681,12.687123125245344,9.894276694227347,12.12600867139759,12.151424795925145,11.652672291284347,3,7
399,3447,3447,12.976565817255773,12.707917217646573,12.786941569310727,12.92080390204394,11.060976046027761,11.215984968392124,12.00711742243658,12.702265722844125,9.99181270073489,11.526446167449839,8.697730407172338,11.921519269777574,10.393321871016903,11.340522587724974,11.259474995475225,11.124272136801169,12.440117211742068,12.561860106313484,12.734700397342305,12.563529214272425,10.377908221322787,10.244553547624768,12.2426701209483,12.110840366226663,9.974033064422342,11.462584933430614,8.697698601663808,13.224836497377176,10.30447381759541,12.606312849626178,12.338139664497636,12.608476001247684,3,7
400,3448,3448,12.99529955914906,12.840210931328215,12.910626847837904,13.016458330989591,11.694135729100068,12.586904259986431,12.375142516431756,12.618752484993207,11.023949127827194,11.715015702349394,10.810597145996695,12.437130635283985,10.421213890260331,11.29155026426366,11.370394550778535,11.583798024271893,12.410244930369489,12.712940695741516,12.85082523411551,12.7201917471928,10.466540949941672,11.777803190484985,12.797687289395109,12.141132506827445,11.05524138204813,11.425663852916859,10.765102520788679,12.765527792662173,10.48577524856155,11.077746853606623,11.988847138522074,11.356643165664627,3,7
401,3449,3449,13.411002947437598,13.44094436216529,13.558736124545618,13.403503368394992,9.211513936989208,10.740807012058088,12.139056252344995,12.085424402551643,8.006596151539886,11.282553345687196,9.411077052456227,10.024404015795453,7.660980082811871,9.820335482452787,11.115832982495924,9.846428194463266,12.8951418116031,12.006180246934324,13.136156405495939,11.402551695305268,9.069318841074502,8.520949347363356,12.025943765773947,9.882326491606674,5.410971446619519,10.451352309332448,8.458289199756575,10.29179527620995,8.330322649908128,11.497951594135973,11.43982714385223,11.317859979645922,3,7
402,3450,3450,12.772897819625705,12.4274805364824,12.554557545126656,12.723969826794978,10.932386374226134,12.054821906532329,11.618786614602762,12.68959334238265,10.612205807761267,10.963860586202925,11.993040074544432,10.34800713359093,7.178982936620232,8.372948161525834,9.466665953895047,8.414309617555404,9.978307692149784,10.396904968511704,10.937978412927082,10.000509796730887,9.213338895360014,9.082480610685668,10.883579259820824,9.569130917602664,7.7484275393059825,10.385782954474069,9.364974716411659,12.14175574605865,9.494562470294847,10.908776136616238,10.848285593138282,11.009351115864787,3,7
403,3451,3451,12.859779853485891,12.52549736901992,12.669172145722426,12.811967729865312,10.710037800427523,11.209263518660634,11.728307225728948,12.275178351054215,10.963234572371599,10.261893940909149,11.073478357075636,10.243128064019293,8.644136061082701,8.06626314051402,10.872363119022383,8.772604281872216,12.678774752808607,12.701030893327301,12.925734217253295,12.784736959133953,10.403332727088983,10.571939160372684,12.340660795875461,11.934121107205668,12.226583723582904,9.981109323490447,10.642422682451166,11.798889534601871,9.732554588842744,10.389489917838851,11.099525419600797,10.997676447160947,3,7
