,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,PCNA_Nuc,Ki67_Nuc,p-STAT5_Nuc,MCM6_Nuc,Oct4a_Nuc,p-Rb_Nuc,p-Aurora_Nuc,a-ACTININ_Nuc,Mlc2a_Nuc,Cox4_Nuc,mTor_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,PCNA_Cyto,Ki67_Cyto,p-STAT5_Cyto,MCM6_Cyto,Oct4a_Cyto,p-Rb_Cyto,p-Aurora_Cyto,a-ACTININ_Cyto,Mlc2a_Cyto,Cox4_Cyto,mTor_Cyto,Dose,Drug,DNA-1_NC_Ratio,DNA-2_NC_Ratio,DNA-3_NC_Ratio,DNA-4_NC_Ratio,MLC2v_NC_Ratio,PCNA_NC_Ratio,Ki67_NC_Ratio,p-STAT5_NC_Ratio,MCM6_NC_Ratio,Oct4a_NC_Ratio,p-Rb_NC_Ratio,p-Aurora_NC_Ratio,a-ACTININ_NC_Ratio,Mlc2a_NC_Ratio,Cox4_NC_Ratio,mTor_NC_Ratio
200,200,13.52196176981617,13.290889071395245,13.478958613846695,13.719016353848493,11.350437288660672,11.830823428908847,7.692308172895778,6.700328718761193,8.492371821966815,4.874498679650578,5.632648952289814,4.633576472204559,9.543566569522497,10.111112576365704,9.221096452774686,8.419699107850764,10.64761340900136,10.847294469405856,10.92307488008748,10.968266675860724,10.4071734868081,9.376690228967806,6.586800717413053,5.81931094226402,7.322004109615626,4.0652365414209175,3.987975176424364,3.8256088408264066,8.487351201427114,9.890337187103883,9.261782462136306,8.20114743945466,3,2,1.2699523593132025,1.2252722657139439,1.2339893996715645,1.2507916482411663,1.0906359255996099,1.261727020943849,1.1678367849448026,1.1513955492734693,1.1598425369379681,1.1990688930358773,1.412408228012109,1.2111997501562692,1.1244458186103794,1.0223223318968024,0.9956071080779589,1.0266489134611434
201,201,13.563721154688366,13.328720101572777,13.520965181498564,13.746170237936509,10.851449594870065,12.214320759524096,7.492619023488305,6.49391491408984,8.185290583100588,4.893989475201637,5.109150406217566,4.627016810955394,10.139386245087671,9.811171551724922,8.61328366461803,8.359506770942982,10.70459504249286,10.712477817073,10.776891381472645,10.896420587377039,10.338401054035119,9.540815009383223,7.103713129668575,6.34894229220633,7.819123052188795,4.722552882315591,4.268387764496857,4.445602021244552,9.695626279230156,10.120742646506091,10.265584380436415,8.678649081914871,3,2,1.2670933464410326,1.2442238228330467,1.2546257267418934,1.261530805250007,1.0496255212148788,1.2802177536731953,1.0547468467153422,1.0228341375950873,1.0468297440093737,1.0363016777489182,1.1969742882110936,1.0408076991246407,1.0457690873263268,0.9694122155266895,0.8390446510802397,0.9632267294184139
202,202,13.118939369211983,13.064005204633071,13.236864433827348,13.383583639365025,14.015225655009234,11.06586364736634,8.358876963208147,7.355470404664395,9.694253098009813,5.663923803014982,5.66815798913009,5.426677242442019,12.258862549119627,10.556535552484627,9.807872650076598,9.171995234526998,10.183362659258263,10.19385323712036,10.156838519735542,10.273569983391964,14.74918700950377,9.665742269757713,8.002660559356812,6.963537962525742,10.285720963093981,5.166367064312593,4.846394830239436,4.9714504555745185,12.235878280733946,10.506491603453755,10.536283888361703,9.573066417183906,3,2,1.2882718418443857,1.2815571208207324,1.3032465179107722,1.3027198589196007,0.950237165341954,1.1448539945027651,1.0445122470469952,1.0562835220038773,0.9424962171143468,1.0963068888657432,1.1695617438684942,1.0915682034720977,1.001878432251314,1.0047631455789126,0.9308663997664582,0.9581042097507049
203,203,13.589148127249224,13.373465024932926,13.526186714605705,13.75227391195118,10.94213618084624,11.521135317646987,7.374335866275558,6.451607884286947,8.104017276912732,4.831025981029671,6.1870884739546375,4.427119110921005,9.002368292466864,9.585501144348896,9.484253783917527,8.015168938364193,11.207779267195294,11.328443141720474,11.33490044397792,11.482401810698327,10.605143809012516,9.408706831251695,6.568012759243653,6.025515943320008,7.525252503008917,4.437832345062705,4.412912693331504,4.107911195183415,8.526913028536697,9.977951709081973,9.955542915495856,8.317679401573937,3,2,1.21247463955898,1.180520999896361,1.1933220570800853,1.1976826920599468,1.0317763132591695,1.2245184725470144,1.122765155396068,1.070714598546422,1.0769096815917338,1.0886003808603568,1.4020418947567552,1.077705651502853,1.055759365943921,0.9606682236820342,0.9526606298040496,0.9636304251937745
204,204,13.574490954306755,13.460265690522144,13.591473696020946,13.74851351557297,11.21619613277391,12.662101318806775,7.818037297259829,7.008703252814602,8.49110340747052,5.353478737658968,5.288346577555616,5.069339923013448,10.18460295265425,10.355927384585687,10.12414925144674,8.787656207623321,10.823711454370065,11.051025120044606,11.099915875634522,11.107309772977247,10.812057829431042,10.271477570221501,7.048752351976045,6.346654741244228,7.5043151466907005,4.60664658557748,4.3527499602112565,4.415549282445972,8.925460756726542,10.171940949431264,10.309678315491825,8.451129466035425,3,2,1.2541438314882338,1.2180105957869556,1.2244663696826437,1.2377896895449387,1.037378481480443,1.2327439000125977,1.109137746209529,1.104314562326512,1.1314961114359623,1.1621205660576772,1.2149438001026256,1.1480655290535704,1.1410730751327067,1.018087642866695,0.9820043789565869,1.0398203273231557
205,205,13.592887785658512,13.368870207273757,13.539365361397007,13.76476341450548,10.412894457593461,12.359493463484705,7.566388372258108,6.6801003736132225,8.019966699544423,4.904839582990646,5.439391181971826,4.753881292897908,9.709510241130769,9.916679940740687,9.707649855417953,8.190193565634827,10.753889839424643,10.841295640435565,10.917543480348737,10.978883276558491,9.949564038978188,9.760861567731249,6.913900602016898,6.1714303734600815,7.599862486654501,4.485856705521701,4.281544945214478,4.280971550586512,9.321369004279813,9.879414388521123,10.24843300485946,8.195775639428968,3,2,1.2639973059632683,1.2331432192856095,1.2401476014973032,1.253748953128525,1.0465679115989546,1.2662297664731113,1.0943733223545142,1.0824233555871667,1.0552778703072105,1.0934008607437713,1.270427205967202,1.110467854486584,1.0416399390124718,1.003772040604235,0.9472326013952488,0.9993189084182239
206,206,13.256635754213669,13.082374840573609,13.244361090503535,13.523954629711314,12.464931544529646,12.551465616179561,7.653792042314127,6.832703399913951,8.606260001758097,4.997900213617972,5.741974934078738,4.832201615747484,9.849291203647224,9.784354042293877,9.668372044413221,8.717127096563777,10.403440854158278,10.585927473728932,10.608425793023489,10.621440297028506,12.401462210107498,9.876385859045511,6.884515179170268,6.056933842553648,8.355015205209192,4.497121750178937,4.359338811099389,4.1220891764396335,9.68033676775258,9.76091538155039,9.808781565647998,8.433470625823162,3,2,1.2742549258512834,1.235826985688321,1.2484756314375633,1.2732693732218996,1.0051178912088623,1.2708561406280028,1.1117401651566368,1.128079582429983,1.0300711357643322,1.1113553270865102,1.3171664747550695,1.172270033207092,1.0174533634467626,1.002401276911773,0.9856853249004429,1.0336346070705533
207,207,14.203917484476532,14.156615590788288,14.243061934878044,14.406767679994445,11.445825851874686,12.791344953239415,7.950865366014828,7.218734723210305,8.426752668338747,5.337573200785082,5.534646787867962,5.3423309634783545,9.94390207151257,10.738901225183874,10.34769207422156,9.141736447811136,10.230393432256989,10.775247004400793,10.70561449002942,10.609135378454944,11.664239981559591,9.488515841495609,6.975851595828789,6.266477445430884,7.716587307973643,4.556133195698092,4.1533971459618435,4.386152511330603,8.936802947530731,10.432558863477627,10.150403481666462,8.666035459984313,3,2,1.3884038359356548,1.3138089163994557,1.3304291825698744,1.3579586993725936,0.9812748940325127,1.3480870103309228,1.139769855592835,1.151960537011706,1.0920310147506893,1.1715138630768798,1.3325590097371363,1.2179993626937704,1.1126912084662337,1.0293640674081113,1.0194365271204675,1.0548925734291519
208,208,13.080992839013202,12.921543806624284,13.187412760328238,13.482228639683175,11.016625021346968,12.967864946496144,8.101553556345836,7.287680018808058,7.724074353162849,5.553286569219252,5.7277967236556195,5.4001017427069185,9.34429714804126,10.188651678366616,10.070714398594953,9.102934123831336,10.120099377369392,10.209161444521916,11.094176732450812,10.926050829994047,11.268261574263967,9.737460516338585,7.81435519058039,6.889743171441977,8.323468125637566,5.1602033515948325,5.078866516063751,4.888019817651328,9.864700828254897,10.460433438576548,10.909687260476645,8.97219481646894,3,2,1.2925755322388406,1.2656812096509447,1.1886788067612666,1.2339525826359825,0.9776685559472881,1.3317501955193791,1.0367526633690316,1.0577578637496288,0.9279874971073065,1.0761759161105409,1.1277706759056163,1.1047626532131458,0.947245873009846,0.9740181167629594,0.9230983581975716,1.0145716081780143
209,209,13.498144053261539,13.386375993701026,13.539034246826294,13.683963570460856,10.944236009763284,12.676177754581726,7.872484305352226,7.054575746771477,8.319175788252892,5.293731353655547,5.333257390488318,5.133594365018191,9.878125453750009,10.178852262495695,10.092463411414123,8.663967379546463,11.045602118477097,11.23788435382906,11.283584705183936,11.286715167610335,11.088847280039046,10.183522186368114,7.049011126338213,6.3424982258066676,7.657385739613403,4.693099879050035,4.325119549436992,4.359385400175847,9.06058434347038,10.04572587329155,10.018089155633854,8.415928697288535,3,2,1.2220378670603955,1.191182928407687,1.1998876775929332,1.2123955789838607,0.9869588545478415,1.2447734214739903,1.1168210922433013,1.11227082698541,1.0864250634803334,1.127981822267778,1.2330890116511477,1.1775958979931243,1.0902305060345032,1.0132520427974336,1.0074239961957658,1.0294725265837674
210,210,13.666125601981546,13.428168349752168,13.603659714094679,13.791405464801183,11.192966858292428,12.670375387887356,7.938361736835903,6.951009436193582,8.267215649162525,5.393852460518299,5.475750231527423,4.990638318741613,9.662902721796508,10.47129973326556,9.575079434282435,9.120820938599227,10.506923980922084,10.608033809265553,10.630528559730402,10.702653930546582,11.211620574616706,9.718025779896658,7.358518317793314,6.667226503843888,8.220683239373123,5.010707891302952,4.8346618909800885,4.810078250242374,9.526476183595012,10.284660638678831,10.679166743337404,8.747402555749197,3,2,1.3006780696991598,1.2658489396992096,1.279678582081687,1.2885967867688366,0.9983362158752936,1.3038013764172267,1.0787989366881774,1.0425638655273048,1.0056604066151744,1.0764651577235957,1.1326025180257997,1.0375378651044067,1.014320776704027,1.018147326503396,0.8966129721924423,1.0426890588914994
211,211,13.712901557250351,13.614318957344508,13.72434445286774,13.878446166428313,12.467785735353253,12.767931774268176,8.259809631195036,7.338984370115495,9.025639850285897,5.796347338267616,5.497257878806634,5.505464190462133,10.748486796351497,10.462238199242467,10.812528026541672,8.708778791951687,10.463793825193195,10.337088446985023,10.227049265922222,10.240738605477103,12.699848159345846,9.474213114658928,7.4720782633753124,6.675016437434183,8.943537947925444,5.2753286888702595,4.595666692866971,4.783395358874516,10.39527228951569,10.210595570449508,10.412667571606194,8.564051129606959,3,2,1.3105095328077307,1.31703612938664,1.3419652234001584,1.3552192572326411,0.9817271497201471,1.3476508940371057,1.1054233293675229,1.0994706063879798,1.0091800250458485,1.0987651538181094,1.196182892753959,1.1509531990175097,1.033978379497769,1.0246452449376449,1.0384013464547586,1.0168994393137596
212,212,13.770160070030807,13.534708846049092,13.656813259753942,13.906139934977205,10.603798317243534,12.164160932141456,8.040265163454558,6.998640059492482,8.470644063645633,5.314881772362323,5.423973165363575,5.0523702740243115,9.440281515079436,10.986539034029352,10.469640115388456,9.057142706853828,10.535214900187727,10.912595513653818,10.898673923398471,11.102543004751643,10.117431643652827,9.496707892686523,6.853856238498592,6.285396658333943,7.456383580207285,4.454915275951224,4.2008457181307515,4.338564163230987,8.748511386643909,10.554608581376172,10.159262484663133,8.82281424584691,3,2,1.3070601976790654,1.2402831965240984,1.2530710943130425,1.2525184481632436,1.048072148221118,1.2808818666002306,1.1731009352504105,1.1134762752344092,1.136025792199139,1.19303767706951,1.2911621919257437,1.1645258855090306,1.0790728957033344,1.0409233984683555,1.0305511971163146,1.0265593782751599
213,213,13.961891393292515,13.892961439861796,14.016429973273985,14.677953222714743,11.084089099762268,12.59051802483864,8.23748861979462,8.251354222050619,8.331370922258657,5.479870748827039,5.980227102635987,6.221588451677088,10.196062572783102,10.895039810224157,10.48269854734338,10.394324040895091,10.318565106443414,10.725182922350688,10.634733040105337,11.813551508826047,10.497701778112331,9.41241195287616,7.349222643707738,7.0875503744938335,7.872142675171302,4.850213719218502,4.589194702172507,5.046104581220861,9.681425528336044,10.621835500467233,10.735102728315868,9.487398283187586,3,2,1.3530845858184324,1.2953589267843286,1.317986067014161,1.2424674503470585,1.0558586378280008,1.337650549920028,1.1208652968007982,1.1642039613213895,1.0583358643302743,1.1298204710265822,1.3031103474003773,1.2329487729665383,1.053157155724722,1.0257210074233316,0.9764879584890489,1.095592672578598
214,214,13.599371916882609,13.437743664735805,13.549739240037471,13.769318553295331,12.051789387251489,13.078340542812594,7.987158478464413,7.090599493053613,8.772660510883558,5.421713773777215,5.667164335397848,5.219565033550406,10.770606118804984,10.755540332103337,10.047728944955796,8.966248916295594,10.363826031557236,10.581257847634085,10.562977137386993,10.594448797108397,11.194141312667835,10.058553958780196,7.044306955435605,6.303796900577277,7.915590646278505,4.6049941039023805,4.376649703645287,4.5024878460246,9.469774602600783,10.466127778437542,10.111654375949431,8.702088363505155,3,2,1.3121960823612175,1.2699571126830083,1.2827576036379955,1.2996729529764182,1.0766157984456652,1.3002207470783014,1.1338458884590874,1.1248140771166475,1.1082761733021151,1.1773552042515596,1.2948635872497856,1.1592624371343807,1.1373666819743462,1.0276523046338155,0.9936780443024554,1.030355995222742
215,215,13.181477231518887,13.036015381071794,13.634654871644905,13.832236839073616,11.084359480619282,11.946508172398682,7.736982020813247,6.952815962378043,8.596751581066853,5.2575424397206465,5.406438357560076,5.284287691645038,10.091494473328174,10.769507496622648,10.462828626430964,9.21590260108836,10.683666863105989,10.71419935331648,10.722007810823516,10.780633126851377,10.415874247483497,9.305087631404668,7.170930198507548,6.501606598065982,7.777179934423233,4.6083316845806745,4.629028718302915,4.738773574408,9.296985274380617,10.166280687473952,10.573222336810963,8.841704010923523,3,2,1.2337971035991968,1.2167045759734363,1.2716512720575681,1.2830634969500625,1.0641794646567755,1.2838684218383092,1.0789370146739832,1.0693996718359244,1.1053815976426165,1.1408776102883849,1.1679422804579562,1.1151171518688117,1.0854587993311078,1.059336037208961,0.9895591233340796,1.0423219992099408
216,216,13.905757893396606,13.837137109550278,13.97647567956376,14.134358069360216,12.854931386914108,13.850085730226345,10.355052255588575,7.466426905429367,9.205329358024386,5.672609364942168,5.778893602204637,5.529413917320082,11.186556213639598,10.305707789980223,10.46400033663356,9.07060386182742,9.51671328211634,9.75536876552848,9.66370009332849,9.700935595567412,12.944430565753695,10.041492528798653,7.121816126793799,6.026187663627923,8.535057503105332,4.387362369314531,3.8832024323803283,4.086495650848772,10.175336849501212,9.26352114488642,9.485986838122386,8.049416927404923,3,2,1.4611933218087056,1.4184125113183945,1.4462861579502735,1.4570097832438493,0.9930858929340338,1.3792855684057703,1.4539903967234773,1.2389967459019329,1.0785316155954647,1.292942977451949,1.4881772719384827,1.3530942865855278,1.0993794484737824,1.1125043737465967,1.1031008702838088,1.1268647087897483
217,217,13.512547605885308,13.41485913984727,13.525441614081329,13.704500140144964,11.722733849995148,12.640844395869332,8.095729762002014,7.333365974779265,8.585067279250692,5.576780125083936,5.456082283294309,5.413226147927216,9.374052221460401,10.487980737660276,10.671159022240296,8.722690419863985,10.47622979438625,10.756596759279974,10.76150634144568,10.784019571482975,10.712742360778133,10.01358981494208,6.970929560308652,6.337646269902482,7.626444777810074,4.615240580564455,4.3418241548439465,4.339435438961267,8.425525773031143,9.914342791546515,10.055992724102822,8.28424963680704,3,2,1.2898292487938827,1.2471285705001398,1.2568353523141025,1.270815584977687,1.0942794529358637,1.262368903608066,1.1613558409911058,1.1571119091334368,1.1256971668148479,1.2083400697611917,1.2566336380084033,1.247449403054832,1.1125777160952197,1.0578594020980265,1.0611740993669383,1.0529246222987954
218,218,13.886124383725033,13.795040769605338,13.928613646893874,14.09430224800324,12.986240151487973,13.807451406776329,9.737476971603343,7.1432610856552525,9.078634231125912,5.512535225561455,5.500564455070222,5.333811856213894,10.947229264978983,9.995121482783873,9.808608938883637,8.874243984159499,10.496456281114463,10.726135816653429,10.727328399340028,10.729208935836516,12.889355299285054,10.387032971994694,7.205617994424065,6.008615348938459,8.399909176435846,4.418404340110656,4.031045075178796,4.049127078317242,10.048871199444005,9.297339971639623,9.399261469682262,8.252795845656577,3,2,1.3229345230265344,1.2861146833687411,1.2984233472101774,1.3136385293912034,1.0075166561828188,1.3292969651683688,1.3513729119609879,1.1888364741000188,1.0808014754009585,1.2476303210908481,1.3645504707798997,1.3172745021454226,1.0893989033897344,1.0750517366550805,1.0435510247822921,1.0753015281275846
219,219,13.354519841104414,13.153945274914324,13.26519427802412,13.511238323642802,12.771688558606026,12.335699645604356,7.814913102849562,6.864168662017351,8.956717192142142,5.162474725145978,5.6880857103207525,4.992706188991379,10.244149015683613,9.845874215613874,9.790161258527887,8.334485624553565,9.742517368035598,9.816759780720012,9.802781765696947,9.941955511015292,13.323380556455426,9.310382876859414,7.2244599577466335,6.329584722806575,9.016359698864466,4.8021084970791375,4.356309282130106,4.4553901286638204,10.033658690768672,9.696641534650741,9.86559737151981,8.333512987316379,3,2,1.3707463211633064,1.3399477596211022,1.3532071400837726,1.3590121489351754,0.9585921909599666,1.3249401027603545,1.0817297276967808,1.0844579798868288,0.9933850790436148,1.075043333212074,1.3057120929530162,1.120599104637488,1.0209784218700402,1.015390141053462,0.9923536193348318,1.0001167139522873
220,220,13.506767304390461,13.434317810001383,13.54286252392046,13.729087122000776,11.684033283438199,12.50119055909826,8.030578404451724,7.2690610058091965,8.422472497044156,5.457709097023881,5.365350551631707,5.3128862137860215,9.275075501100426,10.483274972902674,10.705371267863203,8.911535783977275,10.58855755717115,10.852858854941132,10.97018880664072,11.006790081252776,10.842672586976047,9.622073289092256,7.255088513947421,6.603404456306357,7.801106065640334,4.783550181660844,4.550762589443983,4.637179885017621,8.639796431413059,10.235462987232703,10.354822680238133,8.578343214955273,3,2,1.275600310189837,1.2378598109091739,1.23451498990814,1.2473288779609533,1.0775971689371837,1.299220052009978,1.1068891012168185,1.100805055014785,1.079651068217186,1.140932757002869,1.1790003205346844,1.1457149270727145,1.073529402542123,1.0242111163880991,1.033853654326122,1.0388411329172655
221,221,13.45830221579876,13.234845946600766,13.37789500224541,13.573915999434725,12.85506675193325,11.521960848015178,7.7539872726531325,6.868826125714088,8.790441263658202,5.230468987731579,4.991385976051969,4.982246435460111,10.015034068608983,10.057136420115828,9.66102493727245,8.792671174781997,10.63145220528526,10.833857639952146,10.883573489989358,10.964826904089954,12.540159480439586,9.21926238590466,6.961024663516975,6.17691987303762,8.257166723281204,4.576502899014146,4.0939296831429,4.329399492083383,9.439016244202788,9.588178743449753,9.695695714139417,8.118021019603407,3,2,1.2658950024821798,1.2216189640331312,1.2291822180049883,1.2379507782627708,1.025111903240534,1.2497703575105006,1.1139146386439498,1.112014768994601,1.0645832351759863,1.1428964655213718,1.219216342822013,1.1507938790519343,1.0610251968535356,1.0489099848067025,0.9964241063365462,1.0831052486251813
222,222,13.947373207989173,13.792787093495786,13.963060730357098,14.1230039663273,11.152595212161307,13.208391756370466,8.230692390491793,7.427944105593102,8.563550940792627,5.5728261268988435,5.537493038142612,5.546799993509032,10.537733968661462,10.789247485803683,11.261369675561461,8.975064672531719,10.629808397010306,10.94311973905009,10.935069859056515,10.916760255817492,11.091921349354685,10.220007823781968,7.376093168726939,6.673250212981443,7.907656143318659,4.890546236998287,4.627061368449992,4.8328795638560536,9.55787954237463,10.497359565079424,10.785600583589046,8.946486298268823,3,2,1.3121001514864512,1.2604072168082718,1.2769064039213958,1.2936991960413544,1.0054700949362712,1.2924052490091569,1.1158606869810392,1.1130924015322485,1.0829442739525474,1.1395099559102266,1.196762393492439,1.147721543692547,1.102517971893522,1.0278058419276457,1.0441115066597522,1.0031943685274995
223,223,13.621433020156136,13.364534490085786,13.556036189456401,13.738172609946716,12.934330744229195,12.25365784730999,8.025911694337593,7.145168110534126,9.207022018421384,5.269952131654534,5.308085824657294,5.215347915547629,10.29291413230857,10.515103531849851,10.336410215657164,9.117996467823737,10.681913767078457,10.865887031910583,10.917515158717148,10.959745647184555,13.28169850342181,9.835539977116415,7.298913091091772,6.4406700836179995,8.948140610133583,4.676283623331921,4.226806084895591,4.527725244858329,10.041149999072953,10.2750832401198,10.087673938170283,8.768866828947752,3,2,1.275186573976776,1.2299533807812704,1.241677798691446,1.2535119930886272,0.9738461342799551,1.2458551209002882,1.0996036799140838,1.109382722258672,1.0289313075830104,1.1269530584844245,1.255814844126783,1.1518693457537341,1.025073236955813,1.023359449857581,1.0246574462072668,1.0398146813820275
224,224,13.663909852821936,13.52984818274336,13.665943208488677,13.832468906219127,12.010416822809205,12.6711453879091,8.172569404473894,7.328584351540713,8.176527702423645,5.316631003112245,5.5600606173682,5.354583791492256,10.023243747704647,10.130225701392042,10.899479618121099,8.875499094154607,10.742786862328296,10.962857181271591,11.026442338798118,11.030560436380803,12.776296567171276,10.08407262344826,7.6823201350839065,6.903403003147679,8.173642049340415,4.862009449764359,4.784813499835166,5.000242376522398,9.420689590488609,10.064161539000002,10.958191170101884,8.914854933994997,3,2,1.27191482321381,1.234153465563438,1.239379193087792,1.2540132467428506,0.9400546363075196,1.256550390012581,1.0638152616357524,1.0615901097182314,1.0003530437307886,1.0935048683152846,1.1620224315032845,1.0708648477988976,1.0639607272300315,1.0065642986885726,0.9946422223276253,0.9955853639647781
