,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,EGFR_Nuc,STAT3_Nuc,p-PKM2_Nuc,HCN4_Nuc,LC3_Nuc,B-actin_Nuc,PDGFRa_Nuc,Flt1_Nuc,Mlc2a_Nuc,B-catenin_Nuc,HIF1a_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,EGFR_Cyto,STAT3_Cyto,p-PKM2_Cyto,HCN4_Cyto,LC3_Cyto,B-actin_Cyto,PDGFRa_Cyto,Flt1_Cyto,Mlc2a_Cyto,B-catenin_Cyto,HIF1a_Cyto,Dose,Drug,DNA-1_NC_Ratio,DNA-2_NC_Ratio,DNA-3_NC_Ratio,DNA-4_NC_Ratio,MLC2v_NC_Ratio,EGFR_NC_Ratio,STAT3_NC_Ratio,p-PKM2_NC_Ratio,HCN4_NC_Ratio,LC3_NC_Ratio,B-actin_NC_Ratio,PDGFRa_NC_Ratio,Flt1_NC_Ratio,Mlc2a_NC_Ratio,B-catenin_NC_Ratio,HIF1a_NC_Ratio
310,310,13.620575444355614,13.530388850137912,13.628503302256341,13.673064722963787,12.13092892074009,8.944906015448021,11.084938422432122,13.439529227851601,7.773681397560452,6.988077180305438,6.0607559606219015,5.87423750946334,9.383787275700307,11.133234390963683,12.089899589030098,9.614882863157355,9.86298484243779,9.719889594756783,9.68014158562798,9.797842102081301,11.327022312802004,7.7555779142698835,9.343687277893824,10.478162631153744,6.812783716465035,5.339296718142157,5.04587801414978,4.496965098812333,8.663908408961472,10.176877448116722,11.391895849121132,8.818997419418425,3,2,1.3809790506571515,1.392031125274986,1.4078826411475693,1.395517970233394,1.0709724573447248,1.1533513187959639,1.1863558885000265,1.282622698362507,1.1410433269403715,1.3088010554949987,1.2011300993853151,1.306267089111888,1.083089390233423,1.0939735147369727,1.06127195588457,1.090246703325537
311,311,13.599863919375816,13.489101299797248,13.542016727289448,13.817746841012855,11.815921545378275,8.495561296156161,10.365841734983457,12.78861918365639,7.1454645548855495,6.3648408237041805,5.680850673768643,7.546955623379914,9.29937885044732,11.285799167308161,12.12258120986588,9.835879574893294,8.605486030907773,8.637683261282714,8.534795316790005,8.796825723254447,10.25338763557819,6.670578382813453,7.722333445777982,9.151852004171518,6.140057997251524,4.642793127658943,4.118198278487868,5.613686877352254,8.344199121060202,10.203181329103725,11.060784513834438,9.003373132188448,3,2,1.580371389893616,1.561657320807349,1.5866832448399821,1.5707651004709098,1.1523919669610712,1.2735869078526567,1.3423198839789487,1.3973804622088724,1.1637454496495108,1.3709076947207324,1.3794504998565913,1.3443848558470906,1.1144723077109113,1.1061059098417039,1.0959965086295085,1.0924660602733998
312,312,13.10832108927954,13.036146434335794,13.130899297741074,13.239553405273291,14.091266947401454,9.404061030489196,11.296768273269784,13.083039059113595,9.186707002899151,6.749384499418036,6.169405674462116,5.931319292091862,10.594510368230793,10.622512119564377,12.268301618093385,8.829587385517348,9.198386867181103,9.295432107649306,9.239011782350138,9.425925011611511,13.602093936393844,8.281325503413813,9.47236712888026,10.212044540402504,8.691402708367981,5.064800655560275,4.674226096155267,4.5329467746260494,9.788779698788002,9.284927241459444,11.278884360131359,7.714144331302563,3,2,1.425067381765457,1.4024250065371588,1.421244999689886,1.4045892990835263,1.035963066664227,1.1355743747317453,1.1926024529631158,1.281138072533116,1.0569878431768323,1.3326061494657995,1.319877461541001,1.3084908310182337,1.0823116562264194,1.144059812567221,1.087722972092827,1.144597120083497
313,313,13.357920769787723,13.14603874320532,13.385542323514487,13.652430106944704,11.9827996980439,9.105351489024784,11.009554059460768,13.01661001177381,7.932008716186558,6.682095779742911,7.7721505534961794,7.195825578608457,9.89738215757365,10.904939648352721,12.488260742223229,10.913625089632218,9.462114315945074,9.476760866569713,9.266119799787166,9.64759041853992,11.051177506721807,8.430887319362553,8.437217741589002,9.665260265423992,7.344068779322205,5.5597113232234925,5.183278694686126,5.065908307484961,9.976580593472017,9.867838960912872,10.788741692920077,8.57372180978521,3,2,1.411726842834443,1.3871869226519558,1.4445682348961149,1.415112946825419,1.0843007173448658,1.0799991915576006,1.304879688619641,1.3467418004602283,1.0800564311869931,1.201878189579934,1.499466073754466,1.4204413388170702,0.9920615650666734,1.1050990689600702,1.1575270868166612,1.272915698894787
314,314,13.119100769315127,12.888954093631654,12.944105381852534,13.115879456861713,13.24578772843662,8.664195240812612,10.686381786584203,13.11428792176477,8.409572992187313,6.216390302063039,5.487767937323039,5.296616149423686,10.175404786405387,10.717884003630742,12.548741750659552,9.211180203228515,9.528399404324496,9.613694065930293,9.551585818581383,9.773389024799156,12.463822428319109,7.542819607216762,8.95434264572968,10.301607038244118,7.737417479257271,4.767857881383272,4.151027314739413,3.972700042636183,9.073829799412094,9.900068498585883,11.81109922272495,8.541428276538234,3,2,1.3768420290359553,1.3406869414857359,1.3551786716580025,1.3419991185842768,1.0627388030128546,1.1486679639697268,1.1934300717965636,1.2730332144371979,1.086870782755613,1.3038119962291141,1.3220264578450602,1.3332534781329692,1.1214013279227109,1.0826070552099387,1.0624533342769107,1.0784121700734723
315,315,13.368132035757027,13.128185678272938,13.19964005328822,13.238343526018586,11.99574573446704,8.075130812061795,10.392202163310936,12.432195742642836,7.251804316996352,6.070640239285161,5.212907121017152,4.679955636261727,9.244664792641336,10.056034893901764,11.107314701602924,8.431680079325089,8.513553397850165,8.559920331233831,8.501185649751692,8.456801887166574,11.619032965996153,6.679449918109454,8.131878220790844,8.607842118756004,6.659478578525632,4.092979548960962,3.672986352876216,3.736727901961429,7.940188731353491,8.672906321427362,10.777990775721298,7.312827651901261,3,2,1.570217676573537,1.5336808253191574,1.5526822489370955,1.5654077868500302,1.0324220414533085,1.208951472211558,1.277958410240466,1.4442871478269543,1.0889447621891528,1.4831836237310898,1.4192557826780559,1.2524207700017957,1.1642877903061484,1.1594769413174948,1.0305552243209808,1.152998604737107
316,316,13.348821545811164,13.194978848976092,13.248584942351108,13.352714894107963,13.157510766665313,8.902257097981986,11.305616262792668,13.192135140743046,8.182791760733442,6.599833285559362,5.9018298745309155,5.623044574353071,9.875579059881815,10.943180522402477,12.139761268108346,9.483043672870766,9.771227896707057,8.92636874891462,8.872214595319779,9.044905573537175,12.773271694410765,7.441210399674917,9.162275727236873,9.758577930915374,8.279838351482669,4.845726870179551,4.325614936187278,4.117207637999579,9.610911235223552,9.948941628735561,11.072316043332254,8.568467847863541,3,2,1.3661355243090554,1.4782023037733574,1.4932669628324735,1.476269131341096,1.0300814921538606,1.1963453013465253,1.2339310231828373,1.3518501603548292,0.9882791684294359,1.3619903602438939,1.364390950557647,1.3657422867031137,1.0275382654340066,1.099934136792526,1.096406679559956,1.1067373819037278
317,317,13.563588072123213,13.579151023990562,13.546261856873162,13.65459381661157,13.088242441923034,10.269929911815678,11.562782241590225,11.151023273882522,9.227280903970136,7.57543006525372,7.041801729740733,6.657522832131817,10.748914570274177,12.154384448258915,12.32607050399163,10.916794294878283,9.997607474556046,9.90539025693007,9.794754337575363,10.009298530111632,12.532880937658724,8.086197824350077,9.322735932799695,9.227941562124176,7.931718022457682,5.11319167718117,4.690896843011061,4.587796414862952,9.270850639338104,10.127106435803976,11.617775413582024,8.946185831371732,3,2,1.3566833971670325,1.370885010258958,1.3830119051486558,1.3641908846592552,1.0443123577912212,1.2700567231844984,1.2402777816444948,1.2083976907321976,1.1633395032254334,1.4815462715901835,1.5011632029879896,1.4511373718684708,1.159431317409467,1.2001833421329098,1.0609664987654657,1.2202735892872008
318,318,13.399185100033964,13.175382758424892,13.285068140259831,13.47571944937552,12.705872747068474,8.606614326036615,11.01564280957168,13.257952486923694,7.9790279764269565,6.230347229294602,5.278381515220595,4.992396143550208,9.205267916551165,9.818853846603805,11.356717539636936,7.963214112777276,8.843924913064106,8.97824862025877,8.939196078651827,9.100120190575373,13.153574859191105,7.913877359827063,9.146013632954796,9.550360581675353,8.315925101609013,4.756104384655775,4.107225171653102,3.7205811651769687,9.358309823264962,8.941792129787029,10.564363596759742,7.340400894275501,3,2,1.5150722367894487,1.4674780478561924,1.486159160552101,1.4808287327162755,0.9659634649199721,1.0875344581059683,1.2044201169655226,1.3882148609511396,0.9594877153094041,1.309968563641087,1.2851453949129645,1.3418323433652994,0.9836464159015839,1.0980856750063666,1.0750025248203519,1.0848473029569112
319,319,13.742034698734171,13.627667668568606,13.697190641490044,13.755334592063615,11.121619246820934,8.45354970348925,10.466956162721523,12.925142107183945,7.175799465430839,6.1246543700364455,5.6891643693383855,5.546457555100473,8.861365821079351,11.007686467394073,11.523929511598046,9.560661629450053,9.62216081082875,9.700514648447333,9.638200348815504,9.61755855372613,11.279595646444125,8.29640013888357,9.188805246378633,9.418459683824423,7.473940448720843,5.4881384491261604,5.304769290245526,4.789183855501356,8.713785395501189,10.227750819751424,11.25310007787925,8.879825685566221,3,2,1.4281651459481872,1.4048396567031476,1.4211357043613826,1.4302314371389386,0.9859944979789242,1.0189418979286151,1.139098705661067,1.3723201607352011,0.9601092642715623,1.1159802958344889,1.072462167167136,1.158121659649636,1.0169364310549072,1.076256809672804,1.0240670954532058,1.0766722194772924
