,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,p53_Nuc,c-Jun_Nuc,Bax_Nuc,p-MEK_Nuc,pRb_Nuc,c-Myc_Nuc,B-tubulin_Nuc,CNX43_Nuc,p21_Nuc,p27_Nuc,Bcl2_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,p53_Cyto,c-Jun_Cyto,Bax_Cyto,p-MEK_Cyto,pRb_Cyto,c-Myc_Cyto,B-tubulin_Cyto,CNX43_Cyto,p21_Cyto,p27_Cyto,Bcl2_Cyto,Dose,Drug,DNA-1_NC_Ratio,DNA-2_NC_Ratio,DNA-3_NC_Ratio,DNA-4_NC_Ratio,MLC2v_NC_Ratio,p53_NC_Ratio,c-Jun_NC_Ratio,Bax_NC_Ratio,p-MEK_NC_Ratio,pRb_NC_Ratio,c-Myc_NC_Ratio,B-tubulin_NC_Ratio,CNX43_NC_Ratio,p21_NC_Ratio,p27_NC_Ratio,Bcl2_NC_Ratio
6202,6202,13.522045622764525,13.256880325555287,13.619143812793682,13.804256574373062,11.766769612890878,8.992164187892733,9.902505167044312,9.12796204587057,8.493560081461954,5.924112301571541,7.227154314605997,7.558704759890895,9.485048400099382,7.732623213170697,7.737628901280675,7.426553046144147,10.707249957211317,10.590708991730935,10.903020182407422,11.234545317552984,11.353757810343671,8.231609254151143,8.351044223566609,7.628332578267195,7.849073732647677,5.130643560562209,5.6822329344313545,6.330408538682388,8.920757210390525,8.097351413666482,6.306656522581105,5.9164161922727825,3,2,1.2628868922273966,1.251746255695068,1.2491166286905406,1.2287330002403507,1.0363766613174483,1.092394440778156,1.1857804727101657,1.196586796946394,1.0821098604455173,1.1546528679381471,1.2718863161721563,1.1940311140588984,1.0632559743977332,0.9549570987026441,1.2268987336754342,1.2552452033113728
6206,6206,13.60917591921095,13.234844988919336,13.467046185880545,13.787282218702257,14.280971100025704,9.505914735307334,8.937670116147954,8.218820820387844,9.603129829542784,5.9827963943271545,6.70363919097999,10.018508178100658,10.21697682803648,12.870733002182448,10.834330775975467,5.2201891265223335,9.203795672989722,9.314551485660466,9.381372790747633,9.534665345431042,13.463006664544773,7.811576166316353,6.710321473346782,6.213119872882924,8.334216220274643,3.812279492129005,4.892730079646375,8.304639059132183,8.778366109311197,8.588539319233782,6.5210914263319015,-1.0801216377078042,3,2,1.4786482015403328,1.4208783975582797,1.4355091185761641,1.4460163749018256,1.0607564458565608,1.2169009855267106,1.3319287535847786,1.3228170369380403,1.1522535023966929,1.569348838845497,1.3701224228303432,1.206374907658849,1.163881376193612,1.4985939429023536,1.661429056526777,-4.832964125781642
6208,6208,13.872317173701909,13.433457952342419,13.557836208785119,13.944584305971675,14.73845143422729,9.560817265330057,8.991869194781696,8.372986067005746,9.994718576976359,6.043249851166523,6.894073314023397,9.833320752105829,11.167593776810612,12.981202810835665,10.479129663157906,4.873845882104772,9.459860283806332,9.540099882968,9.560669412046686,9.782533810249156,14.058169379925904,8.410993566383901,7.375035159637713,7.062412413445863,9.176037081412696,4.480409788216892,5.480678301186348,8.681447229348349,10.047326091345747,8.69584759186904,6.380226657049173,3.0298662175294857,3,2,1.466439963965319,1.4081045394844611,1.4180844064853766,1.425457307529256,1.048390514861258,1.1367048601180294,1.2192306884165969,1.185570252321251,1.0892195060133325,1.3488163219042535,1.257886877347117,1.1326822005970936,1.1114990869490946,1.492804775347443,1.6424384628373778,1.6086010180604091
6211,6211,13.990115439214726,13.554152344360736,13.682103898538767,13.673292866068936,13.596723367387137,10.260573625135137,10.002532035696198,9.34002621021862,9.544733366484593,7.455358917289868,7.487354106661703,7.306134164411634,10.705563565966234,9.065035992506939,7.691933819335532,7.094528583484112,10.430372571132176,10.322719362402015,10.312840989404846,10.486828768642608,12.249394852356165,9.149240231976512,8.834811050342292,8.216996114769897,8.198774041437742,6.146499269332915,6.299649011223472,5.854880168175706,9.215546384255406,7.751133897157693,6.298631305316937,5.713336474940441,3,2,1.341286262193044,1.3130408634112853,1.3267056005804236,1.3038539264562414,1.1099914347827406,1.1214672874447569,1.132172717526162,1.1366716108615529,1.1641659250815042,1.2129439198809187,1.188535122087312,1.2478708281894892,1.161685169775337,1.1695109532078976,1.2212071871618284,1.2417487775491238
6217,6217,13.727892823637188,13.222415061457307,13.388942550254527,13.830333720324283,12.08551605515108,7.910923983770671,7.926871104617554,7.469791863748401,7.753383983170602,5.376042221504173,5.624620471055079,10.213801724041128,7.982050228544162,12.318134707669866,9.62066584592282,2.5866429747041058,10.674438383274566,10.856209533686783,10.9293274893605,11.132405080612537,10.86228027844362,6.904112215758543,6.838731484991762,6.481494074077778,7.0300541735985815,4.234476402149209,4.548432235915711,9.487771312447938,7.044262306661053,9.826137950653262,7.0352722023756336,-1.2984423187424563,3,2,1.2860529360633137,1.217958719424878,1.2250472468034668,1.2423491258335793,1.112613166420958,1.145827839488775,1.1591142483096195,1.1524799341595082,1.1028910719192593,1.2695884239136537,1.2366064127858123,1.0765227562600121,1.1331279104976453,1.2536089732844562,1.3674902077952527,-1.9921123467458102
6218,6218,13.920227495115766,13.334081740136465,13.531594676752341,13.963002593679047,12.090245314793394,7.884139408294405,7.875751413379813,7.325356842536943,7.535390032109934,5.1758281936169634,5.3045973257803976,9.195956888008393,7.667000805536822,13.320671587998389,9.960317520937801,2.9278765008913976,10.002392874107503,10.269345267190596,10.298948047382815,10.427399004724704,10.355722119597358,6.535556305269794,6.282434845834809,5.904566034535309,6.258791189825428,3.876916762479844,3.945617956156676,7.8164507769510045,6.210736591310703,10.076244394087103,6.561065855715997,-1.8120850521407923,3,2,1.3916897356781583,1.2984354302252703,1.3138812444238916,1.3390686006503008,1.1674941810106698,1.2063455718279426,1.253614499257618,1.2406257800643685,1.2039689140548102,1.3350372243499702,1.3444275103987686,1.1764875325672426,1.2344752820886888,1.321987743351597,1.5180944285539182,-1.6157500429863445
6220,6220,13.692601140299221,13.680196185815866,12.764073558974813,13.87901723590891,12.911862690676301,10.231923105196532,10.846424216604069,9.232212559730996,9.243567867915994,7.123183977672952,8.295370061940712,7.381166787997332,9.817842911514996,8.845007378940899,8.281123981274014,6.567332858024756,10.701062380857731,10.420245291056602,11.6523887876894,10.661336272557966,12.39624296949811,9.407709592837056,9.756663394914016,8.143517630327281,8.5751538908708,6.2381684692801285,7.1504467629012565,7.102664135278822,9.235409737484726,8.223170335605351,7.127682524562941,5.279435960174952,3,2,1.2795553051622999,1.31284780767658,1.095404023290048,1.3018084113558241,1.0415948382463067,1.0876104331480454,1.1116940061966396,1.133688533484511,1.07794775295599,1.1418710496119309,1.1601191277976748,1.039211012574168,1.0630652229393014,1.0756201097577982,1.1618255937657382,1.2439459267173543
6225,6225,13.742344873724912,13.590532673439865,13.675821241418994,13.991167302207096,13.261754759859025,9.144186710109418,9.45299176824212,8.51323284169249,8.453420629143332,6.509877105535648,6.874488416401776,11.212649048939042,9.751384258428473,13.330567565315235,11.674482161028852,4.865768304271505,10.499020444050572,10.30509665197366,9.510624447170157,10.563354533466546,12.927448661469748,8.886758560480217,8.013182949645973,8.001914749640367,8.505912201169808,5.761163762435394,5.654192746855809,10.030492199511793,9.462802011054134,9.395216486176775,6.462983479574759,5.4446416741829475,3,2,1.3089168600973835,1.3188166139942967,1.4379519785883432,1.324500399743343,1.0258601760597723,1.0289676092668922,1.1796800132536296,1.0638994675711966,0.9938288133259526,1.1299586982724048,1.2158213779013016,1.117856315115303,1.0304964900499056,1.4188675252910414,1.8063611330470228,0.8936801713405114
6231,6231,13.861607017616956,13.584640102337172,13.642193281333165,14.034234933820967,12.341630749931655,8.555076256958369,8.517627410040419,7.940039021958006,7.65822626772685,6.180922028730498,6.112533499473767,10.246713106151711,8.465095331282296,12.430448301894995,11.953212717910926,5.081483880178166,9.560329014768008,9.802461200296786,9.68711948649798,9.940358629816833,12.090598711994947,7.461678401208137,7.085220422679676,6.609826749249611,7.726707798998095,4.35907469991614,4.7478366953999895,9.582413069754002,8.204828426402472,8.13598229528629,7.437056613595562,3.9767649224261614,3,2,1.4499089933206992,1.3858397217553764,1.4082817188688352,1.4118439239932705,1.0207625812349277,1.1465351087193998,1.2021683027355976,1.2012476760997417,0.9911370362316374,1.4179435899204496,1.287435497812295,1.0693249217667844,1.0317211879827135,1.5278362035149426,1.6072504673501413,1.2777933771046324
6233,6233,13.761480643526015,13.476795386344964,13.679541294554927,13.953993553401464,12.051678120414422,8.06340447847191,8.016436535460555,7.392154019518556,7.129639019231132,5.615765305060517,5.580431334054984,9.753974924111617,7.845006267973443,12.360735435130337,11.94020311274082,4.627779723040219,9.888451459525793,10.118267048986807,10.164535975969834,10.343107842595202,12.157982115472102,7.470464257747711,7.139503682224773,6.665338019774063,7.661883307913705,4.281568980774783,4.783109928345593,9.672197300873233,8.12921984841479,8.48606413426425,7.8327024376593775,3.855085848678968,3,2,1.3916719619702673,1.3319272283581864,1.3458107017275536,1.349110322135078,0.9912564441987131,1.079371268005098,1.1228282654183765,1.1090441321337714,0.9305334906193579,1.311613880396784,1.166695187368435,1.0084549167779076,0.9650380250822262,1.456592271701235,1.524404023741884,1.2004349331483843
6234,6234,13.509870503836458,13.287248540857195,13.487749592561727,13.786275163425758,12.46827757225096,8.809189584159046,8.447663650146994,8.021414716231357,7.892070386696239,5.293470477509144,6.022947468268702,10.625124904802883,9.187005452416331,13.524412473168105,10.652658599623752,5.460349681840528,9.5530048346543,9.604621149268363,9.662725679565906,10.018175242381195,11.651475515105579,7.299014662530648,7.0450196120270565,6.796090283133463,7.334868065226869,4.020178261453393,4.727965362981403,9.361016222252287,8.103756152157644,9.266354339247169,6.553816640574074,4.434815768697384,3,2,1.4142011584489422,1.3834224520005518,1.3958535137849073,1.3761263733043796,1.0701028857749764,1.2069012039913898,1.1990972510176385,1.180298433665442,1.075966236408662,1.3167253124729412,1.2738983909287138,1.1350396850659925,1.1336724945715784,1.459518164105397,1.6254129744299108,1.231246114073498
6235,6235,13.527329807593024,13.332212537166876,13.46941977180938,13.705609836795189,12.574052691046314,8.346540643678921,8.332451680425336,7.588333913716992,7.967572123425028,5.5865501334580925,5.903030696347108,9.305773952835727,8.547383333733894,13.66596461112597,10.119707697777994,4.854452508981597,9.221487010913627,9.403488709099827,9.413036973852778,9.582151129280922,12.3266764957515,7.3222931597247145,6.730174849216515,6.2507660750623355,7.628723173681526,3.904635582828302,4.771441849584941,7.6982492748358045,8.025605693986344,9.269914391088813,6.04781246059298,3.507540953349189,3,2,1.4669358414302849,1.417794283547679,1.4309324194969473,1.430327037413749,1.0200683611174572,1.1398806987936432,1.2380735816091537,1.2139846256590745,1.0444175181126645,1.430748149206668,1.2371586791654186,1.2088169167572467,1.0650141135314586,1.4742277042237941,1.673283978912562,1.3840045130039904
6241,6241,13.78333633693152,13.625747139881069,13.732498407646311,13.966289272828545,12.857639355560913,9.263272899484916,8.970634964241711,9.63525395567513,8.668991419357006,6.087333729258195,6.576597711134072,10.20294461133044,9.624483796990011,8.188989804986281,10.617872102060923,5.712698193989105,9.643767300718997,9.760064475993083,9.772662880617636,9.985866954341258,11.391132630947352,7.393493652909522,7.070032021597006,7.494852295213139,7.282273315153476,4.230656364723453,4.720433430701163,9.013870228757089,7.598377308042978,5.020862418179108,6.392033778615856,3.361645628440869,3,2,1.4292481254606688,1.3960714269251437,1.4051951423477744,1.3986055829390796,1.128741080639283,1.2528952257691583,1.2688252241063243,1.2855829009237496,1.1904237927074157,1.4388627211645701,1.3932190354302272,1.1319160751593504,1.26664989205029,1.6309926707683304,1.6611101364298702,1.6993754920677508
6242,6242,13.725412806451759,13.4256505595322,13.620454607389606,13.904858268445654,12.017488001346335,8.070638776955652,7.932102416720616,7.550268799020762,7.423436900928994,5.140735919724504,5.698221017133467,9.89478769444029,8.011343285667019,12.840021597328464,10.58612160893412,4.863211218959822,9.448027118755718,9.64526260399147,9.654133879686004,9.839199705785123,11.25019506522174,6.919313466562281,6.638099883660041,6.568405347367812,6.988572497507012,3.9146371323267286,4.203605945599,9.232299701619104,7.229531815227804,8.488131038758569,6.299504341534301,3.5160127797101524,3,2,1.452727922341036,1.3919424603303492,1.4108416950845728,1.41321028988466,1.0682026339700157,1.166392997796266,1.194935682761541,1.1494827739348359,1.0622250686498722,1.31320879712522,1.3555554661585887,1.0717576350673497,1.1081413693750486,1.5127030365928917,1.680468975810845,1.3831608482835855
6245,6245,13.735505551738427,13.467828531282372,13.62909787842077,13.936141931738279,12.181945683806267,8.399672338712046,7.939505506429438,7.6739079431410016,7.599137067655188,5.0641592474619035,5.787540915544972,10.639612163100207,8.455763084171092,13.113756756851721,10.79093270311309,4.868648648221997,9.420692049247851,9.541393075087447,9.527690371051591,9.75118354791708,11.283373915004535,7.065355542041592,6.7729970437069955,6.63084939583433,7.098626289583334,3.962757206109255,4.486412284009323,9.339052537854236,7.4512779283413915,8.530993584431581,6.22593712284846,3.5160208463828617,3,2,1.4580144940450603,1.411515952156592,1.4304723755329696,1.4291744036256127,1.0796367979622494,1.1888534538326845,1.1722292886287737,1.1573039116168056,1.0705081177193838,1.2779383101378639,1.2900153951907611,1.1392603393089797,1.1348070982574787,1.5371898509903157,1.733222242722566,1.3847041473689394
6247,6247,13.58857431102917,13.297428452888102,13.491582947435385,13.786479554175088,11.87699880346106,8.118480339653496,8.201001312419514,7.849359197812384,7.371383620193055,5.428159252383272,5.809292405709738,10.927375660616391,8.071059882244096,13.096724727787352,9.872928714836897,4.894535570772688,9.558973012475542,9.680220319443542,9.697572305906293,9.977222127742788,11.201103614516917,7.0635317668521145,6.899837626260383,6.833812288938758,7.027877828032892,4.066987670482022,4.527995451454791,10.21217559712276,7.398900685188732,8.830266887634101,5.905169782248311,4.062604925245414,3,2,1.421551697373195,1.3736700213505566,1.391233034603759,1.3817953913083914,1.0603418388227537,1.149351430364066,1.1885788849881014,1.148606204843729,1.048877598695581,1.3346879047066111,1.2829722264502899,1.070034054613704,1.0908458196230295,1.4831629546925693,1.6719127610041242,1.2047776391835636
